XPath,GCE_2005_EML,GCE_2006_EML,GCE_2007_EML,GCE_2008_EML,GCE_2009_EML,GCE_2010_EML,GCE_2011_EML,GCE_2012_EML,GCE_2013_EML,GCE_2014_EML,GCE_2015_EML,GCE_2016_EML,GCE_2017_EML,GCE_2018_EML
/eml:eml/dataset/access/@order,0.2882882882882883,0.8227848101265823,0.16129032258064516,0.12121212121212123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@scope,0.2882882882882883,0.8227848101265823,0.16129032258064516,0.12121212121212123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/permission,0.2882882882882883,0.8227848101265823,0.16129032258064516,0.12121212121212123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/principal,0.2882882882882883,0.8227848101265823,0.16129032258064516,0.12121212121212123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/alternateIdentifier,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/alternateIdentifier/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
/eml:eml/dataset/associatedParty/@scope,0.6846846846846847,0.8164556962025317,0.2903225806451613,0.3636363636363637,0.625,0.36507936507936506,0.3333333333333333,0.030769230769230767,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/electronicMailAddress,0.9286209286209286,0.9240506329113924,1.0,0.9090909090909092,1.0,0.873015873015873,1.0,0.8923076923076924,0.9285714285714286,1.0,0.9363920750782064,1.0,0.8695652173913043,1.0
/eml:eml/dataset/associatedParty/individualName/givenName,0.9286209286209286,0.9240506329113924,1.0,0.9090909090909092,1.0,0.873015873015873,1.0,0.8923076923076924,0.9285714285714286,1.0,0.9363920750782064,1.0,0.8695652173913043,1.0
/eml:eml/dataset/associatedParty/individualName/salutation,0.5848925848925849,0.7658227848101266,0.935483870967742,0.30303030303030304,1.0,0.3015873015873016,0.3333333333333333,0.4615384615384616,0.35714285714285715,0.7234042553191491,0.4629822732012513,0.36585365853658536,0.5217391304347826,0.75
/eml:eml/dataset/associatedParty/individualName/surName,0.9286209286209286,0.9240506329113924,1.0,0.9090909090909092,1.0,0.873015873015873,1.0,0.8923076923076924,0.9285714285714286,1.0,0.9363920750782064,1.0,0.8695652173913043,1.0
/eml:eml/dataset/associatedParty/organizationName,0.9286209286209286,0.9240506329113924,1.0,0.9090909090909092,1.0,0.873015873015873,1.0,0.8923076923076924,0.9285714285714286,1.0,0.9363920750782064,1.0,0.8695652173913043,1.0
/eml:eml/dataset/associatedParty/role,0.9286209286209286,0.9240506329113924,1.0,0.9090909090909092,1.0,0.873015873015873,1.0,0.8923076923076924,0.9285714285714286,1.0,0.9363920750782064,1.0,0.8695652173913043,1.0
/eml:eml/dataset/associatedParty/userId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902439024390244,0.4782608695652174,0.5
/eml:eml/dataset/associatedParty/userId/@directory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902439024390244,0.4782608695652174,0.5
/eml:eml/dataset/contact/@scope,0.729036729036729,0.8797468354430379,0.2903225806451613,0.3939393939393939,0.625,0.4126984126984127,0.3333333333333333,0.030769230769230767,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/address/@scope,0.729036729036729,0.8797468354430379,0.2903225806451613,0.3939393939393939,0.625,0.4126984126984127,0.3333333333333333,0.030769230769230767,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916579770594368,0.8780487804878049,0.0,0.0
/eml:eml/dataset/contact/organizationName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916579770594368,0.8780487804878049,0.0,0.0
/eml:eml/dataset/contact/phone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916579770594368,0.8780487804878049,0.0,0.0
/eml:eml/dataset/contact/phone/@phonetype,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916579770594368,0.8780487804878049,0.0,0.0
/eml:eml/dataset/contact/positionName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/@scope,0.729036729036729,0.8797468354430379,0.2903225806451613,0.3939393939393939,0.625,0.4126984126984127,0.3333333333333333,0.030769230769230767,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/@scope,0.729036729036729,0.8797468354430379,0.2903225806451613,0.3939393939393939,0.625,0.4126984126984127,0.3333333333333333,0.030769230769230767,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.9972279972279972,1.0,1.0,0.9696969696969696,1.0,1.0,1.0,1.0,0.7857142857142857,0.8723404255319149,0.9843587069864442,0.951219512195122,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.9972279972279972,1.0,1.0,0.9696969696969696,1.0,1.0,1.0,1.0,0.7857142857142857,0.8723404255319149,0.9843587069864442,0.951219512195122,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.9972279972279972,1.0,1.0,0.9696969696969696,1.0,1.0,1.0,1.0,0.7857142857142857,0.8723404255319149,0.9843587069864442,0.951219512195122,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.9972279972279972,1.0,1.0,0.9696969696969696,1.0,1.0,1.0,1.0,0.7857142857142857,0.8723404255319149,0.9843587069864442,0.951219512195122,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/geographicDescription,0.9972279972279972,1.0,1.0,0.9696969696969696,1.0,1.0,1.0,1.0,0.7857142857142857,0.8723404255319149,0.9843587069864442,0.951219512195122,1.0,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/@scope,0.11850311850311852,0.13291139240506328,0.2903225806451613,0.3939393939393939,0.0,0.3492063492063492,0.0,0.030769230769230767,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/generalTaxonomicCoverage,0.08108108108108109,0.04430379746835443,1.0,0.42424242424242425,0.0,0.3492063492063492,0.0,0.3076923076923077,0.19047619047619047,0.1276595744680851,0.12200208550573514,0.17073170731707318,0.043478260869565216,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0492030492030492,0.04430379746835443,0.25806451612903225,0.21212121212121213,0.0,0.15873015873015872,0.0,0.030769230769230767,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.20512820512820512,0.20253164556962025,1.0,1.0,0.0,0.9047619047619048,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0297990297990298,0.03164556962025317,0.25806451612903225,0.13636363636363635,0.0,0.12698412698412698,0.0,0.3384615384615385,0.09523809523809523,0.0,0.05318039624608968,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.16562716562716562,0.17088607594936708,0.7419354838709677,0.803030303030303,0.0,0.7460317460317459,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.16562716562716562,0.17088607594936708,0.7419354838709677,0.803030303030303,0.0,0.7460317460317459,0.0,0.8769230769230769,0.2619047619047619,0.6382978723404256,0.2930135557872784,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0097020097020097,0.0,0.25806451612903225,0.07575757575757576,0.0,0.031746031746031744,0.0,0.2153846153846154,0.07142857142857142,0.0,0.038581856100104284,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.14553014553014554,0.15822784810126586,0.7419354838709677,0.803030303030303,0.0,0.7460317460317459,0.0,0.8307692307692308,0.2619047619047619,0.6382978723404256,0.2877997914494265,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.14553014553014554,0.15822784810126586,0.7419354838709677,0.803030303030303,0.0,0.7460317460317459,0.0,0.8307692307692308,0.2619047619047619,0.6382978723404256,0.2877997914494265,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.07553707553707552,0.08860759493670886,0.3548387096774194,0.3484848484848485,0.0,0.2857142857142857,0.0,0.3692307692307693,0.07142857142857142,0.10638297872340426,0.08133472367049009,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.14553014553014554,0.15822784810126586,0.7419354838709677,0.803030303030303,0.0,0.7460317460317459,0.0,0.8307692307692308,0.2619047619047619,0.6382978723404256,0.2877997914494265,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.14553014553014554,0.15822784810126586,0.7419354838709677,0.803030303030303,0.0,0.7460317460317459,0.0,0.8307692307692308,0.2619047619047619,0.6382978723404256,0.2877997914494265,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0097020097020097,0.0,0.25806451612903225,0.07575757575757576,0.0,0.031746031746031744,0.0,0.13846153846153847,0.11904761904761905,0.10638297872340426,0.05318039624608968,0.07317073170731707,0.17391304347826084,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.06999306999306999,0.06962025316455696,0.3870967741935484,0.4545454545454545,0.0,0.4603174603174603,0.0,0.5384615384615384,0.19047619047619047,0.5319148936170213,0.20959332638164754,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.06999306999306999,0.06962025316455696,0.3870967741935484,0.4545454545454545,0.0,0.4603174603174603,0.0,0.5384615384615384,0.19047619047619047,0.5319148936170213,0.20959332638164754,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0097020097020097,0.0,0.25806451612903225,0.07575757575757576,0.0,0.031746031746031744,0.0,0.12307692307692307,0.11904761904761905,0.0851063829787234,0.05526590198123045,0.07317073170731707,0.08695652173913042,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.06999306999306999,0.06962025316455696,0.3870967741935484,0.4545454545454545,0.0,0.4603174603174603,0.0,0.5230769230769231,0.19047619047619047,0.5106382978723404,0.2075078206465068,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.06999306999306999,0.06962025316455696,0.3870967741935484,0.4545454545454545,0.0,0.4603174603174603,0.0,0.5230769230769231,0.19047619047619047,0.5106382978723404,0.2075078206465068,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.042273042273042266,0.0379746835443038,0.3225806451612903,0.30303030303030304,0.0,0.2698412698412698,0.0,0.2769230769230769,0.11904761904761905,0.4680851063829787,0.13555787278415016,0.2926829268292683,0.3478260869565217,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.06999306999306999,0.06962025316455696,0.3870967741935484,0.4545454545454545,0.0,0.4603174603174603,0.0,0.5230769230769231,0.19047619047619047,0.5106382978723404,0.20333680917622526,0.36585365853658536,0.5652173913043478,0.25
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.06999306999306999,0.06962025316455696,0.3870967741935484,0.4545454545454545,0.0,0.4603174603174603,0.0,0.5230769230769231,0.19047619047619047,0.5106382978723404,0.20333680917622526,0.36585365853658536,0.5652173913043478,0.25
