Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,GCE_2013_EML,42.0,42.0,1.0,1.0
Resource Identifier,GCE_2013_EML,42.0,42.0,1.0,1.0
Resource Title,GCE_2013_EML,42.0,42.0,1.0,1.0
Author / Originator,GCE_2013_EML,84.0,42.0,2.0,1.0
Metadata Contact,GCE_2013_EML,42.0,42.0,1.0,1.0
Contributor Name,GCE_2013_EML,157.0,39.0,3.74,0.9285714285714286
Publisher,GCE_2013_EML,42.0,42.0,1.0,1.0
Publication Date,GCE_2013_EML,42.0,42.0,1.0,1.0
Resource Contact,GCE_2013_EML,42.0,42.0,1.0,1.0
Abstract,GCE_2013_EML,42.0,42.0,1.0,1.0
Keyword,GCE_2013_EML,1029.0,42.0,24.5,1.0
Resource Distribution,GCE_2013_EML,42.0,42.0,1.0,1.0
Spatial Extent,GCE_2013_EML,33.0,33.0,0.79,0.7857142857142857
Taxonomic Extent,GCE_2013_EML,11.0,11.0,0.26,0.2619047619047619
Temporal Extent,GCE_2013_EML,42.0,42.0,1.0,1.0
Maintenance,GCE_2013_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,GCE_2013_EML,42.0,42.0,1.0,1.0
Process Step,GCE_2013_EML,42.0,42.0,1.0,1.0
Project Description,GCE_2013_EML,42.0,42.0,1.0,1.0
Entity Type Definition,GCE_2013_EML,57.0,42.0,1.36,1.0
Attribute Definition,GCE_2013_EML,1202.0,42.0,28.62,1.0
Resource Access Constraints,GCE_2013_EML,42.0,42.0,1.0,1.0
Resource Format,GCE_2013_EML,58.0,42.0,1.38,1.0
Attribute List,GCE_2013_EML,57.0,42.0,1.36,1.0
Attribute Constraints,GCE_2013_EML,0.0,0.0,0.0,0.0
Resource Quality Description,GCE_2013_EML,57.0,42.0,1.36,1.0
