XPath,GCE_2005_EML,GCE_2006_EML,GCE_2007_EML,GCE_2008_EML,GCE_2009_EML,GCE_2010_EML,GCE_2011_EML,GCE_2012_EML,GCE_2013_EML,GCE_2014_EML,GCE_2015_EML,GCE_2016_EML,GCE_2017_EML,GCE_2018_EML
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.02,0.04,0.0,0.18,0.0,0.19,0.0,0.37,0.29,0.0,0.1,0.15,1.35,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.05,0.09,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.05,0.09,0.0
/eml:eml/dataset/coverage/temporalCoverage/@scope,0.73,0.88,0.29,0.39,0.62,0.41,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.69,0.65,1.0,0.94,1.0,1.0,1.0,0.88,1.0,1.0,0.81,0.98,0.91,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.69,0.65,1.0,0.94,1.0,1.0,1.0,0.88,1.0,1.0,0.81,0.98,0.91,1.0
/eml:eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,0.31,0.35,0.0,0.06,0.0,0.0,0.0,0.12,0.0,0.0,0.19,0.02,0.09,0.0
/eml:eml/dataset/creator/@id,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/@scope,1.46,1.76,0.58,0.79,1.25,0.83,0.67,0.06,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/creator/address/@scope,1.46,1.76,0.58,0.79,1.25,0.83,0.67,0.06,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/creator/address/administrativeArea,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.95,2.0,2.0
/eml:eml/dataset/creator/address/city,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.95,2.0,2.0
/eml:eml/dataset/creator/address/country,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.95,2.0,2.0
/eml:eml/dataset/creator/address/deliveryPoint,3.88,3.8,3.84,4.0,4.0,3.94,5.0,4.0,4.12,4.11,3.89,3.88,4.3,4.75
/eml:eml/dataset/creator/address/postalCode,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.95,2.0,2.0
/eml:eml/dataset/creator/electronicMailAddress,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/creator/individualName/givenName,1.53,1.42,2.0,2.0,2.0,1.87,2.0,1.71,1.4,1.91,1.57,1.34,1.78,1.75
/eml:eml/dataset/creator/individualName/salutation,0.98,1.0,0.84,1.0,1.0,0.94,1.0,0.88,0.88,0.89,0.97,0.83,0.74,0.75
/eml:eml/dataset/creator/individualName/surName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/onlineUrl,1.95,1.88,1.84,2.0,2.0,1.94,2.0,1.88,1.88,1.89,1.97,1.83,1.78,1.75
/eml:eml/dataset/creator/organizationName,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/creator/userId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.52,0.0
/eml:eml/dataset/creator/userId/@directory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.52,0.0
/eml:eml/dataset/dataTable/@scope,0.73,0.88,0.29,0.39,0.62,0.41,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/additionalInfo/para,0.41,0.68,0.16,0.06,0.38,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/@id,22.09,20.83,15.55,17.98,47.0,20.6,0.0,24.71,28.62,19.21,36.43,126.15,25.65,18.5
/eml:eml/dataset/dataTable/attributeList/attribute/@scope,15.68,18.39,3.61,4.98,28.38,7.22,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,22.09,20.83,15.55,17.98,47.0,20.6,0.0,24.71,28.62,19.21,36.43,126.15,25.65,18.5
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,22.09,20.83,15.55,17.98,47.0,20.6,0.0,24.71,28.62,19.21,36.43,126.15,25.65,18.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum,0.8,0.09,0.06,0.42,1.25,0.6,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,0.8,0.09,0.06,0.42,1.25,0.6,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,0.81,0.09,0.06,0.44,1.38,0.6,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,0.81,0.09,0.06,0.44,1.38,0.6,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,1.58,0.2,0.23,0.67,2.62,0.95,0.0,0.08,0.71,0.26,0.69,2.1,1.43,0.75
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,1.59,0.2,0.26,0.67,2.62,0.97,0.0,0.09,0.71,0.26,0.69,2.1,1.43,0.75
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum,0.56,1.91,0.32,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum/@exclusive,0.56,1.91,0.32,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum,0.56,1.92,0.32,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum/@exclusive,0.56,1.92,0.32,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimePrecision,0.99,2.97,0.48,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,0.99,2.97,0.48,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,1.97,1.55,2.97,2.52,2.0,2.54,0.0,3.69,5.57,2.68,3.68,4.32,1.7,1.75
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,1.97,1.55,2.97,2.52,2.0,2.54,0.0,3.69,5.57,2.68,3.68,4.32,1.7,1.75
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,2.42,2.12,2.97,2.52,2.12,2.54,0.0,3.55,4.67,2.81,3.91,4.27,2.22,1.75
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,2.42,2.12,2.97,2.52,2.12,2.54,0.0,3.55,4.67,2.81,3.91,4.27,2.22,1.75
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,3.84,3.21,3.61,3.15,3.25,3.17,0.0,4.62,6.67,4.36,11.66,35.41,4.96,3.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,3.84,3.21,3.61,3.15,3.25,3.17,0.0,4.62,6.67,4.36,11.66,35.41,4.96,3.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,0.72,0.93,0.65,0.73,0.38,0.63,0.0,1.03,1.86,1.64,2.89,10.32,1.78,0.75
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,3.12,2.28,2.97,2.42,2.88,2.54,0.0,3.58,4.81,2.72,8.78,25.1,3.17,2.25
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,2.39,1.33,0.84,1.09,12.62,2.16,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,10.22,6.45,22.81,18.15,30.75,29.43,0.0,17.91,10.71,13.09,14.5,103.88,13.78,9.25
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,10.22,6.45,22.81,18.15,30.75,29.43,0.0,17.91,10.71,13.09,14.5,103.88,13.78,9.25
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,4.48,3.67,3.9,4.35,5.38,4.89,0.0,4.25,8.69,7.91,7.03,9.98,7.35,0.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/@enforced,0.5,1.14,0.39,0.48,0.0,0.22,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,1.91,4.2,2.06,3.5,0.0,2.14,0.0,1.38,2.86,2.02,0.6,0.88,0.57,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,1.91,4.2,2.06,3.5,0.0,2.14,0.0,1.38,2.86,2.02,0.6,0.88,0.57,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,0.66,0.6,0.16,0.73,0.0,0.16,0.0,0.14,0.19,0.06,0.48,0.32,1.35,1.25
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,0.31,0.2,0.39,0.38,0.12,1.89,0.0,6.42,2.17,0.32,0.73,2.8,1.09,1.75
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,0.31,0.2,0.39,0.38,0.12,1.89,0.0,6.42,2.17,0.32,0.73,2.8,1.09,1.75
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,4.6,4.24,1.68,2.79,19.38,4.11,0.0,10.0,6.24,0.96,4.79,5.56,5.13,2.25
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,4.6,4.24,1.68,2.79,19.38,4.11,0.0,10.0,6.24,0.96,4.79,5.56,5.13,2.25
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,6.58,7.13,1.97,3.5,20.25,4.68,0.0,10.46,6.81,3.34,9.82,25.78,6.87,7.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,6.58,7.13,1.97,3.5,20.25,4.68,0.0,10.46,6.81,3.34,9.82,25.78,6.87,7.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,2.03,1.9,0.0,0.0,17.12,1.63,0.0,1.14,1.83,0.3,3.12,8.41,2.3,2.25
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,4.56,5.23,1.97,3.5,3.12,3.05,0.0,9.32,4.98,3.04,6.7,17.37,4.57,5.25
/eml:eml/dataset/dataTable/attributeList/attribute/method/methodStep/description/para,0.27,0.59,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/methods/methodStep/description/para,0.66,0.16,0.58,1.06,2.12,1.48,0.0,1.51,2.38,0.72,1.16,1.29,0.7,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,15.69,16.42,9.19,12.09,25.38,13.89,0.0,18.25,16.71,10.89,25.04,88.02,16.43,11.75
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,15.69,16.42,9.19,12.09,25.38,13.89,0.0,18.25,16.71,10.89,25.04,88.02,16.43,11.75
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,22.09,20.83,15.55,17.98,47.0,20.6,0.0,24.71,28.62,19.21,36.43,126.15,25.65,18.5
/eml:eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,15.68,18.39,3.61,4.98,28.38,7.22,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/entityDescription,0.59,0.16,0.84,0.74,0.88,0.98,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/entityName,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/method/methodStep/description/para,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/@id,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/@scope,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/abstract/para,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/associatedParty/@scope,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/associatedParty/address/@scope,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/associatedParty/address/administrativeArea,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/associatedParty/address/city,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/associatedParty/address/country,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/associatedParty/address/deliveryPoint,0.58,1.65,0.32,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/associatedParty/address/postalCode,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/associatedParty/electronicMailAddress,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/associatedParty/organizationName,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/associatedParty/role,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/@scope,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/address/@scope,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/address/administrativeArea,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/address/city,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/address/country,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/address/deliveryPoint,0.58,1.65,0.32,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/address/postalCode,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/electronicMailAddress,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/individualName/givenName,0.58,1.65,0.32,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/individualName/salutation,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/individualName/surName,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/creator/onlineUrl,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/implementation/distribution/@scope,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/implementation/distribution/online/url,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/implementation/distribution/online/url/@function,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/implementation/operatingSystem,1.73,4.94,0.97,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/implementation/programmingLanguage,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/title,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/software/version,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/subStep/description/para,6.07,16.73,2.06,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/qualityControl/description/para,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/qualityControl/software/@scope,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/qualityControl/software/references,0.29,0.82,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/methodStep/description/para,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/@id,0.25,0.02,0.0,0.17,0.38,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/methodStep/software/@scope,0.44,0.06,0.13,0.27,0.62,0.41,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/methodStep/software/abstract/para,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/associatedParty/@scope,0.44,0.06,0.13,0.27,0.62,0.41,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/@scope,0.44,0.06,0.13,0.27,0.62,0.41,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/administrativeArea,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/city,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/country,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/deliveryPoint,1.42,0.35,1.68,1.76,2.0,2.0,0.0,2.0,2.71,2.13,2.36,8.39,5.22,2.0
/eml:eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/postalCode,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/associatedParty/electronicMailAddress,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/associatedParty/organizationName,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/associatedParty/role,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/@scope,0.44,0.06,0.13,0.27,0.62,0.41,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/address/@scope,0.44,0.06,0.13,0.27,0.62,0.41,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/address/administrativeArea,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/address/city,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/address/country,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/address/deliveryPoint,1.42,0.35,1.68,1.76,2.0,2.0,0.0,2.0,2.71,2.13,2.36,8.39,5.22,2.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/address/postalCode,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/electronicMailAddress,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/individualName/givenName,1.42,0.35,1.68,1.76,2.0,2.0,0.0,2.0,2.71,2.13,2.36,8.39,5.22,2.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/individualName/salutation,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/individualName/surName,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/creator/onlineUrl,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/implementation/distribution/@scope,0.44,0.06,0.13,0.27,0.62,0.41,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/methodStep/software/implementation/distribution/online/url,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/implementation/distribution/online/url/@function,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/implementation/operatingSystem,3.09,0.73,3.35,3.79,4.25,4.03,0.0,4.0,5.43,4.26,4.73,16.78,10.43,4.0
/eml:eml/dataset/dataTable/methods/methodStep/software/implementation/programmingLanguage,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/title,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/methodStep/software/version,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
