Collection,Record,Abstract,Attribute Definition,Attribute List,Author,Author / Originator,Author / Originator Email Address,Author / Originator Identifier,Author / Originator World Wide Web Address,Bounding Box,Contributor Name,Contributor Role,Distribution Format,Easternmost Longitude,End Time,Entity Type Definition,Entity and Attribute Information,Instrument,Keyword,Keyword Type,Keyword Vocabulary,Metadata Access Constraints,Metadata Contact,Metadata Use Constraints,Northernmost Latitude,Organization Name,Originating Organization,Place Keyword,Process Step,Project Description,Project Name,Publication Date,Publisher,Related Resource Citation,Resource Access Constraints,Resource Contact,Resource Creation/Revision Date,Resource Distribution,Resource Format,Resource Identifier,Resource Identifier Type,Resource Lineage,Resource Long Name,Resource Quality Description,Resource Status,Resource Title,Resource Use Constraints,Resource on-line Link,Rights,Security Constraints,Southernmost Latitude,Spatial Extent,Start Time,Taxonomic Extent,Temporal Extent,Temporal Keyword,Unknown,Westernmost Longitude
2007,290.19.xml,1.0,9.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,18.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,394.0,1.0
2007,290.20.xml,1.0,9.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,67.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,395.0,1.0
2007,292.19.xml,1.0,20.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,30.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,403.0,1.0
2007,292.20.xml,1.0,20.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,58.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,407.0,1.0
2007,292.7.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0
2007,293.19.xml,1.0,17.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,30.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,388.0,1.0
2007,293.20.xml,1.0,17.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,58.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,392.0,1.0
2007,294.19.xml,1.0,20.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,30.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,419.0,1.0
2007,294.20.xml,1.0,20.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,58.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,423.0,1.0
2007,295.19.xml,1.0,17.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,29.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,397.0,1.0
2007,295.20.xml,1.0,17.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,53.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402.0,1.0
2007,296.20.xml,1.0,17.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,30.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,396.0,1.0
2007,296.21.xml,1.0,17.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,60.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,401.0,1.0
2007,297.19.xml,1.0,20.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,30.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,413.0,1.0
2007,297.20.xml,1.0,20.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,60.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,418.0,1.0
2007,298.19.xml,1.0,19.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,21.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,405.0,1.0
2007,298.20.xml,1.0,19.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,22.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,384.0,1.0
