Collection,Record,Resource Identifier,Resource Title,Author / Originator,Metadata Contact,Contributor Name,Publisher,Publication Date,Resource Contact,Abstract,Keyword,Resource Distribution,Spatial Extent,Taxonomic Extent,Temporal Extent,Maintenance,Resource Use Constraints,Process Step,Project Description,Entity Type Definition,Attribute Definition,Resource Access Constraints,Resource Format,Attribute List,Attribute Constraints,Resource Quality Description
2010.0,101153.122.xml,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,1.0,0.0,0.0
2010.0,101153.123.xml,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,1.0,1.0,0.0,0.0
2010.0,109133.111.xml,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0
2010.0,109133.113.xml,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0
2010.0,109133.123.xml,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0
2010.0,110133.111.xml,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0
2010.0,110133.121.xml,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0
2010.0,110133.123.xml,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0
2010.0,113153.121.xml,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0
2010.0,113153.122.xml,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0
