Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,CDR_2010_EML,255.0,255.0,1.0,1.0
Resource Identifier,CDR_2010_EML,255.0,255.0,1.0,1.0
Resource Title,CDR_2010_EML,255.0,255.0,1.0,1.0
Author / Originator,CDR_2010_EML,255.0,255.0,1.0,1.0
Metadata Contact,CDR_2010_EML,255.0,255.0,1.0,1.0
Contributor Name,CDR_2010_EML,0.0,0.0,0.0,0.0
Publisher,CDR_2010_EML,0.0,0.0,0.0,0.0
Publication Date,CDR_2010_EML,255.0,255.0,1.0,1.0
Resource Contact,CDR_2010_EML,255.0,255.0,1.0,1.0
Abstract,CDR_2010_EML,255.0,255.0,1.0,1.0
Keyword,CDR_2010_EML,3101.0,235.0,12.16,0.9215686274509804
Resource Distribution,CDR_2010_EML,0.0,0.0,0.0,0.0
Spatial Extent,CDR_2010_EML,255.0,255.0,1.0,1.0
Taxonomic Extent,CDR_2010_EML,0.0,0.0,0.0,0.0
Temporal Extent,CDR_2010_EML,255.0,255.0,1.0,1.0
Maintenance,CDR_2010_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,CDR_2010_EML,0.0,0.0,0.0,0.0
Process Step,CDR_2010_EML,55.0,55.0,0.22,0.21568627450980396
Project Description,CDR_2010_EML,0.0,0.0,0.0,0.0
Entity Type Definition,CDR_2010_EML,0.0,0.0,0.0,0.0
Attribute Definition,CDR_2010_EML,3007.0,255.0,11.79,1.0
Resource Access Constraints,CDR_2010_EML,254.0,254.0,1.0,0.996078431372549
Resource Format,CDR_2010_EML,255.0,255.0,1.0,1.0
Attribute List,CDR_2010_EML,255.0,255.0,1.0,1.0
Attribute Constraints,CDR_2010_EML,0.0,0.0,0.0,0.0
Resource Quality Description,CDR_2010_EML,0.0,0.0,0.0,0.0
