Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,CDR_2018_EML,532.0,532.0,1.0,1.0
Resource Identifier,CDR_2018_EML,532.0,532.0,1.0,1.0
Resource Title,CDR_2018_EML,532.0,532.0,1.0,1.0
Author / Originator,CDR_2018_EML,532.0,532.0,1.0,1.0
Metadata Contact,CDR_2018_EML,532.0,532.0,1.0,1.0
Contributor Name,CDR_2018_EML,0.0,0.0,0.0,0.0
Publisher,CDR_2018_EML,0.0,0.0,0.0,0.0
Publication Date,CDR_2018_EML,532.0,532.0,1.0,1.0
Resource Contact,CDR_2018_EML,532.0,532.0,1.0,1.0
Abstract,CDR_2018_EML,532.0,532.0,1.0,1.0
Keyword,CDR_2018_EML,11971.0,507.0,22.5,0.9530075187969924
Resource Distribution,CDR_2018_EML,0.0,0.0,0.0,0.0
Spatial Extent,CDR_2018_EML,532.0,532.0,1.0,1.0
Taxonomic Extent,CDR_2018_EML,0.0,0.0,0.0,0.0
Temporal Extent,CDR_2018_EML,532.0,532.0,1.0,1.0
Maintenance,CDR_2018_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,CDR_2018_EML,532.0,532.0,1.0,1.0
Process Step,CDR_2018_EML,525.0,525.0,0.99,0.986842105263158
Project Description,CDR_2018_EML,0.0,0.0,0.0,0.0
Entity Type Definition,CDR_2018_EML,532.0,532.0,1.0,1.0
Attribute Definition,CDR_2018_EML,6263.0,532.0,11.77,1.0
Resource Access Constraints,CDR_2018_EML,532.0,532.0,1.0,1.0
Resource Format,CDR_2018_EML,532.0,532.0,1.0,1.0
Attribute List,CDR_2018_EML,532.0,532.0,1.0,1.0
Attribute Constraints,CDR_2018_EML,0.0,0.0,0.0,0.0
Resource Quality Description,CDR_2018_EML,0.0,0.0,0.0,0.0
