Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SEV_2013_EML,18.0,18.0,1.0,1.0
Resource Identifier,SEV_2013_EML,18.0,18.0,1.0,1.0
Resource Title,SEV_2013_EML,18.0,18.0,1.0,1.0
Author / Originator,SEV_2013_EML,29.0,18.0,1.61,1.0
Metadata Contact,SEV_2013_EML,0.0,0.0,0.0,0.0
Contributor Name,SEV_2013_EML,52.0,17.0,2.89,0.9444444444444444
Publisher,SEV_2013_EML,0.0,0.0,0.0,0.0
Publication Date,SEV_2013_EML,1.0,1.0,0.06,0.05555555555555555
Resource Contact,SEV_2013_EML,22.0,18.0,1.22,1.0
Abstract,SEV_2013_EML,18.0,18.0,1.0,1.0
Keyword,SEV_2013_EML,227.0,18.0,12.61,1.0
Resource Distribution,SEV_2013_EML,18.0,18.0,1.0,1.0
Spatial Extent,SEV_2013_EML,11.0,9.0,0.61,0.5
Taxonomic Extent,SEV_2013_EML,0.0,0.0,0.0,0.0
Temporal Extent,SEV_2013_EML,18.0,18.0,1.0,1.0
Maintenance,SEV_2013_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,SEV_2013_EML,18.0,18.0,1.0,1.0
Process Step,SEV_2013_EML,15.0,15.0,0.83,0.8333333333333334
Project Description,SEV_2013_EML,0.0,0.0,0.0,0.0
Entity Type Definition,SEV_2013_EML,6.0,6.0,0.33,0.3333333333333333
Attribute Definition,SEV_2013_EML,128.0,10.0,7.11,0.5555555555555556
Resource Access Constraints,SEV_2013_EML,18.0,18.0,1.0,1.0
Resource Format,SEV_2013_EML,10.0,10.0,0.56,0.5555555555555556
Attribute List,SEV_2013_EML,10.0,10.0,0.56,0.5555555555555556
Attribute Constraints,SEV_2013_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SEV_2013_EML,2.0,2.0,0.11,0.1111111111111111
