Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SEV_2005_EML,31.0,31.0,1.0,1.0
Resource Identifier,SEV_2005_EML,12.0,12.0,0.39,0.3870967741935484
Resource Title,SEV_2005_EML,12.0,12.0,0.39,0.3870967741935484
Author / Originator,SEV_2005_EML,14.0,12.0,0.45,0.3870967741935484
Metadata Contact,SEV_2005_EML,10.0,10.0,0.32,0.3225806451612903
Contributor Name,SEV_2005_EML,16.0,4.0,0.52,0.12903225806451613
Publisher,SEV_2005_EML,1.0,1.0,0.03,0.03225806451612903
Publication Date,SEV_2005_EML,9.0,9.0,0.29,0.2903225806451613
Resource Contact,SEV_2005_EML,14.0,12.0,0.45,0.3870967741935484
Abstract,SEV_2005_EML,11.0,11.0,0.35,0.3548387096774194
Keyword,SEV_2005_EML,43.0,9.0,1.39,0.2903225806451613
Resource Distribution,SEV_2005_EML,8.0,8.0,0.26,0.25806451612903225
Spatial Extent,SEV_2005_EML,34.0,11.0,1.1,0.3548387096774194
Taxonomic Extent,SEV_2005_EML,3.0,3.0,0.1,0.0967741935483871
Temporal Extent,SEV_2005_EML,13.0,10.0,0.42,0.3225806451612903
Maintenance,SEV_2005_EML,1.0,1.0,0.03,0.03225806451612903
Resource Use Constraints,SEV_2005_EML,12.0,12.0,0.39,0.3870967741935484
Process Step,SEV_2005_EML,11.0,11.0,0.35,0.3548387096774194
Project Description,SEV_2005_EML,8.0,8.0,0.26,0.25806451612903225
Entity Type Definition,SEV_2005_EML,1.0,1.0,0.03,0.03225806451612903
Attribute Definition,SEV_2005_EML,66.0,4.0,2.13,0.12903225806451613
Resource Access Constraints,SEV_2005_EML,3.0,3.0,0.1,0.0967741935483871
Resource Format,SEV_2005_EML,5.0,3.0,0.16,0.0967741935483871
Attribute List,SEV_2005_EML,6.0,4.0,0.19,0.12903225806451613
Attribute Constraints,SEV_2005_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SEV_2005_EML,20.0,20.0,0.65,0.6451612903225806
