Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SEV_2007_EML,7.0,7.0,1.0,1.0
Resource Identifier,SEV_2007_EML,5.0,5.0,0.71,0.7142857142857143
Resource Title,SEV_2007_EML,5.0,5.0,0.71,0.7142857142857143
Author / Originator,SEV_2007_EML,6.0,5.0,0.86,0.7142857142857143
Metadata Contact,SEV_2007_EML,5.0,5.0,0.71,0.7142857142857143
Contributor Name,SEV_2007_EML,1.0,1.0,0.14,0.14285714285714285
Publisher,SEV_2007_EML,5.0,5.0,0.71,0.7142857142857143
Publication Date,SEV_2007_EML,0.0,0.0,0.0,0.0
Resource Contact,SEV_2007_EML,5.0,5.0,0.71,0.7142857142857143
Abstract,SEV_2007_EML,3.0,3.0,0.43,0.42857142857142855
Keyword,SEV_2007_EML,19.0,3.0,2.71,0.42857142857142855
Resource Distribution,SEV_2007_EML,5.0,5.0,0.71,0.7142857142857143
Spatial Extent,SEV_2007_EML,4.0,4.0,0.57,0.5714285714285714
Taxonomic Extent,SEV_2007_EML,0.0,0.0,0.0,0.0
Temporal Extent,SEV_2007_EML,4.0,4.0,0.57,0.5714285714285714
Maintenance,SEV_2007_EML,5.0,5.0,0.71,0.7142857142857143
Resource Use Constraints,SEV_2007_EML,5.0,5.0,0.71,0.7142857142857143
Process Step,SEV_2007_EML,5.0,5.0,0.71,0.7142857142857143
Project Description,SEV_2007_EML,5.0,5.0,0.71,0.7142857142857143
Entity Type Definition,SEV_2007_EML,0.0,0.0,0.0,0.0
Attribute Definition,SEV_2007_EML,73.0,5.0,10.43,0.7142857142857143
Resource Access Constraints,SEV_2007_EML,0.0,0.0,0.0,0.0
Resource Format,SEV_2007_EML,0.0,0.0,0.0,0.0
Attribute List,SEV_2007_EML,5.0,5.0,0.71,0.7142857142857143
Attribute Constraints,SEV_2007_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SEV_2007_EML,2.0,2.0,0.29,0.2857142857142857
