Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SEV_2008_EML,3.0,3.0,1.0,1.0
Resource Identifier,SEV_2008_EML,3.0,3.0,1.0,1.0
Resource Title,SEV_2008_EML,3.0,3.0,1.0,1.0
Author / Originator,SEV_2008_EML,3.0,3.0,1.0,1.0
Metadata Contact,SEV_2008_EML,3.0,3.0,1.0,1.0
Contributor Name,SEV_2008_EML,15.0,3.0,5.0,1.0
Publisher,SEV_2008_EML,3.0,3.0,1.0,1.0
Publication Date,SEV_2008_EML,0.0,0.0,0.0,0.0
Resource Contact,SEV_2008_EML,3.0,3.0,1.0,1.0
Abstract,SEV_2008_EML,3.0,3.0,1.0,1.0
Keyword,SEV_2008_EML,27.0,3.0,9.0,1.0
Resource Distribution,SEV_2008_EML,3.0,3.0,1.0,1.0
Spatial Extent,SEV_2008_EML,5.0,3.0,1.67,1.0
Taxonomic Extent,SEV_2008_EML,0.0,0.0,0.0,0.0
Temporal Extent,SEV_2008_EML,3.0,3.0,1.0,1.0
Maintenance,SEV_2008_EML,3.0,3.0,1.0,1.0
Resource Use Constraints,SEV_2008_EML,3.0,3.0,1.0,1.0
Process Step,SEV_2008_EML,3.0,3.0,1.0,1.0
Project Description,SEV_2008_EML,3.0,3.0,1.0,1.0
Entity Type Definition,SEV_2008_EML,0.0,0.0,0.0,0.0
Attribute Definition,SEV_2008_EML,37.0,3.0,12.33,1.0
Resource Access Constraints,SEV_2008_EML,0.0,0.0,0.0,0.0
Resource Format,SEV_2008_EML,0.0,0.0,0.0,0.0
Attribute List,SEV_2008_EML,3.0,3.0,1.0,1.0
Attribute Constraints,SEV_2008_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SEV_2008_EML,0.0,0.0,0.0,0.0
