Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SEV_2015_EML,281.0,281.0,1.0,1.0
Resource Identifier,SEV_2015_EML,281.0,281.0,1.0,1.0
Resource Title,SEV_2015_EML,281.0,281.0,1.0,1.0
Author / Originator,SEV_2015_EML,435.0,281.0,1.55,1.0
Metadata Contact,SEV_2015_EML,27.0,27.0,0.1,0.09608540925266904
Contributor Name,SEV_2015_EML,842.0,227.0,3.0,0.8078291814946619
Publisher,SEV_2015_EML,30.0,30.0,0.11,0.10676156583629894
Publication Date,SEV_2015_EML,238.0,238.0,0.85,0.8469750889679716
Resource Contact,SEV_2015_EML,586.0,281.0,2.09,1.0
Abstract,SEV_2015_EML,280.0,280.0,1.0,0.99644128113879
Keyword,SEV_2015_EML,4850.0,281.0,17.26,1.0
Resource Distribution,SEV_2015_EML,278.0,278.0,0.99,0.98932384341637
Spatial Extent,SEV_2015_EML,630.0,233.0,2.24,0.8291814946619217
Taxonomic Extent,SEV_2015_EML,0.0,0.0,0.0,0.0
Temporal Extent,SEV_2015_EML,306.0,280.0,1.09,0.99644128113879
Maintenance,SEV_2015_EML,157.0,157.0,0.56,0.5587188612099644
Resource Use Constraints,SEV_2015_EML,281.0,281.0,1.0,1.0
Process Step,SEV_2015_EML,275.0,275.0,0.98,0.9786476868327402
Project Description,SEV_2015_EML,3.0,3.0,0.01,0.010676156583629894
Entity Type Definition,SEV_2015_EML,273.0,253.0,0.97,0.900355871886121
Attribute Definition,SEV_2015_EML,3948.0,281.0,14.05,1.0
Resource Access Constraints,SEV_2015_EML,281.0,281.0,1.0,1.0
Resource Format,SEV_2015_EML,311.0,281.0,1.11,1.0
Attribute List,SEV_2015_EML,311.0,281.0,1.11,1.0
Attribute Constraints,SEV_2015_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SEV_2015_EML,66.0,66.0,0.23,0.23487544483985764
