Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2007_EML,43,43,1.00,100.00%
Resource Quality Description,2007_EML,2,2,0.05,4.65%
Unknown,2007_EML,8513,43,197.98,100.00%
