Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SEV_2011_EML,371.0,371.0,1.0,1.0
Resource Identifier,SEV_2011_EML,371.0,371.0,1.0,1.0
Resource Title,SEV_2011_EML,371.0,371.0,1.0,1.0
Author / Originator,SEV_2011_EML,513.0,371.0,1.38,1.0
Metadata Contact,SEV_2011_EML,215.0,215.0,0.58,0.5795148247978437
Contributor Name,SEV_2011_EML,880.0,250.0,2.37,0.6738544474393531
Publisher,SEV_2011_EML,93.0,93.0,0.25,0.2506738544474393
Publication Date,SEV_2011_EML,296.0,296.0,0.8,0.7978436657681941
Resource Contact,SEV_2011_EML,376.0,371.0,1.01,1.0
Abstract,SEV_2011_EML,371.0,371.0,1.0,1.0
Keyword,SEV_2011_EML,5851.0,371.0,15.77,1.0
Resource Distribution,SEV_2011_EML,351.0,351.0,0.95,0.9460916442048516
Spatial Extent,SEV_2011_EML,1328.0,331.0,3.58,0.8921832884097035
Taxonomic Extent,SEV_2011_EML,0.0,0.0,0.0,0.0
Temporal Extent,SEV_2011_EML,442.0,371.0,1.19,1.0
Maintenance,SEV_2011_EML,278.0,278.0,0.75,0.7493261455525606
Resource Use Constraints,SEV_2011_EML,371.0,371.0,1.0,1.0
Process Step,SEV_2011_EML,366.0,366.0,0.99,0.9865229110512128
Project Description,SEV_2011_EML,0.0,0.0,0.0,0.0
Entity Type Definition,SEV_2011_EML,319.0,319.0,0.86,0.8598382749326146
Attribute Definition,SEV_2011_EML,5163.0,339.0,13.92,0.9137466307277629
Resource Access Constraints,SEV_2011_EML,371.0,371.0,1.0,1.0
Resource Format,SEV_2011_EML,339.0,339.0,0.91,0.9137466307277629
Attribute List,SEV_2011_EML,339.0,339.0,0.91,0.9137466307277629
Attribute Constraints,SEV_2011_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SEV_2011_EML,91.0,91.0,0.25,0.2452830188679245
