Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SEV_2009_EML,2.0,2.0,1.0,1.0
Resource Identifier,SEV_2009_EML,2.0,2.0,1.0,1.0
Resource Title,SEV_2009_EML,2.0,2.0,1.0,1.0
Author / Originator,SEV_2009_EML,2.0,2.0,1.0,1.0
Metadata Contact,SEV_2009_EML,2.0,2.0,1.0,1.0
Contributor Name,SEV_2009_EML,4.0,1.0,2.0,0.5
Publisher,SEV_2009_EML,1.0,1.0,0.5,0.5
Publication Date,SEV_2009_EML,1.0,1.0,0.5,0.5
Resource Contact,SEV_2009_EML,2.0,2.0,1.0,1.0
Abstract,SEV_2009_EML,2.0,2.0,1.0,1.0
Keyword,SEV_2009_EML,7.0,1.0,3.5,0.5
Resource Distribution,SEV_2009_EML,1.0,1.0,0.5,0.5
Spatial Extent,SEV_2009_EML,15.0,2.0,7.5,1.0
Taxonomic Extent,SEV_2009_EML,0.0,0.0,0.0,0.0
Temporal Extent,SEV_2009_EML,2.0,2.0,1.0,1.0
Maintenance,SEV_2009_EML,2.0,2.0,1.0,1.0
Resource Use Constraints,SEV_2009_EML,2.0,2.0,1.0,1.0
Process Step,SEV_2009_EML,2.0,2.0,1.0,1.0
Project Description,SEV_2009_EML,1.0,1.0,0.5,0.5
Entity Type Definition,SEV_2009_EML,0.0,0.0,0.0,0.0
Attribute Definition,SEV_2009_EML,6.0,1.0,3.0,0.5
Resource Access Constraints,SEV_2009_EML,1.0,1.0,0.5,0.5
Resource Format,SEV_2009_EML,0.0,0.0,0.0,0.0
Attribute List,SEV_2009_EML,1.0,1.0,0.5,0.5
Attribute Constraints,SEV_2009_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SEV_2009_EML,0.0,0.0,0.0,0.0
