Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,HFR_2013_EML,27.0,27.0,1.0,1.0
Resource Identifier,HFR_2013_EML,27.0,27.0,1.0,1.0
Resource Title,HFR_2013_EML,27.0,27.0,1.0,1.0
Author / Originator,HFR_2013_EML,53.0,27.0,1.96,1.0
Metadata Contact,HFR_2013_EML,0.0,0.0,0.0,0.0
Contributor Name,HFR_2013_EML,43.0,26.0,1.59,0.9629629629629628
Publisher,HFR_2013_EML,27.0,27.0,1.0,1.0
Publication Date,HFR_2013_EML,27.0,27.0,1.0,1.0
Resource Contact,HFR_2013_EML,27.0,27.0,1.0,1.0
Abstract,HFR_2013_EML,27.0,27.0,1.0,1.0
Keyword,HFR_2013_EML,245.0,27.0,9.07,1.0
Resource Distribution,HFR_2013_EML,27.0,27.0,1.0,1.0
Spatial Extent,HFR_2013_EML,26.0,26.0,0.96,0.9629629629629628
Taxonomic Extent,HFR_2013_EML,21.0,21.0,0.78,0.7777777777777778
Temporal Extent,HFR_2013_EML,26.0,26.0,0.96,0.9629629629629628
Maintenance,HFR_2013_EML,3.0,3.0,0.11,0.1111111111111111
Resource Use Constraints,HFR_2013_EML,27.0,27.0,1.0,1.0
Process Step,HFR_2013_EML,27.0,27.0,1.0,1.0
Project Description,HFR_2013_EML,0.0,0.0,0.0,0.0
Entity Type Definition,HFR_2013_EML,78.0,26.0,2.89,0.9629629629629628
Attribute Definition,HFR_2013_EML,1622.0,26.0,60.07,0.9629629629629628
Resource Access Constraints,HFR_2013_EML,27.0,27.0,1.0,1.0
Resource Format,HFR_2013_EML,78.0,26.0,2.89,0.9629629629629628
Attribute List,HFR_2013_EML,78.0,26.0,2.89,0.9629629629629628
Attribute Constraints,HFR_2013_EML,0.0,0.0,0.0,0.0
Resource Quality Description,HFR_2013_EML,0.0,0.0,0.0,0.0
