Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2013_EML,27,27,1.00,100.00%
Abstract,2013_EML,27,27,1.00,100.00%
Attribute Definition,2013_EML,1365,26,50.56,96.30%
Attribute List,2013_EML,78,26,2.89,96.30%
Author,2013_EML,53,27,1.96,100.00%
Author / Originator,2013_EML,53,27,1.96,100.00%
Bounding Box,2013_EML,26,26,0.96,96.30%
Contributor Name,2013_EML,43,26,1.59,96.30%
Contributor Role,2013_EML,26,26,0.96,96.30%
Distribution Format,2013_EML,27,26,1.00,96.30%
Easternmost Longitude,2013_EML,26,26,0.96,96.30%
End Time,2013_EML,26,26,0.96,96.30%
Entity Type Definition,2013_EML,78,26,2.89,96.30%
Entity and Attribute Information,2013_EML,78,26,2.89,96.30%
Keyword,2013_EML,240,27,8.89,100.00%
Keyword Vocabulary,2013_EML,63,21,2.33,77.78%
Maintenance,2013_EML,3,3,0.11,11.11%
Metadata Access Constraints,2013_EML,27,27,1.00,100.00%
Metadata Use Constraints,2013_EML,27,27,1.00,100.00%
Northernmost Latitude,2013_EML,26,26,0.96,96.30%
Organization Name,2013_EML,54,27,2.00,100.00%
Process Step,2013_EML,27,27,1.00,100.00%
Publication Date,2013_EML,27,27,1.00,100.00%
Publisher,2013_EML,27,27,1.00,100.00%
Resource Access Constraints,2013_EML,27,27,1.00,100.00%
Resource Contact,2013_EML,27,27,1.00,100.00%
Resource Creation/Revision Date,2013_EML,27,27,1.00,100.00%
Resource Distribution,2013_EML,27,27,1.00,100.00%
Resource Format,2013_EML,27,26,1.00,96.30%
Resource Identifier,2013_EML,27,27,1.00,100.00%
Resource Identifier Type,2013_EML,27,27,1.00,100.00%
Resource Lineage,2013_EML,27,27,1.00,100.00%
Resource Long Name,2013_EML,27,27,1.00,100.00%
Resource Status,2013_EML,27,27,1.00,100.00%
Resource Title,2013_EML,27,27,1.00,100.00%
Resource Use Constraints,2013_EML,27,27,1.00,100.00%
Resource on-line Link,2013_EML,27,27,1.00,100.00%
Rights,2013_EML,27,27,1.00,100.00%
Security Constraints,2013_EML,27,27,1.00,100.00%
Southernmost Latitude,2013_EML,26,26,0.96,96.30%
Spatial Extent,2013_EML,26,26,0.96,96.30%
Start Time,2013_EML,26,26,0.96,96.30%
Taxonomic Extent,2013_EML,21,21,0.78,77.78%
Temporal Extent,2013_EML,26,26,0.96,96.30%
Unknown,2013_EML,6745,27,249.81,100.00%
Vertical Maximum,2013_EML,26,26,0.96,96.30%
Vertical Minimum,2013_EML,26,26,0.96,96.30%
Vertical Resolution,2013_EML,26,26,0.96,96.30%
Westernmost Longitude,2013_EML,26,26,0.96,96.30%
