XPath,HFR_2006_EML,HFR_2007_EML,HFR_2008_EML,HFR_2009_EML,HFR_2010_EML,HFR_2011_EML,HFR_2012_EML,HFR_2013_EML,HFR_2014_EML,HFR_2015_EML,HFR_2016_EML,HFR_2017_EML,HFR_2018_EML
/eml:eml/additionalMetadata/metadata/additionalLinks/additionalLinks/url/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015600624024961,0.0,0.0,0.0032258064516129032
/eml:eml/additionalMetadata/metadata/additionalLinks/url,0.4800759013282733,0.6551724137931034,0.5666666666666667,0.7257383966244726,1.0,0.5903614457831325,0.9230769230769232,0.7777777777777778,0.8,0.7441497659906396,0.8283582089552238,0.7142857142857143,0.7290322580645161
/eml:eml/additionalMetadata/metadata/additionalLinks/url/@name,0.4800759013282733,0.6551724137931034,0.5666666666666667,0.7257383966244726,1.0,0.5903614457831325,0.9230769230769232,0.7777777777777778,0.8,0.7441497659906396,0.8283582089552238,0.7142857142857143,0.7290322580645161
/eml:eml/additionalMetadata/metadata/offsiteData/description,0.007590132827324478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/metadata/offsiteData/url,0.007590132827324478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/metadata/offsiteData/url/@name,0.007590132827324478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/metadata/stmml:unitList/@convention,0.2713472485768501,0.10344827586206896,0.1,0.3628691983122363,0.4137931034482759,0.3734939759036144,0.4358974358974359,0.5185185185185185,0.4,0.3790951638065523,0.3358208955223881,0.3392857142857143,0.2709677419354839
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@constantToSI,0.2713472485768501,0.10344827586206896,0.1,0.3628691983122363,0.4137931034482759,0.3734939759036144,0.4358974358974359,0.5185185185185185,0.4,0.3790951638065523,0.3358208955223881,0.3392857142857143,0.2709677419354839
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@id,0.2713472485768501,0.10344827586206896,0.1,0.3628691983122363,0.4137931034482759,0.3734939759036144,0.4358974358974359,0.5185185185185185,0.4,0.3790951638065523,0.3358208955223881,0.3392857142857143,0.2709677419354839
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@multiplierToSI,0.2713472485768501,0.10344827586206896,0.1,0.3628691983122363,0.4137931034482759,0.3734939759036144,0.4358974358974359,0.5185185185185185,0.4,0.3790951638065523,0.3358208955223881,0.3392857142857143,0.2709677419354839
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@name,0.2713472485768501,0.10344827586206896,0.1,0.3628691983122363,0.4137931034482759,0.3734939759036144,0.4358974358974359,0.5185185185185185,0.4,0.3790951638065523,0.3358208955223881,0.3392857142857143,0.2709677419354839
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@parentSI,0.2713472485768501,0.10344827586206896,0.1,0.3628691983122363,0.4137931034482759,0.3734939759036144,0.4358974358974359,0.5185185185185185,0.4,0.3790951638065523,0.3358208955223881,0.3392857142857143,0.2709677419354839
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@unitType,0.2713472485768501,0.10344827586206896,0.1,0.3628691983122363,0.4137931034482759,0.3734939759036144,0.4358974358974359,0.5185185185185185,0.4,0.3790951638065523,0.3358208955223881,0.3392857142857143,0.2709677419354839
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@constantToSI,0.0,0.20689655172413796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046801872074883,0.0,0.0,0.0032258064516129032
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@id,0.0,0.20689655172413796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046801872074883,0.0,0.0,0.0032258064516129032
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@multiplierToSI,0.0,0.20689655172413796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046801872074883,0.0,0.0,0.0032258064516129032
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@name,0.0,0.20689655172413796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046801872074883,0.0,0.0,0.0032258064516129032
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@parentSI,0.0,0.20689655172413796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046801872074883,0.0,0.0,0.0032258064516129032
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@unitType,0.0,0.20689655172413796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046801872074883,0.0,0.0,0.0032258064516129032
/eml:eml/additionalMetadata/metadata/unitList/unit/@id,0.005692599620493359,0.0,0.0,0.0,0.0,0.0963855421686747,0.0,0.0,0.0,0.062402496099844,0.1417910447761194,0.23214285714285715,0.1258064516129032
/eml:eml/additionalMetadata/metadata/unitList/unit/@multiplerToSI,0.005692599620493359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046801872074883,0.00746268656716418,0.0,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@multiplierToSI,0.0,0.0,0.0,0.0,0.0,0.0963855421686747,0.0,0.0,0.0,0.0577223088923557,0.13432835820895522,0.23214285714285715,0.1258064516129032
/eml:eml/additionalMetadata/metadata/unitList/unit/@name,0.005692599620493359,0.0,0.0,0.0,0.0,0.0963855421686747,0.0,0.0,0.0,0.062402496099844,0.1417910447761194,0.23214285714285715,0.1258064516129032
/eml:eml/additionalMetadata/metadata/unitList/unit/@parentSI,0.005692599620493359,0.0,0.0,0.0,0.0,0.0963855421686747,0.0,0.0,0.0,0.062402496099844,0.1417910447761194,0.23214285714285715,0.1258064516129032
/eml:eml/additionalMetadata/metadata/unitList/unit/@unitType,0.005692599620493359,0.0,0.0,0.0,0.0,0.0963855421686747,0.0,0.0,0.0,0.062402496099844,0.1417910447761194,0.23214285714285715,0.1258064516129032
/eml:eml/additionalMetadata/metadata/unitList/unit/description,0.005692599620493359,0.0,0.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.0592823712948518,0.1417910447761194,0.23214285714285715,0.12258064516129033
/eml:eml/additionalMetadata/metadata/unitList/unitType/@id,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.0280811232449298,0.05223880597014925,0.08928571428571429,0.045161290322580636
/eml:eml/additionalMetadata/metadata/unitList/unitType/@name,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.0280811232449298,0.05223880597014925,0.08928571428571429,0.045161290322580636
/eml:eml/additionalMetadata/metadata/unitList/unitType/dimension/@name,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.0280811232449298,0.05223880597014925,0.08928571428571429,0.045161290322580636
/eml:eml/additionalMetadata/metadata/unitList/unitType/dimension/@power,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.0280811232449298,0.05223880597014925,0.08928571428571429,0.045161290322580636
/eml:eml/additionalMetadata/relatedHFdatasets/rdataset/@ID,0.005692599620493359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/relatedHFdatasets/rdataset/@id,0.05123339658444023,0.03448275862068965,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/relatedHFdatasets/rdataset/url,0.05123339658444023,0.03448275862068965,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/@convention,0.07400379506641366,0.03448275862068965,0.16666666666666666,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@constantToSI,0.07400379506641366,0.03448275862068965,0.16666666666666666,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@id,0.07400379506641366,0.03448275862068965,0.16666666666666666,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@multiplierToSI,0.07400379506641366,0.03448275862068965,0.16666666666666666,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@name,0.07400379506641366,0.03448275862068965,0.16666666666666666,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@parentSI,0.07400379506641366,0.03448275862068965,0.16666666666666666,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@unitType,0.07400379506641366,0.03448275862068965,0.16666666666666666,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/stmml:description,0.06261859582542695,0.03448275862068965,0.16666666666666666,0.016877637130801686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/stmml:unit/@constantToSI,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/stmml:unit/@id,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/stmml:unit/@multiplierToSI,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/stmml:unit/@name,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/stmml:unit/@parentSI,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/stmml:unit/@unitType,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@id,0.007590132827324478,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@multiplerToSI,0.007590132827324478,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@name,0.007590132827324478,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@parentSI,0.007590132827324478,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@unitType,0.007590132827324478,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/description,0.007590132827324478,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/@id,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/@scope,0.3282732447817837,0.3103448275862069,0.5333333333333333,0.2405063291139241,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/abstract/para,0.00189753320683112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/abstract/section/para,0.9981024667931688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/abstract/section/title,0.018975332068311198,0.0,0.0,0.02531645569620253,0.0,0.07228915662650602,0.0,0.0,0.0,0.0234009360374415,0.04477611940298507,0.03571428571428571,0.035483870967741936
/eml:eml/dataset/access/@authSystem,0.25806451612903225,0.2413793103448276,0.43333333333333335,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@order,0.25806451612903225,0.2413793103448276,0.43333333333333335,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@scope,0.25806451612903225,0.2413793103448276,0.43333333333333335,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/permission,0.25806451612903225,0.2413793103448276,0.43333333333333335,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/principal,0.25806451612903225,0.2413793103448276,0.43333333333333335,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/alternateIdentifier,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/alternateIdentifier/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,1.0
/eml:eml/dataset/associatedParty/@scope,0.16698292220113853,0.2413793103448276,0.16666666666666666,0.1518987341772152,0.0,0.024096385542168683,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/individualName/givenName,0.6166982922201139,0.7586206896551724,0.43333333333333335,0.6919831223628692,0.6551724137931034,0.5542168674698795,0.8717948717948718,0.9629629629629628,0.2,0.6645865834633385,0.753731343283582,0.6785714285714286,0.6516129032258065
/eml:eml/dataset/associatedParty/individualName/surName,0.6166982922201139,0.7586206896551724,0.43333333333333335,0.6919831223628692,0.6551724137931034,0.5542168674698795,0.8717948717948718,0.9629629629629628,0.2,0.6645865834633385,0.753731343283582,0.6785714285714286,0.6516129032258065
/eml:eml/dataset/associatedParty/role,0.6166982922201139,0.7586206896551724,0.43333333333333335,0.6919831223628692,0.6551724137931034,0.5542168674698795,0.8717948717948718,0.9629629629629628,0.2,0.6645865834633385,0.753731343283582,0.6785714285714286,0.6516129032258065
/eml:eml/dataset/contact/@scope,0.3282732447817837,0.3103448275862069,0.5333333333333333,0.2405063291139241,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/contact/address/@scope,0.3282732447817837,0.3103448275862069,0.5333333333333333,0.2405063291139241,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/contact/address/administrativeArea,0.9905123339658444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9967741935483873
/eml:eml/dataset/contact/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9967741935483873
/eml:eml/dataset/contact/address/postalCode,0.9905123339658444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9935483870967742
/eml:eml/dataset/contact/electronicMailAddress,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/individualName/givenName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/individualName/surName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8705148205928237,0.9626865671641792,0.0,0.0
/eml:eml/dataset/contact/organizationName,1.0,1.0,1.0,1.0,1.0,0.9518072289156626,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9935483870967742
/eml:eml/dataset/contact/phone,1.0,1.0,1.0,0.978902953586498,0.8620689655172413,0.891566265060241,1.0,1.0,0.8,0.998439937597504,1.0,0.9642857142857144,0.9516129032258064
/eml:eml/dataset/contact/phone/@phonetype,1.0,1.0,1.0,0.978902953586498,1.0,0.9397590361445785,1.0,1.0,0.8,1.0,1.0,0.9821428571428572,0.967741935483871
/eml:eml/dataset/contact/positionName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9626865671641792,0.0,0.0
/eml:eml/dataset/coverage/@scope,0.32447817836812143,0.3103448275862069,0.5333333333333333,0.2405063291139241,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/coverage/geographicCoverage/@scope,0.32447817836812143,0.3103448275862069,0.5333333333333333,0.2405063291139241,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.7210626185958254,1.0,0.8,0.9282700421940928,1.0,0.9036144578313252,1.0,0.9629629629629628,1.0,0.8455538221528861,0.8805970149253731,0.9464285714285714,0.8387096774193549
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.7210626185958254,1.0,0.8,0.9282700421940928,1.0,0.9036144578313252,1.0,0.9629629629629628,1.0,0.8455538221528861,0.8805970149253731,0.9464285714285714,0.8387096774193549
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.7210626185958254,1.0,0.8,0.9282700421940928,1.0,0.9036144578313252,1.0,0.9629629629629628,1.0,0.8455538221528861,0.8805970149253731,0.9464285714285714,0.8387096774193549
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.9449715370018976,1.0,0.9,0.9957805907172996,1.0,1.0,1.0,0.9629629629629628,1.0,0.9875195007800311,0.9925373134328358,1.0,0.9838709677419356
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.9449715370018976,1.0,0.9,0.9957805907172996,1.0,1.0,1.0,0.9629629629629628,1.0,0.9875195007800311,0.9925373134328358,1.0,0.9838709677419356
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.9449715370018976,1.0,0.9,0.9957805907172996,1.0,1.0,1.0,0.9629629629629628,1.0,0.9875195007800311,0.9925373134328358,1.0,0.9838709677419356
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.9449715370018976,1.0,0.9,0.9957805907172996,1.0,1.0,1.0,0.9629629629629628,1.0,0.9875195007800311,0.9925373134328358,1.0,0.9838709677419356
/eml:eml/dataset/coverage/geographicCoverage/geographicDescription,0.9658444022770398,1.0,1.0,1.0,1.0,1.0,1.0,0.9629629629629628,1.0,0.9875195007800311,0.9925373134328358,1.0,0.9838709677419356
/eml:eml/dataset/coverage/taxonomicCoverage/@scope,0.1802656546489564,0.1724137931034483,0.36666666666666653,0.13924050632911392,0.06896551724137931,0.03614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/commonName,0.10246679316888044,0.2413793103448276,0.0,0.0,0.0,0.024096385542168683,0.0,0.037037037037037035,0.0,0.0561622464898596,0.037313432835820885,0.017857142857142856,0.04838709677419355
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,0.5218216318785579,0.7241379310344828,0.6666666666666666,0.5611814345991561,0.7586206896551724,0.6987951807228916,0.6666666666666666,0.7777777777777778,0.4,0.5881435257410297,0.5895522388059702,0.5535714285714286,0.5838709677419355
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,0.5218216318785579,0.7241379310344828,0.6666666666666666,0.5611814345991561,0.7586206896551724,0.6987951807228916,0.6666666666666666,0.7777777777777778,0.4,0.5881435257410297,0.5895522388059702,0.5535714285714286,0.5838709677419355
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/commonName,0.4060721062618596,0.3448275862068966,0.16666666666666666,0.3375527426160337,0.3448275862068966,0.5783132530120482,0.5384615384615384,0.7407407407407407,0.2,0.4461778471138845,0.44029850746268656,0.3928571428571429,0.4612903225806452
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,0.4573055028462998,0.7241379310344828,0.6666666666666666,0.45991561181434604,0.7586206896551724,0.6987951807228916,0.6666666666666666,0.7407407407407407,0.2,0.5335413416536662,0.5223880597014925,0.5,0.535483870967742
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,0.4573055028462998,0.7241379310344828,0.6666666666666666,0.45991561181434604,0.7586206896551724,0.6987951807228916,0.6666666666666666,0.7407407407407407,0.2,0.5335413416536662,0.5223880597014925,0.5,0.535483870967742
/eml:eml/dataset/coverage/temporalCoverage/@scope,0.3187855787476281,0.3103448275862069,0.5333333333333333,0.2405063291139241,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/alternativeTimeScale/timeScaleAgeEstimate,0.022770398481973438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.9316888045540797,1.0,1.0,1.0,1.0,1.0,1.0,0.9629629629629628,1.0,0.9859594383775352,0.9925373134328358,1.0,0.9806451612903224
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/alternativeTimeScale/timeScaleAgeEstimate,0.14041745730550284,0.10344827586206896,0.13333333333333333,0.059071729957805914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.8140417457305503,0.8965517241379308,0.8666666666666667,0.940928270042194,1.0,1.0,1.0,0.9629629629629628,1.0,0.9859594383775352,0.9925373134328358,1.0,0.9806451612903224
/eml:eml/dataset/creator/@scope,0.32447817836812143,0.3103448275862069,0.5333333333333333,0.2405063291139241,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/creator/individualName/givenName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
