Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,HFR_2011_EML,83.0,83.0,1.0,1.0
Resource Identifier,HFR_2011_EML,83.0,83.0,1.0,1.0
Resource Title,HFR_2011_EML,83.0,83.0,1.0,1.0
Author / Originator,HFR_2011_EML,177.0,83.0,2.13,1.0
Metadata Contact,HFR_2011_EML,0.0,0.0,0.0,0.0
Contributor Name,HFR_2011_EML,91.0,46.0,1.1,0.5542168674698795
Publisher,HFR_2011_EML,83.0,83.0,1.0,1.0
Publication Date,HFR_2011_EML,83.0,83.0,1.0,1.0
Resource Contact,HFR_2011_EML,83.0,83.0,1.0,1.0
Abstract,HFR_2011_EML,83.0,83.0,1.0,1.0
Keyword,HFR_2011_EML,796.0,83.0,9.59,1.0
Resource Distribution,HFR_2011_EML,83.0,83.0,1.0,1.0
Spatial Extent,HFR_2011_EML,83.0,83.0,1.0,1.0
Taxonomic Extent,HFR_2011_EML,58.0,58.0,0.7,0.6987951807228916
Temporal Extent,HFR_2011_EML,83.0,83.0,1.0,1.0
Maintenance,HFR_2011_EML,18.0,18.0,0.22,0.21686746987951808
Resource Use Constraints,HFR_2011_EML,83.0,83.0,1.0,1.0
Process Step,HFR_2011_EML,69.0,69.0,0.83,0.8313253012048193
Project Description,HFR_2011_EML,0.0,0.0,0.0,0.0
Entity Type Definition,HFR_2011_EML,217.0,81.0,2.61,0.9759036144578314
Attribute Definition,HFR_2011_EML,1577.0,81.0,19.0,0.9759036144578314
Resource Access Constraints,HFR_2011_EML,83.0,83.0,1.0,1.0
Resource Format,HFR_2011_EML,217.0,81.0,2.61,0.9759036144578314
Attribute List,HFR_2011_EML,217.0,81.0,2.61,0.9759036144578314
Attribute Constraints,HFR_2011_EML,0.0,0.0,0.0,0.0
Resource Quality Description,HFR_2011_EML,0.0,0.0,0.0,0.0
