Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2007_EML,29,29,1.00,100.00%
Abstract,2007_EML,22,22,0.76,75.86%
Attribute Definition,2007_EML,830,22,28.62,75.86%
Attribute List,2007_EML,42,22,1.45,75.86%
Author,2007_EML,30,22,1.03,75.86%
Author / Originator,2007_EML,30,22,1.03,75.86%
Bounding Box,2007_EML,22,22,0.76,75.86%
Contributor Name,2007_EML,28,17,0.97,58.62%
Contributor Role,2007_EML,17,17,0.59,58.62%
Distribution Format,2007_EML,22,22,0.76,75.86%
Easternmost Longitude,2007_EML,22,22,0.76,75.86%
End Time,2007_EML,22,22,0.76,75.86%
Entity Type Definition,2007_EML,42,22,1.45,75.86%
Entity and Attribute Information,2007_EML,42,22,1.45,75.86%
Keyword,2007_EML,184,22,6.34,75.86%
Keyword Vocabulary,2007_EML,51,17,1.76,58.62%
Maintenance,2007_EML,12,12,0.41,41.38%
Metadata Access Constraints,2007_EML,22,22,0.76,75.86%
Metadata Use Constraints,2007_EML,22,22,0.76,75.86%
Northernmost Latitude,2007_EML,22,22,0.76,75.86%
Organization Name,2007_EML,44,22,1.52,75.86%
Process Step,2007_EML,20,20,0.69,68.97%
Publication Date,2007_EML,22,22,0.76,75.86%
Publisher,2007_EML,22,22,0.76,75.86%
Resource Access Constraints,2007_EML,22,22,0.76,75.86%
Resource Contact,2007_EML,22,22,0.76,75.86%
Resource Creation/Revision Date,2007_EML,22,22,0.76,75.86%
Resource Distribution,2007_EML,22,22,0.76,75.86%
Resource Format,2007_EML,22,22,0.76,75.86%
Resource Identifier,2007_EML,22,22,0.76,75.86%
Resource Identifier Type,2007_EML,22,22,0.76,75.86%
Resource Lineage,2007_EML,20,20,0.69,68.97%
Resource Long Name,2007_EML,22,22,0.76,75.86%
Resource Status,2007_EML,22,22,0.76,75.86%
Resource Title,2007_EML,22,22,0.76,75.86%
Resource Use Constraints,2007_EML,22,22,0.76,75.86%
Resource on-line Link,2007_EML,22,22,0.76,75.86%
Rights,2007_EML,22,22,0.76,75.86%
Security Constraints,2007_EML,22,22,0.76,75.86%
Southernmost Latitude,2007_EML,22,22,0.76,75.86%
Spatial Extent,2007_EML,22,22,0.76,75.86%
Start Time,2007_EML,22,22,0.76,75.86%
Taxonomic Extent,2007_EML,16,16,0.55,55.17%
Temporal Extent,2007_EML,22,22,0.76,75.86%
Unknown,2007_EML,5616,29,193.66,100.00%
Vertical Maximum,2007_EML,22,22,0.76,75.86%
Vertical Minimum,2007_EML,22,22,0.76,75.86%
Vertical Resolution,2007_EML,22,22,0.76,75.86%
Westernmost Longitude,2007_EML,22,22,0.76,75.86%
