Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,HFR_2017_EML,56.0,56.0,1.0,1.0
Resource Identifier,HFR_2017_EML,56.0,56.0,1.0,1.0
Resource Title,HFR_2017_EML,56.0,56.0,1.0,1.0
Author / Originator,HFR_2017_EML,126.0,56.0,2.25,1.0
Metadata Contact,HFR_2017_EML,0.0,0.0,0.0,0.0
Contributor Name,HFR_2017_EML,127.0,38.0,2.27,0.6785714285714286
Publisher,HFR_2017_EML,56.0,56.0,1.0,1.0
Publication Date,HFR_2017_EML,56.0,56.0,1.0,1.0
Resource Contact,HFR_2017_EML,56.0,56.0,1.0,1.0
Abstract,HFR_2017_EML,56.0,56.0,1.0,1.0
Keyword,HFR_2017_EML,649.0,56.0,11.59,1.0
Resource Distribution,HFR_2017_EML,56.0,56.0,1.0,1.0
Spatial Extent,HFR_2017_EML,56.0,56.0,1.0,1.0
Taxonomic Extent,HFR_2017_EML,31.0,31.0,0.55,0.5535714285714286
Temporal Extent,HFR_2017_EML,56.0,56.0,1.0,1.0
Maintenance,HFR_2017_EML,35.0,35.0,0.62,0.625
Resource Use Constraints,HFR_2017_EML,56.0,56.0,1.0,1.0
Process Step,HFR_2017_EML,56.0,56.0,1.0,1.0
Project Description,HFR_2017_EML,0.0,0.0,0.0,0.0
Entity Type Definition,HFR_2017_EML,260.0,51.0,4.64,0.9107142857142856
Attribute Definition,HFR_2017_EML,4715.0,51.0,84.2,0.9107142857142856
Resource Access Constraints,HFR_2017_EML,56.0,56.0,1.0,1.0
Resource Format,HFR_2017_EML,260.0,51.0,4.64,0.9107142857142856
Attribute List,HFR_2017_EML,260.0,51.0,4.64,0.9107142857142856
Attribute Constraints,HFR_2017_EML,0.0,0.0,0.0,0.0
Resource Quality Description,HFR_2017_EML,0.0,0.0,0.0,0.0
