Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,HFR_2012_EML,39.0,39.0,1.0,1.0
Resource Identifier,HFR_2012_EML,39.0,39.0,1.0,1.0
Resource Title,HFR_2012_EML,39.0,39.0,1.0,1.0
Author / Originator,HFR_2012_EML,109.0,39.0,2.79,1.0
Metadata Contact,HFR_2012_EML,0.0,0.0,0.0,0.0
Contributor Name,HFR_2012_EML,126.0,34.0,3.23,0.8717948717948718
Publisher,HFR_2012_EML,39.0,39.0,1.0,1.0
Publication Date,HFR_2012_EML,39.0,39.0,1.0,1.0
Resource Contact,HFR_2012_EML,39.0,39.0,1.0,1.0
Abstract,HFR_2012_EML,39.0,39.0,1.0,1.0
Keyword,HFR_2012_EML,367.0,39.0,9.41,1.0
Resource Distribution,HFR_2012_EML,39.0,39.0,1.0,1.0
Spatial Extent,HFR_2012_EML,39.0,39.0,1.0,1.0
Taxonomic Extent,HFR_2012_EML,26.0,26.0,0.67,0.6666666666666666
Temporal Extent,HFR_2012_EML,39.0,39.0,1.0,1.0
Maintenance,HFR_2012_EML,10.0,10.0,0.26,0.2564102564102564
Resource Use Constraints,HFR_2012_EML,39.0,39.0,1.0,1.0
Process Step,HFR_2012_EML,39.0,39.0,1.0,1.0
Project Description,HFR_2012_EML,0.0,0.0,0.0,0.0
Entity Type Definition,HFR_2012_EML,183.0,39.0,4.69,1.0
Attribute Definition,HFR_2012_EML,1285.0,39.0,32.95,1.0
Resource Access Constraints,HFR_2012_EML,39.0,39.0,1.0,1.0
Resource Format,HFR_2012_EML,183.0,39.0,4.69,1.0
Attribute List,HFR_2012_EML,183.0,39.0,4.69,1.0
Attribute Constraints,HFR_2012_EML,0.0,0.0,0.0,0.0
Resource Quality Description,HFR_2012_EML,0.0,0.0,0.0,0.0
