Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,HFR_2009_EML,237.0,237.0,1.0,1.0
Resource Identifier,HFR_2009_EML,237.0,237.0,1.0,1.0
Resource Title,HFR_2009_EML,237.0,237.0,1.0,1.0
Author / Originator,HFR_2009_EML,475.0,237.0,2.0,1.0
Metadata Contact,HFR_2009_EML,0.0,0.0,0.0,0.0
Contributor Name,HFR_2009_EML,463.0,164.0,1.95,0.6919831223628692
Publisher,HFR_2009_EML,237.0,237.0,1.0,1.0
Publication Date,HFR_2009_EML,237.0,237.0,1.0,1.0
Resource Contact,HFR_2009_EML,237.0,237.0,1.0,1.0
Abstract,HFR_2009_EML,237.0,237.0,1.0,1.0
Keyword,HFR_2009_EML,1981.0,237.0,8.36,1.0
Resource Distribution,HFR_2009_EML,237.0,237.0,1.0,1.0
Spatial Extent,HFR_2009_EML,237.0,237.0,1.0,1.0
Taxonomic Extent,HFR_2009_EML,148.0,133.0,0.62,0.5611814345991561
Temporal Extent,HFR_2009_EML,237.0,237.0,1.0,1.0
Maintenance,HFR_2009_EML,95.0,95.0,0.4,0.4008438818565401
Resource Use Constraints,HFR_2009_EML,235.0,235.0,0.99,0.9915611814345991
Process Step,HFR_2009_EML,237.0,237.0,1.0,1.0
Project Description,HFR_2009_EML,0.0,0.0,0.0,0.0
Entity Type Definition,HFR_2009_EML,1154.0,226.0,4.87,0.9535864978902954
Attribute Definition,HFR_2009_EML,16431.0,226.0,69.33,0.9535864978902954
Resource Access Constraints,HFR_2009_EML,201.0,201.0,0.85,0.8481012658227848
Resource Format,HFR_2009_EML,1154.0,226.0,4.87,0.9535864978902954
Attribute List,HFR_2009_EML,1154.0,226.0,4.87,0.9535864978902954
Attribute Constraints,HFR_2009_EML,0.0,0.0,0.0,0.0
Resource Quality Description,HFR_2009_EML,0.0,0.0,0.0,0.0
