Collection,Record,Abstract,Attribute Definition,Attribute List,Author,Author / Originator,Bounding Box,Contributor Name,Contributor Role,Distribution Format,Easternmost Longitude,End Time,Entity Type Definition,Entity and Attribute Information,Keyword,Keyword Vocabulary,Maintenance,Metadata Access Constraints,Metadata Use Constraints,Northernmost Latitude,Organization Name,Process Step,Publication Date,Publisher,Resource Access Constraints,Resource Contact,Resource Creation/Revision Date,Resource Distribution,Resource Format,Resource Identifier,Resource Identifier Type,Resource Lineage,Resource Long Name,Resource Status,Resource Title,Resource Use Constraints,Resource on-line Link,Rights,Security Constraints,Southernmost Latitude,Spatial Extent,Start Time,Taxonomic Extent,Temporal Extent,Unknown,Vertical Maximum,Vertical Minimum,Vertical Resolution,Westernmost Longitude
2016,113.54.xml,1.0,501.0,39.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,40.0,40.0,13.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1910.0,1.0,1.0,1.0,1.0
2016,116.13.xml,1.0,23.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,311.0,1.0,1.0,1.0,1.0
2016,117.15.xml,1.0,17.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,153.0,1.0,1.0,1.0,1.0
2016,118.26.xml,1.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,152.0,1.0,1.0,1.0,1.0
2016,118.27.xml,1.0,29.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,269.0,1.0,1.0,1.0,1.0
2016,125.17.xml,1.0,47.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,322.0,1.0,1.0,1.0,1.0
2016,130.15.xml,1.0,19.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,10.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,153.0,1.0,1.0,1.0,1.0
2016,138.9.xml,1.0,19.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,171.0,1.0,1.0,1.0,1.0
2016,147.20.xml,1.0,93.0,14.0,2.0,2.0,1.0,10.0,1.0,1.0,1.0,1.0,14.0,14.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,570.0,1.0,1.0,1.0,1.0
2016,148.11.xml,1.0,16.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,10.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,151.0,1.0,1.0,1.0,1.0
2016,149.17.xml,1.0,18.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,144.0,1.0,1.0,1.0,1.0
2016,15.18.xml,1.0,60.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,827.0,1.0,1.0,1.0,1.0
2016,15.19.xml,1.0,61.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,829.0,1.0,1.0,1.0,1.0
2016,150.15.xml,1.0,12.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,131.0,1.0,1.0,1.0,1.0
2016,150.16.xml,1.0,12.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,120.0,1.0,1.0,1.0,1.0
2016,151.14.xml,1.0,11.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,127.0,1.0,1.0,1.0,1.0
2016,151.15.xml,1.0,11.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,116.0,1.0,1.0,1.0,1.0
2016,153.8.xml,1.0,11.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,146.0,1.0,1.0,1.0,1.0
2016,153.9.xml,1.0,11.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,146.0,1.0,1.0,1.0,1.0
2016,154.8.xml,1.0,15.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,9.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,144.0,1.0,1.0,1.0,1.0
2016,155.12.xml,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,108.0,1.0,1.0,1.0,1.0
2016,156.11.xml,1.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0
2016,157.10.xml,1.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,102.0,1.0,1.0,1.0,1.0
2016,159.15.xml,1.0,142.0,6.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,572.0,1.0,1.0,1.0,1.0
2016,160.19.xml,1.0,56.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,6.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0
2016,167.7.xml,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,87.0,1.0,1.0,1.0,1.0
2016,171.7.xml,1.0,12.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,151.0,1.0,1.0,1.0,1.0
2016,174.8.xml,1.0,42.0,12.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,12.0,12.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,358.0,1.0,1.0,1.0,1.0
2016,18.24.xml,1.0,71.0,11.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,11.0,17.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,472.0,0.0,0.0,0.0,1.0
2016,18.25.xml,1.0,71.0,12.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,12.0,17.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,482.0,0.0,0.0,0.0,1.0
2016,18.26.xml,1.0,71.0,12.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,12.0,17.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,482.0,0.0,0.0,0.0,1.0
2016,180.6.xml,1.0,44.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,12.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,363.0,0.0,0.0,0.0,1.0
2016,193.7.xml,1.0,109.0,12.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,12.0,12.0,10.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,660.0,1.0,1.0,1.0,1.0
2016,194.7.xml,1.0,40.0,1.0,9.0,9.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,291.0,1.0,1.0,1.0,1.0
2016,197.10.xml,1.0,11.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,127.0,1.0,1.0,1.0,1.0
2016,197.11.xml,1.0,11.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,127.0,1.0,1.0,1.0,1.0
2016,2.20.xml,1.0,208.0,11.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,11.0,10.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1109.0,1.0,1.0,1.0,1.0
2016,2.21.xml,1.0,208.0,11.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,11.0,10.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1109.0,1.0,1.0,1.0,1.0
2016,200.6.xml,1.0,12.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,124.0,1.0,1.0,1.0,1.0
2016,203.6.xml,1.0,21.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,12.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,246.0,1.0,1.0,1.0,1.0
2016,206.11.xml,1.0,244.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,666.0,1.0,1.0,1.0,1.0
2016,206.13.xml,1.0,292.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,809.0,1.0,1.0,1.0,1.0
2016,206.14.xml,1.0,292.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,809.0,1.0,1.0,1.0,1.0
2016,207.7.xml,1.0,19.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,10.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,214.0,1.0,1.0,1.0,1.0
2016,209.7.xml,1.0,117.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,387.0,1.0,1.0,1.0,1.0
2016,209.8.xml,1.0,115.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,366.0,1.0,1.0,1.0,1.0
2016,209.9.xml,1.0,117.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,400.0,1.0,1.0,1.0,1.0
2016,21.18.xml,1.0,27.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417.0,0.0,0.0,0.0,1.0
2016,214.4.xml,1.0,44.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,262.0,1.0,1.0,1.0,1.0
2016,217.3.xml,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101.0,1.0,1.0,1.0,1.0
2016,219.4.xml,1.0,32.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,166.0,1.0,1.0,1.0,1.0
2016,220.3.xml,1.0,30.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,8.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,169.0,1.0,1.0,1.0,1.0
2016,222.3.xml,1.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,264.0,1.0,1.0,1.0,1.0
