Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,CWT_2017_EML,13.0,13.0,1.0,1.0
Resource Identifier,CWT_2017_EML,13.0,13.0,1.0,1.0
Resource Title,CWT_2017_EML,13.0,13.0,1.0,1.0
Author / Originator,CWT_2017_EML,26.0,13.0,2.0,1.0
Metadata Contact,CWT_2017_EML,13.0,13.0,1.0,1.0
Contributor Name,CWT_2017_EML,46.0,9.0,3.54,0.6923076923076923
Publisher,CWT_2017_EML,13.0,13.0,1.0,1.0
Publication Date,CWT_2017_EML,13.0,13.0,1.0,1.0
Resource Contact,CWT_2017_EML,13.0,13.0,1.0,1.0
Abstract,CWT_2017_EML,13.0,13.0,1.0,1.0
Keyword,CWT_2017_EML,276.0,13.0,21.23,1.0
Resource Distribution,CWT_2017_EML,13.0,13.0,1.0,1.0
Spatial Extent,CWT_2017_EML,3.0,3.0,0.23,0.2307692307692308
Taxonomic Extent,CWT_2017_EML,0.0,0.0,0.0,0.0
Temporal Extent,CWT_2017_EML,13.0,13.0,1.0,1.0
Maintenance,CWT_2017_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,CWT_2017_EML,13.0,13.0,1.0,1.0
Process Step,CWT_2017_EML,13.0,13.0,1.0,1.0
Project Description,CWT_2017_EML,13.0,13.0,1.0,1.0
Entity Type Definition,CWT_2017_EML,26.0,13.0,2.0,1.0
Attribute Definition,CWT_2017_EML,637.0,13.0,49.0,1.0
Resource Access Constraints,CWT_2017_EML,13.0,13.0,1.0,1.0
Resource Format,CWT_2017_EML,26.0,13.0,2.0,1.0
Attribute List,CWT_2017_EML,26.0,13.0,2.0,1.0
Attribute Constraints,CWT_2017_EML,0.0,0.0,0.0,0.0
Resource Quality Description,CWT_2017_EML,26.0,13.0,2.0,1.0
