XPath,CWT_2005_EML,CWT_2007_EML,CWT_2011_EML,CWT_2015_EML,CWT_2016_EML,CWT_2017_EML,CWT_2018_EML
/eml:eml/dataset/dataTable/attributeList/attribute/@id,0.006666666666666667,0.0,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/@scope,0.3933333333333333,0.07142857142857142,0.5,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,0.3933333333333333,0.07142857142857142,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeLabel,0.38,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,0.38666666666666666,0.07142857142857142,0.5,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum,0.0,0.0,0.0,0.1153846153846154,0.2647058823529412,0.15384615384615385,0.2727272727272727
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,0.0,0.0,0.0,0.1153846153846154,0.2647058823529412,0.15384615384615385,0.2727272727272727
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,0.0,0.0,0.0,0.1153846153846154,0.2647058823529412,0.15384615384615385,0.2727272727272727
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,0.0,0.0,0.0,0.1153846153846154,0.2647058823529412,0.15384615384615385,0.2727272727272727
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,0.006666666666666667,0.0,0.5,0.7417582417582418,0.7058823529411765,1.0,0.5454545454545454
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,0.006666666666666667,0.0,0.5,0.7417582417582418,0.7058823529411765,1.0,0.5454545454545454
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,0.22,0.023809523809523808,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,0.0,0.0,0.0,0.04395604395604396,0.1176470588235294,0.4615384615384616,0.18181818181818185
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,0.0,0.0,0.0,0.04395604395604396,0.1176470588235294,0.4615384615384616,0.18181818181818185
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,0.0,0.0,0.0,0.038461538461538464,0.1176470588235294,0.4615384615384616,0.18181818181818185
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,0.0,0.0,0.0,0.038461538461538464,0.1176470588235294,0.4615384615384616,0.18181818181818185
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,0.006666666666666667,0.0,0.5,0.4395604395604396,0.6764705882352942,0.6923076923076923,0.5454545454545454
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,0.006666666666666667,0.0,0.5,0.4395604395604396,0.6764705882352942,0.6923076923076923,0.5454545454545454
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,0.006666666666666667,0.0,0.3333333333333333,0.3516483516483517,0.5588235294117647,0.5384615384615384,0.5454545454545454
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,0.006666666666666667,0.0,0.16666666666666666,0.1813186813186813,0.4705882352941176,0.6153846153846154,0.4545454545454545
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.11333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.11333333333333333,0.0,0.0,0.3901098901098901,0.4411764705882353,0.6923076923076923,0.7272727272727273
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.10666666666666667,0.0,0.0,0.3901098901098901,0.4411764705882353,0.6923076923076923,0.7272727272727273
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.36666666666666653,0.07142857142857142,0.5,0.8571428571428571,0.9117647058823528,0.9230769230769232,0.8181818181818182
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,0.0,0.0,0.27472527472527475,0.17647058823529413,0.0,0.18181818181818185
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,0.0,0.0,0.27472527472527475,0.17647058823529413,0.0,0.18181818181818185
