Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,CWT_2015_EML,182.0,182.0,1.0,1.0
Resource Identifier,CWT_2015_EML,182.0,182.0,1.0,1.0
Resource Title,CWT_2015_EML,182.0,182.0,1.0,1.0
Author / Originator,CWT_2015_EML,364.0,182.0,2.0,1.0
Metadata Contact,CWT_2015_EML,182.0,182.0,1.0,1.0
Contributor Name,CWT_2015_EML,225.0,141.0,1.24,0.7747252747252747
Publisher,CWT_2015_EML,182.0,182.0,1.0,1.0
Publication Date,CWT_2015_EML,182.0,182.0,1.0,1.0
Resource Contact,CWT_2015_EML,364.0,182.0,2.0,1.0
Abstract,CWT_2015_EML,182.0,182.0,1.0,1.0
Keyword,CWT_2015_EML,3785.0,182.0,20.8,1.0
Resource Distribution,CWT_2015_EML,182.0,182.0,1.0,1.0
Spatial Extent,CWT_2015_EML,151.0,151.0,0.83,0.8296703296703297
Taxonomic Extent,CWT_2015_EML,0.0,0.0,0.0,0.0
Temporal Extent,CWT_2015_EML,182.0,182.0,1.0,1.0
Maintenance,CWT_2015_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,CWT_2015_EML,182.0,182.0,1.0,1.0
Process Step,CWT_2015_EML,179.0,179.0,0.98,0.9835164835164836
Project Description,CWT_2015_EML,182.0,182.0,1.0,1.0
Entity Type Definition,CWT_2015_EML,251.0,182.0,1.38,1.0
Attribute Definition,CWT_2015_EML,3919.0,182.0,21.53,1.0
Resource Access Constraints,CWT_2015_EML,182.0,182.0,1.0,1.0
Resource Format,CWT_2015_EML,251.0,182.0,1.38,1.0
Attribute List,CWT_2015_EML,251.0,182.0,1.38,1.0
Attribute Constraints,CWT_2015_EML,0.0,0.0,0.0,0.0
Resource Quality Description,CWT_2015_EML,239.0,180.0,1.31,0.989010989010989
