Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,KBS_2018_EML,24.0,24.0,1.0,1.0
Resource Identifier,KBS_2018_EML,24.0,24.0,1.0,1.0
Resource Title,KBS_2018_EML,24.0,24.0,1.0,1.0
Author / Originator,KBS_2018_EML,34.0,24.0,1.42,1.0
Metadata Contact,KBS_2018_EML,0.0,0.0,0.0,0.0
Contributor Name,KBS_2018_EML,42.0,21.0,1.75,0.875
Publisher,KBS_2018_EML,24.0,24.0,1.0,1.0
Publication Date,KBS_2018_EML,24.0,24.0,1.0,1.0
Resource Contact,KBS_2018_EML,24.0,24.0,1.0,1.0
Abstract,KBS_2018_EML,24.0,24.0,1.0,1.0
Keyword,KBS_2018_EML,357.0,24.0,14.88,1.0
Resource Distribution,KBS_2018_EML,0.0,0.0,0.0,0.0
Spatial Extent,KBS_2018_EML,24.0,24.0,1.0,1.0
Taxonomic Extent,KBS_2018_EML,0.0,0.0,0.0,0.0
Temporal Extent,KBS_2018_EML,20.0,20.0,0.83,0.8333333333333334
Maintenance,KBS_2018_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,KBS_2018_EML,24.0,24.0,1.0,1.0
Process Step,KBS_2018_EML,14.0,14.0,0.58,0.5833333333333334
Project Description,KBS_2018_EML,0.0,0.0,0.0,0.0
Entity Type Definition,KBS_2018_EML,81.0,23.0,3.38,0.9583333333333334
Attribute Definition,KBS_2018_EML,610.0,24.0,25.42,1.0
Resource Access Constraints,KBS_2018_EML,24.0,24.0,1.0,1.0
Resource Format,KBS_2018_EML,84.0,24.0,3.5,1.0
Attribute List,KBS_2018_EML,84.0,24.0,3.5,1.0
Attribute Constraints,KBS_2018_EML,0.0,0.0,0.0,0.0
Resource Quality Description,KBS_2018_EML,0.0,0.0,0.0,0.0
