Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,KBS_2006_EML,16.0,16.0,1.0,1.0
Resource Identifier,KBS_2006_EML,16.0,16.0,1.0,1.0
Resource Title,KBS_2006_EML,16.0,16.0,1.0,1.0
Author / Originator,KBS_2006_EML,16.0,16.0,1.0,1.0
Metadata Contact,KBS_2006_EML,0.0,0.0,0.0,0.0
Contributor Name,KBS_2006_EML,46.0,16.0,2.88,1.0
Publisher,KBS_2006_EML,7.0,7.0,0.44,0.4375
Publication Date,KBS_2006_EML,7.0,7.0,0.44,0.4375
Resource Contact,KBS_2006_EML,16.0,16.0,1.0,1.0
Abstract,KBS_2006_EML,16.0,16.0,1.0,1.0
Keyword,KBS_2006_EML,212.0,16.0,13.25,1.0
Resource Distribution,KBS_2006_EML,0.0,0.0,0.0,0.0
Spatial Extent,KBS_2006_EML,2.0,2.0,0.12,0.125
Taxonomic Extent,KBS_2006_EML,0.0,0.0,0.0,0.0
Temporal Extent,KBS_2006_EML,14.0,14.0,0.88,0.875
Maintenance,KBS_2006_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,KBS_2006_EML,1.0,1.0,0.06,0.0625
Process Step,KBS_2006_EML,13.0,13.0,0.81,0.8125
Project Description,KBS_2006_EML,0.0,0.0,0.0,0.0
Entity Type Definition,KBS_2006_EML,48.0,16.0,3.0,1.0
Attribute Definition,KBS_2006_EML,322.0,16.0,20.12,1.0
Resource Access Constraints,KBS_2006_EML,14.0,14.0,0.88,0.875
Resource Format,KBS_2006_EML,48.0,16.0,3.0,1.0
Attribute List,KBS_2006_EML,48.0,16.0,3.0,1.0
Attribute Constraints,KBS_2006_EML,0.0,0.0,0.0,0.0
Resource Quality Description,KBS_2006_EML,0.0,0.0,0.0,0.0
