Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,KBS_2016_EML,67.0,67.0,1.0,1.0
Resource Identifier,KBS_2016_EML,67.0,67.0,1.0,1.0
Resource Title,KBS_2016_EML,67.0,67.0,1.0,1.0
Author / Originator,KBS_2016_EML,70.0,67.0,1.04,1.0
Metadata Contact,KBS_2016_EML,0.0,0.0,0.0,0.0
Contributor Name,KBS_2016_EML,176.0,66.0,2.63,0.9850746268656716
Publisher,KBS_2016_EML,67.0,67.0,1.0,1.0
Publication Date,KBS_2016_EML,67.0,67.0,1.0,1.0
Resource Contact,KBS_2016_EML,134.0,67.0,2.0,1.0
Abstract,KBS_2016_EML,67.0,67.0,1.0,1.0
Keyword,KBS_2016_EML,1248.0,67.0,18.63,1.0
Resource Distribution,KBS_2016_EML,0.0,0.0,0.0,0.0
Spatial Extent,KBS_2016_EML,67.0,67.0,1.0,1.0
Taxonomic Extent,KBS_2016_EML,0.0,0.0,0.0,0.0
Temporal Extent,KBS_2016_EML,58.0,58.0,0.87,0.8656716417910447
Maintenance,KBS_2016_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,KBS_2016_EML,67.0,67.0,1.0,1.0
Process Step,KBS_2016_EML,40.0,40.0,0.6,0.5970149253731343
Project Description,KBS_2016_EML,0.0,0.0,0.0,0.0
Entity Type Definition,KBS_2016_EML,212.0,64.0,3.16,0.9552238805970148
Attribute Definition,KBS_2016_EML,2049.0,67.0,30.58,1.0
Resource Access Constraints,KBS_2016_EML,67.0,67.0,1.0,1.0
Resource Format,KBS_2016_EML,223.0,67.0,3.33,1.0
Attribute List,KBS_2016_EML,223.0,67.0,3.33,1.0
Attribute Constraints,KBS_2016_EML,0.0,0.0,0.0,0.0
Resource Quality Description,KBS_2016_EML,0.0,0.0,0.0,0.0
