Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2014_EML,2,2,1.00,100.00%
Abstract,2014_EML,1,1,0.50,50.00%
Attribute Definition,2014_EML,6,1,3.00,50.00%
Attribute List,2014_EML,1,1,0.50,50.00%
Author,2014_EML,2,2,1.00,100.00%
Author / Originator,2014_EML,2,2,1.00,100.00%
Bounding Box,2014_EML,2,2,1.00,100.00%
Contributor Name,2014_EML,1,1,0.50,50.00%
Contributor Role,2014_EML,1,1,0.50,50.00%
Distribution Format,2014_EML,1,1,0.50,50.00%
Easternmost Longitude,2014_EML,2,2,1.00,100.00%
End Time,2014_EML,1,1,0.50,50.00%
Entity Type Definition,2014_EML,1,1,0.50,50.00%
Entity and Attribute Information,2014_EML,1,1,0.50,50.00%
Keyword,2014_EML,12,2,6.00,100.00%
Keyword Type,2014_EML,2,2,1.00,100.00%
Metadata Access Constraints,2014_EML,2,2,1.00,100.00%
Metadata Use Constraints,2014_EML,2,2,1.00,100.00%
Northernmost Latitude,2014_EML,2,2,1.00,100.00%
Organization Name,2014_EML,5,2,2.50,100.00%
Place Keyword,2014_EML,12,2,6.00,100.00%
Publication Date,2014_EML,2,2,1.00,100.00%
Publisher,2014_EML,2,2,1.00,100.00%
Resource Access Constraints,2014_EML,2,2,1.00,100.00%
Resource Contact,2014_EML,2,2,1.00,100.00%
Resource Creation/Revision Date,2014_EML,2,2,1.00,100.00%
Resource Format,2014_EML,1,1,0.50,50.00%
Resource Identifier,2014_EML,2,2,1.00,100.00%
Resource Identifier Type,2014_EML,2,2,1.00,100.00%
Resource Long Name,2014_EML,2,2,1.00,100.00%
Resource Status,2014_EML,2,2,1.00,100.00%
Resource Title,2014_EML,2,2,1.00,100.00%
Resource Use Constraints,2014_EML,2,2,1.00,100.00%
Rights,2014_EML,2,2,1.00,100.00%
Security Constraints,2014_EML,2,2,1.00,100.00%
Southernmost Latitude,2014_EML,2,2,1.00,100.00%
Spatial Extent,2014_EML,2,2,1.00,100.00%
Start Time,2014_EML,1,1,0.50,50.00%
Temporal Extent,2014_EML,1,1,0.50,50.00%
Unknown,2014_EML,84,2,42.00,100.00%
Westernmost Longitude,2014_EML,2,2,1.00,100.00%
