Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,KBS_2015_EML,49.0,49.0,1.0,1.0
Resource Identifier,KBS_2015_EML,49.0,49.0,1.0,1.0
Resource Title,KBS_2015_EML,49.0,49.0,1.0,1.0
Author / Originator,KBS_2015_EML,55.0,49.0,1.12,1.0
Metadata Contact,KBS_2015_EML,0.0,0.0,0.0,0.0
Contributor Name,KBS_2015_EML,138.0,49.0,2.82,1.0
Publisher,KBS_2015_EML,49.0,49.0,1.0,1.0
Publication Date,KBS_2015_EML,49.0,49.0,1.0,1.0
Resource Contact,KBS_2015_EML,98.0,49.0,2.0,1.0
Abstract,KBS_2015_EML,49.0,49.0,1.0,1.0
Keyword,KBS_2015_EML,991.0,49.0,20.22,1.0
Resource Distribution,KBS_2015_EML,0.0,0.0,0.0,0.0
Spatial Extent,KBS_2015_EML,49.0,49.0,1.0,1.0
Taxonomic Extent,KBS_2015_EML,0.0,0.0,0.0,0.0
Temporal Extent,KBS_2015_EML,42.0,42.0,0.86,0.8571428571428571
Maintenance,KBS_2015_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,KBS_2015_EML,42.0,42.0,0.86,0.8571428571428571
Process Step,KBS_2015_EML,26.0,26.0,0.53,0.5306122448979592
Project Description,KBS_2015_EML,0.0,0.0,0.0,0.0
Entity Type Definition,KBS_2015_EML,154.0,49.0,3.14,1.0
Attribute Definition,KBS_2015_EML,1363.0,49.0,27.82,1.0
Resource Access Constraints,KBS_2015_EML,49.0,49.0,1.0,1.0
Resource Format,KBS_2015_EML,156.0,49.0,3.18,1.0
Attribute List,KBS_2015_EML,156.0,49.0,3.18,1.0
Attribute Constraints,KBS_2015_EML,0.0,0.0,0.0,0.0
Resource Quality Description,KBS_2015_EML,0.0,0.0,0.0,0.0
