Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,CCE_2016_EML,68.0,68.0,1.0,1.0
Resource Identifier,CCE_2016_EML,68.0,68.0,1.0,1.0
Resource Title,CCE_2016_EML,68.0,68.0,1.0,1.0
Author / Originator,CCE_2016_EML,141.0,68.0,2.07,1.0
Metadata Contact,CCE_2016_EML,68.0,68.0,1.0,1.0
Contributor Name,CCE_2016_EML,3.0,2.0,0.04,0.029411764705882356
Publisher,CCE_2016_EML,68.0,68.0,1.0,1.0
Publication Date,CCE_2016_EML,68.0,68.0,1.0,1.0
Resource Contact,CCE_2016_EML,136.0,68.0,2.0,1.0
Abstract,CCE_2016_EML,68.0,68.0,1.0,1.0
Keyword,CCE_2016_EML,388.0,68.0,5.71,1.0
Resource Distribution,CCE_2016_EML,68.0,68.0,1.0,1.0
Spatial Extent,CCE_2016_EML,0.0,0.0,0.0,0.0
Taxonomic Extent,CCE_2016_EML,0.0,0.0,0.0,0.0
Temporal Extent,CCE_2016_EML,0.0,0.0,0.0,0.0
Maintenance,CCE_2016_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,CCE_2016_EML,68.0,68.0,1.0,1.0
Process Step,CCE_2016_EML,62.0,62.0,0.91,0.9117647058823528
Project Description,CCE_2016_EML,0.0,0.0,0.0,0.0
Entity Type Definition,CCE_2016_EML,75.0,68.0,1.1,1.0
Attribute Definition,CCE_2016_EML,1321.0,68.0,19.43,1.0
Resource Access Constraints,CCE_2016_EML,68.0,68.0,1.0,1.0
Resource Format,CCE_2016_EML,75.0,68.0,1.1,1.0
Attribute List,CCE_2016_EML,75.0,68.0,1.1,1.0
Attribute Constraints,CCE_2016_EML,0.0,0.0,0.0,0.0
Resource Quality Description,CCE_2016_EML,0.0,0.0,0.0,0.0
