Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2015_EML,40,40,1.00,100.00%
Abstract,2015_EML,40,40,1.00,100.00%
Attribute Definition,2015_EML,474,40,11.85,100.00%
Attribute List,2015_EML,40,40,1.00,100.00%
Author,2015_EML,87,40,2.17,100.00%
Author / Originator,2015_EML,87,40,2.17,100.00%
Author / Originator Email Address,2015_EML,47,37,1.18,92.50%
Author / Originator World Wide Web Address,2015_EML,33,32,0.82,80.00%
Distribution Format,2015_EML,40,40,1.00,100.00%
Entity Type Definition,2015_EML,40,40,1.00,100.00%
Entity and Attribute Information,2015_EML,40,40,1.00,100.00%
Keyword,2015_EML,204,40,5.10,100.00%
Keyword Vocabulary,2015_EML,40,40,1.00,100.00%
Metadata Access Constraints,2015_EML,40,40,1.00,100.00%
Metadata Use Constraints,2015_EML,40,40,1.00,100.00%
Organization Name,2015_EML,131,40,3.27,100.00%
Originating Organization,2015_EML,51,40,1.27,100.00%
Process Step,2015_EML,39,39,0.97,97.50%
Project Name,2015_EML,33,32,0.82,80.00%
Publication Date,2015_EML,40,40,1.00,100.00%
Publisher,2015_EML,40,40,1.00,100.00%
Publisher E-Mail,2015_EML,40,40,1.00,100.00%
Publisher URL,2015_EML,40,40,1.00,100.00%
Resource Access Constraints,2015_EML,40,40,1.00,100.00%
Resource Contact,2015_EML,80,40,2.00,100.00%
Resource Creation/Revision Date,2015_EML,40,40,1.00,100.00%
Resource Distribution,2015_EML,40,40,1.00,100.00%
Resource Format,2015_EML,40,40,1.00,100.00%
Resource Identifier,2015_EML,40,40,1.00,100.00%
Resource Identifier Type,2015_EML,40,40,1.00,100.00%
Resource Lineage,2015_EML,39,39,0.97,97.50%
Resource Long Name,2015_EML,40,40,1.00,100.00%
Resource Status,2015_EML,40,40,1.00,100.00%
Resource Title,2015_EML,40,40,1.00,100.00%
Resource Use Constraints,2015_EML,40,40,1.00,100.00%
Resource on-line Link,2015_EML,40,40,1.00,100.00%
Rights,2015_EML,40,40,1.00,100.00%
Security Constraints,2015_EML,40,40,1.00,100.00%
Unknown,2015_EML,7377,40,184.43,100.00%
