Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SGS_2011_EML,344.0,344.0,1.0,1.0
Resource Identifier,SGS_2011_EML,344.0,344.0,1.0,1.0
Resource Title,SGS_2011_EML,344.0,344.0,1.0,1.0
Author / Originator,SGS_2011_EML,344.0,344.0,1.0,1.0
Metadata Contact,SGS_2011_EML,344.0,344.0,1.0,1.0
Contributor Name,SGS_2011_EML,0.0,0.0,0.0,0.0
Publisher,SGS_2011_EML,344.0,344.0,1.0,1.0
Publication Date,SGS_2011_EML,344.0,344.0,1.0,1.0
Resource Contact,SGS_2011_EML,344.0,344.0,1.0,1.0
Abstract,SGS_2011_EML,338.0,338.0,0.98,0.9825581395348836
Keyword,SGS_2011_EML,2050.0,344.0,5.96,1.0
Resource Distribution,SGS_2011_EML,344.0,344.0,1.0,1.0
Spatial Extent,SGS_2011_EML,344.0,344.0,1.0,1.0
Taxonomic Extent,SGS_2011_EML,0.0,0.0,0.0,0.0
Temporal Extent,SGS_2011_EML,344.0,344.0,1.0,1.0
Maintenance,SGS_2011_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,SGS_2011_EML,344.0,344.0,1.0,1.0
Process Step,SGS_2011_EML,275.0,275.0,0.8,0.7994186046511628
Project Description,SGS_2011_EML,0.0,0.0,0.0,0.0
Entity Type Definition,SGS_2011_EML,0.0,0.0,0.0,0.0
Attribute Definition,SGS_2011_EML,5023.0,259.0,14.6,0.7529069767441859
Resource Access Constraints,SGS_2011_EML,318.0,318.0,0.92,0.9244186046511628
Resource Format,SGS_2011_EML,239.0,239.0,0.69,0.6947674418604651
Attribute List,SGS_2011_EML,259.0,259.0,0.75,0.7529069767441859
Attribute Constraints,SGS_2011_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SGS_2011_EML,0.0,0.0,0.0,0.0
