Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,MCR_2010_EML,3.0,3.0,1.0,1.0
Resource Identifier,MCR_2010_EML,3.0,3.0,1.0,1.0
Resource Title,MCR_2010_EML,3.0,3.0,1.0,1.0
Author / Originator,MCR_2010_EML,6.0,3.0,2.0,1.0
Metadata Contact,MCR_2010_EML,0.0,0.0,0.0,0.0
Contributor Name,MCR_2010_EML,0.0,0.0,0.0,0.0
Publisher,MCR_2010_EML,2.0,2.0,0.67,0.6666666666666666
Publication Date,MCR_2010_EML,3.0,3.0,1.0,1.0
Resource Contact,MCR_2010_EML,3.0,3.0,1.0,1.0
Abstract,MCR_2010_EML,3.0,3.0,1.0,1.0
Keyword,MCR_2010_EML,80.0,3.0,26.67,1.0
Resource Distribution,MCR_2010_EML,1.0,1.0,0.33,0.3333333333333333
Spatial Extent,MCR_2010_EML,5.0,3.0,1.67,1.0
Taxonomic Extent,MCR_2010_EML,3.0,3.0,1.0,1.0
Temporal Extent,MCR_2010_EML,3.0,3.0,1.0,1.0
Maintenance,MCR_2010_EML,2.0,2.0,0.67,0.6666666666666666
Resource Use Constraints,MCR_2010_EML,3.0,3.0,1.0,1.0
Process Step,MCR_2010_EML,3.0,3.0,1.0,1.0
Project Description,MCR_2010_EML,3.0,3.0,1.0,1.0
Entity Type Definition,MCR_2010_EML,10.0,3.0,3.33,1.0
Attribute Definition,MCR_2010_EML,451.0,3.0,150.33,1.0
Resource Access Constraints,MCR_2010_EML,3.0,3.0,1.0,1.0
Resource Format,MCR_2010_EML,10.0,3.0,3.33,1.0
Attribute List,MCR_2010_EML,10.0,3.0,3.33,1.0
Attribute Constraints,MCR_2010_EML,0.0,0.0,0.0,0.0
Resource Quality Description,MCR_2010_EML,0.0,0.0,0.0,0.0
