Collection,Record,Abstract,Attribute Constraints,Attribute Definition,Attribute List,Author,Author / Originator,Author / Originator Email Address,Author / Originator Identifier,Author / Originator World Wide Web Address,Bounding Box,Contributor Name,Contributor Role,Distribution Format,Easternmost Longitude,End Time,Entity Type Definition,Entity and Attribute Information,Instrument,Keyword,Keyword Type,Keyword Vocabulary,Maintenance,Metadata Access Constraints,Metadata Modified Date,Metadata Use Constraints,Northernmost Latitude,Organization Name,Originating Organization,Place Keyword,Process Step,Project Description,Project Name,Publication Date,Publisher,Related Resource Citation,Resource Access Constraints,Resource Contact,Resource Creation/Revision Date,Resource Distribution,Resource Format,Resource Identifier,Resource Identifier Type,Resource Language,Resource Lineage,Resource Long Name,Resource Quality Description,Resource Revision Date,Resource Status,Resource Title,Resource Update Frequency,Resource Use Constraints,Resource on-line Link,Responsible Party Identifier,Rights,Security Constraints,Southernmost Latitude,Spatial Extent,Start Time,Taxonomic Extent,Temporal Extent,Unknown,Vertical Maximum,Vertical Minimum,Vertical Resolution,Westernmost Longitude
2007,13.5.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,110.0,0.0,0.0,0.0,1.0
2007,13.6.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,110.0,0.0,0.0,0.0,1.0
2007,13.8.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,110.0,0.0,0.0,0.0,1.0
2007,13.9.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,111.0,0.0,0.0,0.0,1.0
2007,15.1.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0
2007,15.11.xml,1.0,0.0,9.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,223.0,0.0,0.0,0.0,1.0
2007,15.6.xml,1.0,0.0,9.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,169.0,0.0,0.0,0.0,1.0
2007,15.7.xml,1.0,0.0,9.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,169.0,0.0,0.0,0.0,1.0
2007,15.8.xml,1.0,0.0,9.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,211.0,0.0,0.0,0.0,1.0
2007,16.1.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0
2007,16.10.xml,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0,3.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,192.0,0.0,0.0,0.0,1.0
2007,16.11.xml,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0,3.0,6.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,196.0,0.0,0.0,0.0,1.0
2007,16.4.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,138.0,0.0,0.0,0.0,1.0
2007,17.12.xml,1.0,0.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,27.0,3.0,6.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,230.0,0.0,0.0,0.0,1.0
2007,17.13.xml,1.0,0.0,17.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,27.0,3.0,6.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,297.0,0.0,0.0,0.0,1.0
2007,17.15.xml,1.0,0.0,17.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,27.0,3.0,6.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,297.0,0.0,0.0,0.0,1.0
2007,17.2.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0
2007,17.3.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149.0,0.0,0.0,0.0,1.0
2007,17.4.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149.0,0.0,0.0,0.0,1.0
2007,17.5.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149.0,0.0,0.0,0.0,1.0
2007,17.6.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,151.0,0.0,0.0,0.0,1.0
2007,17.7.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,152.0,0.0,0.0,0.0,1.0
2007,17.8.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,152.0,0.0,0.0,0.0,1.0
2007,17.9.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,157.0,0.0,0.0,0.0,1.0
2007,18.1.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0
2007,18.13.xml,1.0,0.0,16.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,19.0,2.0,5.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,257.0,1.0,2.0,1.0,3.0
2007,18.2.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0
2007,18.4.xml,1.0,0.0,16.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,243.0,0.0,0.0,0.0,1.0
2007,18.5.xml,1.0,0.0,16.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,241.0,0.0,0.0,0.0,1.0
2007,18.7.xml,1.0,0.0,16.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,241.0,0.0,0.0,0.0,1.0
2007,18.8.xml,1.0,0.0,16.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,241.0,0.0,0.0,0.0,1.0
2007,18.9.xml,1.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,26.0,2.0,6.0,1.0,1.0,0.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,264.0,0.0,0.0,0.0,7.0
2007,19.1.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0
2007,19.10.xml,1.0,3.0,24.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,23.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,362.0,0.0,0.0,0.0,1.0
2007,19.11.xml,1.0,3.0,24.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,23.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,360.0,0.0,0.0,0.0,1.0
2007,19.12.xml,1.0,3.0,24.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,23.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,367.0,0.0,0.0,0.0,1.0
2007,19.13.xml,1.0,3.0,24.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,23.0,3.0,6.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,359.0,0.0,0.0,0.0,1.0
2007,19.3.xml,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,132.0,0.0,0.0,0.0,1.0
2007,19.6.xml,1.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,195.0,0.0,0.0,0.0,1.0
2007,19.7.xml,1.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,195.0,0.0,0.0,0.0,1.0
2007,19.8.xml,1.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,198.0,0.0,0.0,0.0,1.0
2007,2.1.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0
2007,2.11.xml,1.0,0.0,5.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,164.0,0.0,0.0,0.0,1.0
2007,2.12.xml,1.0,0.0,5.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,164.0,0.0,0.0,0.0,1.0
2007,2.13.xml,1.0,0.0,5.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.0,0.0,0.0,0.0,1.0
2007,2.15.xml,1.0,1.0,5.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177.0,0.0,0.0,0.0,1.0
2007,2.4.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0
2007,2.5.xml,1.0,0.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,161.0,0.0,0.0,0.0,1.0
2007,2.6.xml,1.0,0.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177.0,0.0,0.0,0.0,1.0
