Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2010_EML,3,3,1.00,100.00%
Abstract,2010_EML,3,3,1.00,100.00%
Attribute Definition,2010_EML,96,3,32.00,100.00%
Attribute List,2010_EML,10,3,3.33,100.00%
Author,2010_EML,6,3,2.00,100.00%
Author / Originator,2010_EML,6,3,2.00,100.00%
Author / Originator Email Address,2010_EML,3,3,1.00,100.00%
Author / Originator Identifier,2010_EML,6,3,2.00,100.00%
Author / Originator World Wide Web Address,2010_EML,3,3,1.00,100.00%
Bounding Box,2010_EML,5,3,1.67,100.00%
Distribution Format,2010_EML,5,3,1.67,100.00%
Easternmost Longitude,2010_EML,5,3,1.67,100.00%
End Time,2010_EML,3,3,1.00,100.00%
Entity Type Definition,2010_EML,10,3,3.33,100.00%
Entity and Attribute Information,2010_EML,10,3,3.33,100.00%
Keyword,2010_EML,80,3,26.67,100.00%
Keyword Type,2010_EML,7,3,2.33,100.00%
Keyword Vocabulary,2010_EML,12,3,4.00,100.00%
Maintenance,2010_EML,2,2,0.67,66.67%
Metadata Access Constraints,2010_EML,3,3,1.00,100.00%
Metadata Modified Date,2010_EML,4,2,1.33,66.67%
Metadata Use Constraints,2010_EML,3,3,1.00,100.00%
Northernmost Latitude,2010_EML,5,3,1.67,100.00%
Organization Name,2010_EML,3,3,1.00,100.00%
Originating Organization,2010_EML,3,3,1.00,100.00%
Place Keyword,2010_EML,12,3,4.00,100.00%
Process Step,2010_EML,3,3,1.00,100.00%
Project Description,2010_EML,3,3,1.00,100.00%
Project Name,2010_EML,3,3,1.00,100.00%
Publication Date,2010_EML,3,3,1.00,100.00%
Publisher,2010_EML,2,2,0.67,66.67%
Related Resource Citation,2010_EML,3,3,1.00,100.00%
Resource Access Constraints,2010_EML,3,3,1.00,100.00%
Resource Contact,2010_EML,3,3,1.00,100.00%
Resource Creation/Revision Date,2010_EML,7,3,2.33,100.00%
Resource Distribution,2010_EML,1,1,0.33,33.33%
Resource Format,2010_EML,5,3,1.67,100.00%
Resource Identifier,2010_EML,3,3,1.00,100.00%
Resource Identifier Type,2010_EML,3,3,1.00,100.00%
Resource Language,2010_EML,2,2,0.67,66.67%
Resource Lineage,2010_EML,3,3,1.00,100.00%
Resource Long Name,2010_EML,3,3,1.00,100.00%
Resource Revision Date,2010_EML,4,2,1.33,66.67%
Resource Status,2010_EML,3,3,1.00,100.00%
Resource Title,2010_EML,3,3,1.00,100.00%
Resource Update Frequency,2010_EML,2,2,0.67,66.67%
Resource Use Constraints,2010_EML,3,3,1.00,100.00%
Rights,2010_EML,3,3,1.00,100.00%
Security Constraints,2010_EML,3,3,1.00,100.00%
Southernmost Latitude,2010_EML,5,3,1.67,100.00%
Spatial Extent,2010_EML,5,3,1.67,100.00%
Start Time,2010_EML,3,3,1.00,100.00%
Taxonomic Extent,2010_EML,3,3,1.00,100.00%
Temporal Extent,2010_EML,3,3,1.00,100.00%
Unknown,2010_EML,2090,3,696.67,100.00%
Westernmost Longitude,2010_EML,5,3,1.67,100.00%
