Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,MCR_2015_EML,33,33,1.0,1.0
Resource Identifier,MCR_2015_EML,33,33,1.0,1.0
Resource Title,MCR_2015_EML,33,33,1.0,1.0
Author / Originator,MCR_2015_EML,75,33,2.27,1.0
Metadata Contact,MCR_2015_EML,4,4,0.12,0.12121212121212123
Contributor Name,MCR_2015_EML,56,31,1.7,0.9393939393939394
Publisher,MCR_2015_EML,29,29,0.88,0.8787878787878788
Publication Date,MCR_2015_EML,33,33,1.0,1.0
Resource Contact,MCR_2015_EML,64,33,1.94,1.0
Abstract,MCR_2015_EML,33,33,1.0,1.0
Keyword,MCR_2015_EML,825,33,25.0,1.0
Resource Distribution,MCR_2015_EML,30,30,0.91,0.9090909090909092
Spatial Extent,MCR_2015_EML,98,32,2.97,0.9696969696969696
Taxonomic Extent,MCR_2015_EML,21,19,0.64,0.5757575757575758
Temporal Extent,MCR_2015_EML,37,33,1.12,1.0
Maintenance,MCR_2015_EML,25,25,0.76,0.7575757575757576
Resource Use Constraints,MCR_2015_EML,33,33,1.0,1.0
Process Step,MCR_2015_EML,33,33,1.0,1.0
Project Description,MCR_2015_EML,32,32,0.97,0.9696969696969696
Entity Type Definition,MCR_2015_EML,121,32,3.67,0.9696969696969696
Attribute Definition,MCR_2015_EML,3026,32,91.7,0.9696969696969696
Resource Access Constraints,MCR_2015_EML,33,33,1.0,1.0
Resource Format,MCR_2015_EML,121,32,3.67,0.9696969696969696
Attribute List,MCR_2015_EML,121,32,3.67,0.9696969696969696
Attribute Constraints,MCR_2015_EML,24,13,0.73,0.3939393939393939
Resource Quality Description,MCR_2015_EML,12,9,0.36,0.2727272727272727
