Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,MCR_2007_EML,251.0,251.0,1.0,1.0
Resource Identifier,MCR_2007_EML,251.0,251.0,1.0,1.0
Resource Title,MCR_2007_EML,251.0,251.0,1.0,1.0
Author / Originator,MCR_2007_EML,549.0,251.0,2.19,1.0
Metadata Contact,MCR_2007_EML,0.0,0.0,0.0,0.0
Contributor Name,MCR_2007_EML,393.0,210.0,1.57,0.8366533864541833
Publisher,MCR_2007_EML,45.0,45.0,0.18,0.17928286852589642
Publication Date,MCR_2007_EML,124.0,124.0,0.49,0.4940239043824701
Resource Contact,MCR_2007_EML,251.0,251.0,1.0,1.0
Abstract,MCR_2007_EML,251.0,251.0,1.0,1.0
Keyword,MCR_2007_EML,5478.0,251.0,21.82,1.0
Resource Distribution,MCR_2007_EML,81.0,81.0,0.32,0.32270916334661354
Spatial Extent,MCR_2007_EML,525.0,251.0,2.09,1.0
Taxonomic Extent,MCR_2007_EML,127.0,127.0,0.51,0.5059760956175299
Temporal Extent,MCR_2007_EML,250.0,250.0,1.0,0.99601593625498
Maintenance,MCR_2007_EML,203.0,203.0,0.81,0.8087649402390438
Resource Use Constraints,MCR_2007_EML,251.0,251.0,1.0,1.0
Process Step,MCR_2007_EML,236.0,236.0,0.94,0.9402390438247012
Project Description,MCR_2007_EML,251.0,251.0,1.0,1.0
Entity Type Definition,MCR_2007_EML,482.0,203.0,1.92,0.8087649402390438
Attribute Definition,MCR_2007_EML,19813.0,208.0,78.94,0.8286852589641435
Resource Access Constraints,MCR_2007_EML,207.0,207.0,0.82,0.8247011952191236
Resource Format,MCR_2007_EML,486.0,208.0,1.94,0.8286852589641435
Attribute List,MCR_2007_EML,487.0,208.0,1.94,0.8286852589641435
Attribute Constraints,MCR_2007_EML,51.0,37.0,0.2,0.14741035856573706
Resource Quality Description,MCR_2007_EML,54.0,49.0,0.22,0.1952191235059761
