Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2006_EML,8,8,1.00,100.00%
Abstract,2006_EML,6,6,0.75,75.00%
Attribute Definition,2006_EML,101,6,12.62,75.00%
Attribute List,2006_EML,18,6,2.25,75.00%
Author,2006_EML,12,6,1.50,75.00%
Author / Originator,2006_EML,12,6,1.50,75.00%
Author / Originator Email Address,2006_EML,10,5,1.25,62.50%
Author / Originator Identifier,2006_EML,12,6,1.50,75.00%
Author / Originator World Wide Web Address,2006_EML,6,6,0.75,75.00%
Bounding Box,2006_EML,8,4,1.00,50.00%
Distribution Format,2006_EML,11,6,1.38,75.00%
Easternmost Longitude,2006_EML,8,4,1.00,50.00%
End Time,2006_EML,6,4,0.75,50.00%
Entity Type Definition,2006_EML,18,6,2.25,75.00%
Entity and Attribute Information,2006_EML,18,6,2.25,75.00%
Keyword,2006_EML,101,6,12.62,75.00%
Keyword Type,2006_EML,8,4,1.00,50.00%
Keyword Vocabulary,2006_EML,18,4,2.25,50.00%
Maintenance,2006_EML,6,6,0.75,75.00%
Metadata Access Constraints,2006_EML,6,6,0.75,75.00%
Metadata Modified Date,2006_EML,12,5,1.50,62.50%
Metadata Use Constraints,2006_EML,6,6,0.75,75.00%
Northernmost Latitude,2006_EML,8,4,1.00,50.00%
Organization Name,2006_EML,13,6,1.62,75.00%
Originating Organization,2006_EML,6,6,0.75,75.00%
Place Keyword,2006_EML,11,4,1.38,50.00%
Process Step,2006_EML,4,4,0.50,50.00%
Project Description,2006_EML,6,6,0.75,75.00%
Project Name,2006_EML,6,6,0.75,75.00%
Publication Date,2006_EML,3,3,0.38,37.50%
Publisher,2006_EML,1,1,0.12,12.50%
Related Resource Citation,2006_EML,6,6,0.75,75.00%
Resource Access Constraints,2006_EML,6,6,0.75,75.00%
Resource Contact,2006_EML,6,6,0.75,75.00%
Resource Creation/Revision Date,2006_EML,15,5,1.88,62.50%
Resource Distribution,2006_EML,1,1,0.12,12.50%
Resource Format,2006_EML,11,6,1.38,75.00%
Resource Identifier,2006_EML,6,6,0.75,75.00%
Resource Identifier Type,2006_EML,6,6,0.75,75.00%
Resource Language,2006_EML,1,1,0.12,12.50%
Resource Lineage,2006_EML,4,4,0.50,50.00%
Resource Long Name,2006_EML,6,6,0.75,75.00%
Resource Revision Date,2006_EML,12,5,1.50,62.50%
Resource Status,2006_EML,6,6,0.75,75.00%
Resource Title,2006_EML,6,6,0.75,75.00%
Resource Use Constraints,2006_EML,6,6,0.75,75.00%
Resource on-line Link,2006_EML,1,1,0.12,12.50%
Rights,2006_EML,6,6,0.75,75.00%
Security Constraints,2006_EML,6,6,0.75,75.00%
Southernmost Latitude,2006_EML,8,4,1.00,50.00%
Spatial Extent,2006_EML,9,4,1.12,50.00%
Start Time,2006_EML,5,4,0.62,50.00%
Temporal Extent,2006_EML,6,4,0.75,50.00%
Unknown,2006_EML,1964,8,245.50,100.00%
Westernmost Longitude,2006_EML,8,4,1.00,50.00%
