XPath,MCR_2006_EML,MCR_2007_EML,MCR_2010_EML,MCR_2011_EML,MCR_2012_EML,MCR_2013_EML,MCR_2014_EML,MCR_2015_EML,MCR_2016_EML,MCR_2017_EML
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.75,0.0,0.0,0.88,0.0,0.0,0.0,0.27,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.75,0.0,0.0,0.88,0.0,0.0,0.0,0.27,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/temporalCoverage/references,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0.06,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0.06,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,5.12,3.01,0.0,5.5,2.05,1.7,1.67,4.33,3.73,1.56
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,6.12,3.1,0.33,5.5,2.22,3.8,2.44,4.73,3.88,1.56
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimePrecision,1.5,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,1.5,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,0.0,0.13,0.0,0.0,0.14,0.2,0.0,0.21,0.23,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,0.0,0.13,0.0,0.0,0.14,0.2,0.0,0.21,0.23,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,0.0,0.13,0.0,0.0,0.14,0.2,0.0,0.21,0.23,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,0.0,0.13,0.0,0.0,0.14,0.2,0.0,0.21,0.23,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,3.62,0.73,0.0,1.08,0.95,3.0,1.78,2.03,1.71,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,3.62,0.67,0.0,1.08,0.3,1.2,1.78,1.36,1.6,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,1.0,0.06,0.0,0.0,0.11,0.3,1.78,1.06,1.42,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,2.62,0.68,0.0,1.08,0.84,2.7,0.0,0.97,0.29,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.0,0.51,2.67,4.46,1.81,2.7,4.0,2.94,1.96,4.11
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,3.79,12.33,39.96,28.65,28.8,18.56,25.7,13.44,14.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,3.79,12.33,39.96,28.65,28.8,18.56,25.7,13.44,14.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.0,1.46,69.67,1.25,6.89,1.8,2.78,1.45,7.73,2.78
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/pattern,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.04,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/@enforced,0.0,0.12,0.0,0.0,0.05,0.0,0.0,0.06,0.33,0.44
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,0.6,0.0,0.0,0.11,0.0,0.0,0.12,1.67,2.22
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,0.6,0.0,0.0,0.11,0.0,0.0,0.12,1.67,2.22
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,0.0,0.07,0.0,0.12,1.16,0.0,1.44,0.27,0.27,0.89
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,4.5,10.26,6.67,8.71,2.49,1.4,0.11,11.03,8.35,3.11
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,4.5,10.26,6.67,8.71,2.49,1.4,0.11,11.03,8.35,3.11
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,4.5,10.6,6.67,8.71,4.84,2.8,0.22,11.67,10.02,3.11
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,4.5,10.6,6.67,8.71,4.84,2.8,0.22,11.67,10.02,3.11
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,18.12,72.41,77.67,19.29,9.95,45.4,20.0,79.09,60.42,10.44
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,18.0,72.33,8.0,18.83,7.84,3.8,12.11,64.0,55.23,6.67
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,10.25,28.3,0.67,6.21,4.14,9.8,16.78,57.21,55.42,10.44
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,7.88,44.12,77.0,13.08,5.81,35.6,3.22,21.88,5.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/methods/methodStep/description,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/methods/qualityControl/description,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,20.0,58.94,0.0,8.88,11.27,5.4,5.44,53.03,43.08,22.44
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,20.0,58.94,0.0,8.88,11.27,5.4,5.44,53.03,43.08,22.44
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,29.38,77.73,24.0,32.83,27.03,60.4,35.22,90.33,68.67,20.67
/eml:eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,29.38,77.18,24.0,32.67,26.92,60.4,35.11,90.33,76.38,20.67
/eml:eml/dataset/dataTable/caseSensitive,0.0,0.23,0.0,0.17,0.59,0.0,0.0,0.12,0.15,0.0
/eml:eml/dataset/dataTable/constraint/@scope,0.0,0.06,0.0,0.75,0.19,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/constraint/joinCondition/constraintName,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/constraint/joinCondition/entityReference,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/constraint/joinCondition/key/attributeReference,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/constraint/joinCondition/referencedKey/attributeReference,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/constraint/primaryKey/constraintName,0.0,0.2,0.0,1.46,1.08,1.2,0.11,0.73,0.71,0.11
/eml:eml/dataset/dataTable/constraint/primaryKey/key/attributeReference,0.0,0.46,0.0,3.25,2.3,1.2,0.22,1.55,1.79,0.44
/eml:eml/dataset/dataTable/coverage/@scope,2.12,0.18,0.67,0.38,0.14,0.0,0.0,0.3,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/@id,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/@scope,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,1.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,1.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,1.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,1.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/geographicDescription,1.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/references,1.12,0.0,0.0,0.0,0.0,0.3,0.0,0.09,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/@id,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/@scope,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/references,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/@id,0.62,0.0,0.67,0.0,1.08,0.0,0.0,0.06,0.25,0.22
/eml:eml/dataset/dataTable/coverage/temporalCoverage/@scope,2.12,0.24,0.67,0.46,0.97,0.0,0.0,0.36,0.04,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2.25,0.28,0.67,0.75,1.7,3.4,0.33,1.61,1.44,0.44
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2.25,0.28,0.67,0.75,1.7,3.4,0.33,1.61,1.44,0.44
/eml:eml/dataset/dataTable/coverage/temporalCoverage/references,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/singleDateTime/calendarDate,0.0,0.08,0.0,0.0,0.11,0.2,0.0,0.06,0.17,0.0
/eml:eml/dataset/dataTable/entityDescription,3.0,1.92,3.33,3.17,2.38,4.6,4.44,3.67,2.6,2.11
/eml:eml/dataset/dataTable/entityName,3.0,1.94,3.33,3.17,2.38,4.6,4.44,3.67,2.6,2.11
/eml:eml/dataset/dataTable/method/methodStep/description/para,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/methodStep/description,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0
/eml:eml/dataset/dataTable/methods/methodStep/description/para,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/methodStep/description/section/para,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.56
/eml:eml/dataset/dataTable/methods/methodStep/description/section/title,0.38,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.44
/eml:eml/dataset/dataTable/methods/qualityControl/description,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0
/eml:eml/dataset/dataTable/numberOfRecords,1.12,1.48,3.33,2.75,2.38,4.6,4.44,3.67,2.6,2.11
/eml:eml/dataset/dataTable/physical/@id,0.0,0.0,3.33,0.0,0.11,0.0,0.0,0.12,0.06,0.0
/eml:eml/dataset/dataTable/physical/@scope,2.62,1.78,2.33,2.62,2.11,2.2,0.0,1.45,0.75,0.0
/eml:eml/dataset/dataTable/physical/authentication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
/eml:eml/dataset/dataTable/physical/authentication/@method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
/eml:eml/dataset/dataTable/physical/characterEncoding,0.0,0.03,0.0,0.0,0.49,0.0,0.0,0.12,0.06,1.67
/eml:eml/dataset/dataTable/physical/dataFormat/externallyDefinedFormat/formatName,1.62,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,1.38,1.85,3.33,3.17,2.38,4.6,4.44,3.67,2.6,2.11
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,1.12,0.92,0.0,2.62,2.3,4.6,4.44,3.67,2.44,2.11
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,1.38,1.68,3.33,3.17,2.38,4.6,4.44,3.67,2.6,2.11
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numPhysicalLinesPerRecord,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,1.38,1.27,3.33,2.58,2.38,4.6,4.44,3.67,2.6,2.11
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/collapseDelimiters,0.38,0.26,0.0,0.62,0.49,1.5,3.89,2.18,1.88,2.11
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,1.38,1.85,3.33,3.17,2.38,4.6,4.44,3.67,2.6,2.11
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.25,0.32,0.0,0.96,1.59,3.4,1.33,1.67,0.58,1.56
/eml:eml/dataset/dataTable/physical/distribution/@id,0.0,0.31,0.0,0.12,0.08,0.0,0.0,0.0,0.06,0.0
/eml:eml/dataset/dataTable/physical/distribution/@scope,2.25,1.68,1.0,2.62,1.86,2.5,0.22,1.24,0.75,0.0
/eml:eml/dataset/dataTable/physical/distribution/access/@authSystem,1.12,0.53,1.0,1.5,0.92,4.0,4.22,2.97,2.6,1.89
/eml:eml/dataset/dataTable/physical/distribution/access/@order,1.12,0.53,1.0,1.5,0.92,4.0,4.22,2.97,2.6,1.89
/eml:eml/dataset/dataTable/physical/distribution/access/@scope,0.75,0.37,1.0,0.96,0.65,2.7,0.22,1.0,0.81,0.0
/eml:eml/dataset/dataTable/physical/distribution/access/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,2.6,1.89
/eml:eml/dataset/dataTable/physical/distribution/access/allow/permission,2.25,1.06,2.0,3.0,1.78,8.0,8.44,5.94,5.21,3.78
/eml:eml/dataset/dataTable/physical/distribution/access/allow/principal,2.25,1.06,2.0,3.0,1.78,8.0,8.44,5.94,5.21,3.78
/eml:eml/dataset/dataTable/physical/distribution/access/deny/permission,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/access/deny/principal,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/offline/mediumName,0.0,0.0,0.0,0.0,0.92,0.6,0.22,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/onlineDescription,0.0,0.0,0.0,0.04,0.78,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,2.62,1.93,2.0,3.17,2.27,4.0,4.22,3.67,2.6,2.11
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,2.62,1.93,2.0,3.17,2.27,4.0,4.22,3.67,2.6,2.11
/eml:eml/dataset/dataTable/physical/objectName,3.0,1.94,3.33,3.17,2.38,4.6,4.44,3.67,2.6,2.11
/eml:eml/dataset/dataTable/physical/size,1.12,1.03,3.33,2.04,2.38,4.6,4.44,3.67,2.6,2.11
/eml:eml/dataset/dataTable/physical/size/@unit,1.12,1.03,3.33,2.04,2.38,4.6,4.44,3.67,2.6,2.11
/eml:eml/dataset/distribution/@id,0.0,0.24,0.0,0.33,0.05,0.3,0.11,0.09,0.06,0.0
/eml:eml/dataset/distribution/@scope,0.0,0.25,0.33,0.33,0.08,0.3,0.11,0.09,0.06,0.0
/eml:eml/dataset/distribution/@system,0.0,0.22,0.0,0.17,0.05,0.3,0.11,0.09,0.04,0.0
/eml:eml/dataset/distribution/offline/mediumName,0.0,0.03,0.33,0.0,0.03,0.3,0.0,0.03,0.02,0.0
/eml:eml/dataset/distribution/online/onlineDescription,0.0,0.24,0.0,0.17,0.05,0.4,0.11,0.21,0.1,0.0
/eml:eml/dataset/distribution/online/url,0.12,0.29,0.0,0.42,0.16,0.5,0.67,0.85,0.65,1.0
/eml:eml/dataset/distribution/online/url/@function,0.12,0.29,0.0,0.42,0.16,0.5,0.89,0.88,0.65,1.0
/eml:eml/dataset/intellectualRights/para,1.0,1.0,1.0,1.0,1.11,1.0,1.0,1.0,1.06,1.0
/eml:eml/dataset/intellectualRights/para/itemizedlist/listitem/para,6.0,4.65,8.0,6.0,6.7,5.6,8.0,7.52,7.0,8.0
/eml:eml/dataset/intellectualRights/para/orderedlist/listitem/para,0.0,1.98,0.0,2.0,0.43,2.4,0.0,0.48,0.5,0.0
/eml:eml/dataset/keywordSet/keyword,13.62,21.82,26.67,25.04,26.95,21.0,28.89,25.0,28.67,23.33
/eml:eml/dataset/keywordSet/keyword/@keywordType,13.12,17.63,26.67,22.17,26.76,21.0,28.89,25.0,28.67,23.33
/eml:eml/dataset/keywordSet/keywordThesaurus,2.25,3.83,4.0,5.17,5.11,4.2,5.56,5.09,5.65,4.33
/eml:eml/dataset/language,0.12,0.2,0.67,0.29,0.81,1.0,0.89,0.94,0.79,1.0
/eml:eml/dataset/maintenance/changeHistory/changeDate,2.12,0.99,1.33,0.38,0.43,0.7,0.0,1.42,2.48,1.67
/eml:eml/dataset/maintenance/changeHistory/changeScope,2.12,0.99,1.33,0.38,0.43,0.7,0.0,1.42,2.48,1.67
/eml:eml/dataset/maintenance/changeHistory/comment,1.38,0.51,1.33,0.38,0.41,0.7,0.0,1.42,1.85,1.56
/eml:eml/dataset/maintenance/changeHistory/oldValue,2.0,0.92,1.33,0.38,0.43,0.7,0.0,1.42,2.48,1.67
/eml:eml/dataset/maintenance/description,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0
/eml:eml/dataset/maintenance/description/para,0.88,0.9,0.67,1.21,0.95,1.2,0.56,0.91,1.02,0.44
/eml:eml/dataset/maintenance/description/section/para,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.55,0.12,0.0
/eml:eml/dataset/maintenance/maintenanceUpdateFrequency,0.0,0.16,0.67,0.75,0.95,1.0,0.56,0.67,0.67,0.33
/eml:eml/dataset/metadataProvider/@scope,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/references,0.0,0.0,0.0,0.0,0.05,0.4,0.0,0.12,0.0,0.0
/eml:eml/dataset/metadataProvider/references/@system,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/alternateIdentifier,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/alternateIdentifier/@system,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/references,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/references,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/distribution/online/url/@function,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/title,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/para,0.0,0.08,0.0,0.25,0.05,0.3,0.44,0.06,0.12,0.0
/eml:eml/dataset/methods/methodStep/description/para/emphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.06,0.0
/eml:eml/dataset/methods/methodStep/description/section/para,3.12,2.27,4.0,3.0,6.05,8.5,6.11,5.24,4.46,4.67
/eml:eml/dataset/methods/methodStep/description/section/para/emphasis,0.0,0.0,0.0,0.0,0.19,0.0,3.89,0.06,0.27,0.11
/eml:eml/dataset/methods/methodStep/description/section/para/itemizedlist/listitem/para,0.0,0.27,0.0,0.0,2.81,5.7,0.0,1.7,0.79,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/itemizedlist/listitem/para/ulink,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/itemizedlist/listitem/para/ulink/@url,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/orderedlist/listitem/para,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.85,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/subscript,0.0,0.0,0.0,0.0,0.41,0.0,2.0,0.21,0.29,2.33
/eml:eml/dataset/methods/methodStep/description/section/para/superscript,0.0,0.0,0.0,0.0,0.27,0.0,1.0,0.03,0.15,0.11
/eml:eml/dataset/methods/methodStep/description/section/para/ulink,0.0,0.02,0.0,0.0,0.54,0.8,0.44,0.3,0.1,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/ulink/@url,0.0,0.02,0.0,0.0,0.54,0.8,0.44,0.3,0.1,0.0
/eml:eml/dataset/methods/methodStep/description/section/title,1.88,1.89,3.33,2.38,3.62,4.7,2.11,3.52,2.79,2.44
/eml:eml/dataset/methods/methodStep/instrumentation,0.0,0.02,0.0,0.25,0.05,0.0,0.0,0.09,0.02,0.0
/eml:eml/dataset/methods/methodStep/protocol/@scope,0.0,1.79,0.0,1.29,0.51,0.0,0.0,0.79,0.46,0.0
/eml:eml/dataset/methods/methodStep/protocol/additionalInfo,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/@scope,0.0,1.79,0.0,1.29,0.54,0.0,0.0,0.79,0.46,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/electronicMailAddress,0.0,0.04,0.0,0.17,0.0,0.0,0.0,0.09,0.04,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/individualName/givenName,0.0,0.07,0.0,0.5,0.0,0.1,0.0,0.18,0.1,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/individualName/surName,0.0,1.93,0.0,1.54,0.59,1.7,0.67,1.79,1.77,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/organizationName,0.0,0.05,0.0,0.17,0.11,0.0,0.0,0.12,0.1,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/@scope,0.0,1.8,0.0,1.29,0.49,0.0,0.0,0.79,0.48,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/onlineDescription,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/url,0.0,1.92,0.0,1.54,0.57,1.7,0.56,1.76,1.79,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/url/@function,0.0,1.91,0.0,1.54,0.57,1.7,0.56,1.73,1.79,0.0
/eml:eml/dataset/methods/methodStep/protocol/title,0.0,1.91,0.0,1.54,0.62,1.7,0.56,1.76,1.79,0.0
/eml:eml/dataset/methods/methodStep/software/abstract/para,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
