Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,MCR_2014_EML,9.0,9.0,1.0,1.0
Resource Identifier,MCR_2014_EML,9.0,9.0,1.0,1.0
Resource Title,MCR_2014_EML,9.0,9.0,1.0,1.0
Author / Originator,MCR_2014_EML,22.0,9.0,2.44,1.0
Metadata Contact,MCR_2014_EML,0.0,0.0,0.0,0.0
Contributor Name,MCR_2014_EML,7.0,6.0,0.78,0.6666666666666666
Publisher,MCR_2014_EML,9.0,9.0,1.0,1.0
Publication Date,MCR_2014_EML,9.0,9.0,1.0,1.0
Resource Contact,MCR_2014_EML,9.0,9.0,1.0,1.0
Abstract,MCR_2014_EML,9.0,9.0,1.0,1.0
Keyword,MCR_2014_EML,260.0,9.0,28.89,1.0
Resource Distribution,MCR_2014_EML,8.0,8.0,0.89,0.8888888888888888
Spatial Extent,MCR_2014_EML,22.0,9.0,2.44,1.0
Taxonomic Extent,MCR_2014_EML,10.0,9.0,1.11,1.0
Temporal Extent,MCR_2014_EML,9.0,9.0,1.0,1.0
Maintenance,MCR_2014_EML,5.0,5.0,0.56,0.5555555555555556
Resource Use Constraints,MCR_2014_EML,9.0,9.0,1.0,1.0
Process Step,MCR_2014_EML,9.0,9.0,1.0,1.0
Project Description,MCR_2014_EML,9.0,9.0,1.0,1.0
Entity Type Definition,MCR_2014_EML,40.0,8.0,4.44,0.8888888888888888
Attribute Definition,MCR_2014_EML,317.0,8.0,35.22,0.8888888888888888
Resource Access Constraints,MCR_2014_EML,9.0,9.0,1.0,1.0
Resource Format,MCR_2014_EML,40.0,8.0,4.44,0.8888888888888888
Attribute List,MCR_2014_EML,40.0,8.0,4.44,0.8888888888888888
Attribute Constraints,MCR_2014_EML,1.0,1.0,0.11,0.1111111111111111
Resource Quality Description,MCR_2014_EML,0.0,0.0,0.0,0.0
