XPath,MCR_2006_EML,MCR_2007_EML,MCR_2010_EML,MCR_2011_EML,MCR_2012_EML,MCR_2013_EML,MCR_2014_EML,MCR_2015_EML,MCR_2016_EML,MCR_2017_EML
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@multiplierToSI,0.125,0.03187250996015936,0.0,0.08333333333333333,0.054054054054054064,0.5,0.7777777777777778,0.4848484848484849,0.4166666666666667,0.5555555555555556
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@name,0.125,0.047808764940239036,0.0,0.125,0.10810810810810813,0.5,1.0,0.7878787878787878,0.5833333333333334,1.0
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@parentSI,0.125,0.03187250996015936,0.0,0.08333333333333333,0.054054054054054064,0.5,0.6666666666666666,0.4848484848484849,0.375,0.5555555555555556
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@unitType,0.125,0.047808764940239036,0.0,0.125,0.10810810810810813,0.5,1.0,0.7878787878787878,0.5833333333333334,1.0
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/stmml:description,0.125,0.047808764940239036,0.0,0.125,0.10810810810810813,0.5,0.8888888888888888,0.7878787878787878,0.5833333333333334,1.0
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unitType/@id,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.060606060606060615,0.0,0.0
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unitType/@name,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.060606060606060615,0.0,0.0
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unitType/stmml:dimension/@name,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.060606060606060615,0.0,0.0
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@abbreviation,0.0,0.00796812749003984,0.0,0.0,0.32432432432432434,0.2,0.0,0.060606060606060615,0.04166666666666666,0.0
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@constantToSI,0.0,0.00796812749003984,0.0,0.0,0.32432432432432434,0.2,0.0,0.060606060606060615,0.04166666666666666,0.0
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@id,0.0,0.00796812749003984,0.0,0.0,0.32432432432432434,0.2,0.0,0.060606060606060615,0.04166666666666666,0.0
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@multiplierToSI,0.0,0.00796812749003984,0.0,0.0,0.32432432432432434,0.2,0.0,0.060606060606060615,0.04166666666666666,0.0
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@name,0.0,0.00796812749003984,0.0,0.0,0.32432432432432434,0.2,0.0,0.060606060606060615,0.04166666666666666,0.0
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@parentSI,0.0,0.00796812749003984,0.0,0.0,0.32432432432432434,0.2,0.0,0.060606060606060615,0.04166666666666666,0.0
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/@unitType,0.0,0.00796812749003984,0.0,0.0,0.32432432432432434,0.2,0.0,0.060606060606060615,0.04166666666666666,0.0
/eml:eml/additionalMetadata/metadata/unitList/stmml:unit/stmml:description,0.0,0.00796812749003984,0.0,0.0,0.32432432432432434,0.2,0.0,0.060606060606060615,0.04166666666666666,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@abbreviation,0.375,0.4063745019920319,0.0,0.375,0.21621621621621626,0.0,0.0,0.12121212121212123,0.14583333333333334,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@constantToSI,0.0,0.0,0.0,0.375,0.08108108108108109,0.0,0.0,0.0,0.08333333333333333,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@id,0.375,0.4063745019920319,0.6666666666666666,0.5,0.21621621621621626,0.0,0.0,0.12121212121212123,0.1875,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@multiplerToSI,0.0,0.4063745019920319,0.0,0.2916666666666667,0.21621621621621626,0.0,0.0,0.12121212121212123,0.125,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@multiplierToSI,0.375,0.3346613545816733,0.6666666666666666,0.375,0.08108108108108109,0.0,0.0,0.12121212121212123,0.125,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@name,0.375,0.4063745019920319,0.6666666666666666,0.5,0.21621621621621626,0.0,0.0,0.12121212121212123,0.1875,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@parentSI,0.375,0.4063745019920319,0.6666666666666666,0.5,0.21621621621621626,0.0,0.0,0.12121212121212123,0.1875,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@unitType,0.375,0.4063745019920319,0.6666666666666666,0.5,0.21621621621621626,0.0,0.0,0.12121212121212123,0.1875,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/description,0.375,0.4063745019920319,0.6666666666666666,0.5,0.21621621621621626,0.0,0.0,0.12121212121212123,0.1875,0.0
/eml:eml/additionalMetadata/unitList/unit/@abbreviation,0.0,0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@id,0.0,0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@multiplerToSI,0.0,0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@multiplierToSI,0.0,0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@name,0.0,0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@parentSI,0.0,0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@unitType,0.0,0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/description,0.0,0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/@id,0.125,0.047808764940239036,0.0,0.125,0.10810810810810813,0.2,1.0,0.7575757575757576,0.5625,1.0
/eml:eml/dataset/@scope,0.875,0.952191235059761,1.0,0.875,0.8918918918918919,0.2,0.0,0.21212121212121213,0.4166666666666667,0.0
/eml:eml/dataset/abstract/para,1.0,1.0,1.0,0.9583333333333334,0.972972972972973,1.0,0.6666666666666666,1.0,0.9166666666666666,1.0
/eml:eml/dataset/abstract/para/emphasis,0.0,0.0,0.0,0.0,0.10810810810810813,0.0,0.5555555555555556,0.12121212121212123,0.0625,0.3333333333333333
/eml:eml/dataset/abstract/para/subscript,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.030303030303030307,0.0,0.3333333333333333
/eml:eml/dataset/abstract/para/ulink,0.0,0.023904382470119518,0.0,0.0,0.2702702702702703,0.2,0.2222222222222222,0.12121212121212123,0.16666666666666666,0.0
/eml:eml/dataset/abstract/para/ulink/@url,0.0,0.023904382470119518,0.0,0.0,0.2702702702702703,0.2,0.2222222222222222,0.12121212121212123,0.16666666666666666,0.0
/eml:eml/dataset/abstract/section/para,0.0,0.0,0.0,0.04166666666666666,0.027027027027027032,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
/eml:eml/dataset/abstract/section/para/emphasis,0.0,0.0,0.0,0.0,0.027027027027027032,0.0,0.3333333333333333,0.0,0.0625,0.0
/eml:eml/dataset/abstract/section/para/subscript,0.0,0.0,0.0,0.0,0.027027027027027032,0.0,0.3333333333333333,0.0,0.0625,0.0
/eml:eml/dataset/abstract/section/para/superscript,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.04166666666666666,0.0
/eml:eml/dataset/abstract/section/para/ulink,0.0,0.0,0.0,0.0,0.027027027027027032,0.0,0.3333333333333333,0.0,0.0625,0.0
/eml:eml/dataset/abstract/section/para/ulink/@url,0.0,0.0,0.0,0.0,0.027027027027027032,0.0,0.3333333333333333,0.0,0.0625,0.0
/eml:eml/dataset/abstract/section/title,0.0,0.0,0.0,0.0,0.027027027027027032,0.0,0.3333333333333333,0.0,0.0625,0.0
/eml:eml/dataset/access/@authSystem,0.25,0.1752988047808765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@order,0.25,0.1752988047808765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@scope,0.25,0.1752988047808765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/permission,0.25,0.1752988047808765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/principal,0.25,0.1752988047808765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/additionalInfo/para,0.0,0.0,0.0,0.0,0.027027027027027032,0.0,0.1111111111111111,0.030303030303030307,0.04166666666666666,0.2222222222222222
/eml:eml/dataset/additionalInfo/para/ulink,0.0,0.0,0.0,0.0,0.027027027027027032,0.0,0.1111111111111111,0.030303030303030307,0.0,0.0
/eml:eml/dataset/additionalInfo/para/ulink/@url,0.0,0.0,0.0,0.0,0.027027027027027032,0.0,0.1111111111111111,0.030303030303030307,0.0,0.0
/eml:eml/dataset/alternateIdentifier,0.125,0.06772908366533864,0.0,0.125,0.10810810810810813,0.2,1.0,0.7575757575757576,0.625,1.0
/eml:eml/dataset/alternateIdentifier/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02083333333333333,1.0
/eml:eml/dataset/associatedParty/@id,0.0,0.8366533864541833,0.0,1.0,0.6216216216216216,0.7,0.6666666666666666,0.8484848484848485,0.7708333333333334,0.3333333333333333
/eml:eml/dataset/associatedParty/@scope,0.0,0.7888446215139442,0.0,0.875,0.6216216216216216,0.2,0.0,0.21212121212121213,0.25,0.0
/eml:eml/dataset/associatedParty/address/@scope,0.0,0.7808764940239044,0.0,0.875,0.6486486486486487,0.2,0.0,0.21212121212121213,0.3125,0.0
/eml:eml/dataset/associatedParty/address/administrativeArea,0.0,0.8286852589641435,0.0,1.0,0.7297297297297297,0.7,0.6666666666666666,0.8484848484848485,0.8333333333333334,0.3333333333333333
/eml:eml/dataset/associatedParty/address/city,0.0,0.8286852589641435,0.0,1.0,0.7297297297297297,0.5,0.6666666666666666,0.7878787878787878,0.8333333333333334,0.3333333333333333
/eml:eml/dataset/associatedParty/address/country,0.0,0.8286852589641435,0.0,1.0,0.7297297297297297,0.5,0.6666666666666666,0.7878787878787878,0.8333333333333334,0.3333333333333333
/eml:eml/dataset/associatedParty/address/deliveryPoint,0.0,0.8286852589641435,0.0,1.0,0.7297297297297297,0.7,0.6666666666666666,0.8484848484848485,0.8333333333333334,0.3333333333333333
/eml:eml/dataset/associatedParty/address/postalCode,0.0,0.8286852589641435,0.0,1.0,0.7297297297297297,0.7,0.6666666666666666,0.8484848484848485,0.8333333333333334,0.3333333333333333
/eml:eml/dataset/associatedParty/electronicMailAddress,0.0,0.7330677290836654,0.0,0.8333333333333334,0.5675675675675675,0.7,0.6666666666666666,0.7878787878787878,0.7083333333333334,0.3333333333333333
/eml:eml/dataset/associatedParty/individualName/givenName,0.0,0.8366533864541833,0.0,1.0,0.6756756756756757,1.0,0.6666666666666666,0.9393939393939394,0.7708333333333334,0.3333333333333333
/eml:eml/dataset/associatedParty/individualName/salutation,0.0,0.0,0.0,0.0,0.054054054054054064,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/individualName/surName,0.0,0.8366533864541833,0.0,1.0,0.6756756756756757,1.0,0.6666666666666666,0.9393939393939394,0.7708333333333334,0.3333333333333333
/eml:eml/dataset/associatedParty/onlineUrl,0.0,0.4541832669322709,0.0,0.625,0.4324324324324325,0.3,0.0,0.15151515151515152,0.2916666666666667,0.0
/eml:eml/dataset/associatedParty/organizationName,0.0,0.8366533864541833,0.0,1.0,0.7297297297297297,0.5,0.6666666666666666,0.7878787878787878,0.8333333333333334,0.3333333333333333
/eml:eml/dataset/associatedParty/phone,0.0,0.4063745019920319,0.0,0.3333333333333333,0.4864864864864865,0.1,0.6666666666666666,0.42424242424242425,0.4583333333333333,0.1111111111111111
/eml:eml/dataset/associatedParty/phone/@phonetype,0.0,0.4063745019920319,0.0,0.3333333333333333,0.4864864864864865,0.1,0.6666666666666666,0.42424242424242425,0.4583333333333333,0.1111111111111111
/eml:eml/dataset/associatedParty/positionName,0.0,0.7370517928286853,0.0,1.0,0.5945945945945946,0.5,0.3333333333333333,0.7575757575757576,0.6875,0.3333333333333333
/eml:eml/dataset/associatedParty/role,0.0,0.8366533864541833,0.0,1.0,0.7837837837837838,1.0,0.6666666666666666,0.9393939393939394,0.8333333333333334,0.3333333333333333
/eml:eml/dataset/associatedParty/userId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
/eml:eml/dataset/associatedParty/userId/@directory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
/eml:eml/dataset/contact/@id,0.875,0.952191235059761,1.0,0.875,0.8648648648648649,0.6,0.0,0.2727272727272727,0.4375,0.0
/eml:eml/dataset/contact/@scope,0.875,0.952191235059761,1.0,0.875,0.8918918918918919,0.5,0.0,0.21212121212121213,0.4166666666666667,0.0
/eml:eml/dataset/contact/@system,0.0,0.4183266932270917,1.0,0.75,0.5405405405405406,0.5,0.0,0.15151515151515152,0.1875,0.0
/eml:eml/dataset/contact/address/@scope,0.875,0.952191235059761,1.0,0.875,0.8648648648648649,0.2,0.0,0.21212121212121213,0.4166666666666667,0.0
/eml:eml/dataset/contact/address/administrativeArea,1.0,1.0,1.0,1.0,0.972972972972973,0.7,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/city,1.0,1.0,1.0,1.0,0.972972972972973,0.7,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/country,1.0,1.0,1.0,1.0,0.972972972972973,0.7,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/deliveryPoint,1.0,1.0,1.0,1.0,0.972972972972973,0.7,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/postalCode,1.0,1.0,1.0,1.0,0.972972972972973,0.7,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/electronicMailAddress,1.0,1.0,1.0,1.0,0.972972972972973,0.7,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/individualName/givenName,0.25,0.17131474103585656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/individualName/surName,0.25,0.17131474103585656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/onlineUrl,1.0,1.0,1.0,1.0,0.972972972972973,0.7,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/organizationName,1.0,0.5816733067729084,0.0,0.25,0.4324324324324325,0.2,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/phone,1.0,1.0,1.0,1.0,0.972972972972973,0.7,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/phone/@phonetype,1.0,1.0,1.0,1.0,0.972972972972973,0.7,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/positionName,1.0,1.0,1.0,1.0,0.972972972972973,0.7,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/references,0.0,0.0,0.0,0.0,0.027027027027027032,0.3,0.0,0.030303030303030307,0.0,0.0
/eml:eml/dataset/contact/references/@system,0.0,0.0,0.0,0.0,0.027027027027027032,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/@scope,0.375,0.952191235059761,1.0,0.875,0.8918918918918919,0.2,0.0,0.21212121212121213,0.4166666666666667,0.0
/eml:eml/dataset/coverage/geographicCoverage/@id,0.5,0.199203187250996,0.0,0.75,0.945945945945946,0.7,1.0,0.8484848484848485,0.875,1.0
/eml:eml/dataset/coverage/geographicCoverage/@scope,0.375,0.952191235059761,1.0,0.875,0.8918918918918919,0.2,0.0,0.18181818181818185,0.4166666666666667,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.0,0.03187250996015936,0.0,0.4583333333333333,0.13513513513513514,0.0,0.0,0.030303030303030307,0.20833333333333331,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.0,0.03187250996015936,0.0,0.4583333333333333,0.13513513513513514,0.0,0.0,0.030303030303030307,0.20833333333333331,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.0,0.03187250996015936,0.0,0.4583333333333333,0.13513513513513514,0.0,0.0,0.030303030303030307,0.20833333333333331,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.5,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9696969696969696,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.5,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9696969696969696,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.5,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9696969696969696,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.5,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9696969696969696,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRing,0.0,0.11155378486055777,0.0,0.25,0.7027027027027027,0.0,0.2222222222222222,0.24242424242424246,0.3958333333333333,0.4444444444444444
/eml:eml/dataset/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLatitude,0.0,0.0,0.0,0.20833333333333331,0.0,0.0,0.0,0.0,0.04166666666666666,0.0
/eml:eml/dataset/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLongitude,0.0,0.0,0.0,0.20833333333333331,0.0,0.0,0.0,0.0,0.04166666666666666,0.0
/eml:eml/dataset/coverage/geographicCoverage/geographicDescription,0.5,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9696969696969696,1.0,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/@id,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
/eml:eml/dataset/coverage/taxonomicCoverage/@scope,0.0,0.4621513944223107,0.6666666666666666,0.25,0.32432432432432434,0.2,0.1111111111111111,0.09090909090909093,0.08333333333333333,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/commonName,0.0,0.06772908366533864,0.0,0.0,0.027027027027027032,0.0,0.0,0.060606060606060615,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,0.0,0.5059760956175299,1.0,0.375,0.5135135135135135,0.2,1.0,0.5757575757575758,0.5,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,0.0,0.5059760956175299,1.0,0.375,0.5135135135135135,0.2,1.0,0.5757575757575758,0.5,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.4940239043824701,1.0,0.375,0.4594594594594595,0.2,1.0,0.5151515151515151,0.5,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.4940239043824701,1.0,0.375,0.4594594594594595,0.2,1.0,0.5151515151515151,0.5,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.4183266932270917,0.3333333333333333,0.375,0.3783783783783784,0.2,1.0,0.4848484848484849,0.4166666666666667,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.4183266932270917,0.3333333333333333,0.375,0.3783783783783784,0.2,1.0,0.4848484848484849,0.4166666666666667,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.38645418326693226,0.3333333333333333,0.375,0.4594594594594595,0.2,1.0,0.42424242424242425,0.4791666666666667,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.38645418326693226,0.3333333333333333,0.375,0.4594594594594595,0.2,1.0,0.42424242424242425,0.4791666666666667,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.02083333333333333,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.3705179282868526,0.3333333333333333,0.375,0.4594594594594595,0.2,0.8888888888888888,0.42424242424242425,0.4583333333333333,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.3705179282868526,0.3333333333333333,0.375,0.4594594594594595,0.2,0.8888888888888888,0.42424242424242425,0.4583333333333333,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.01593625498007968,0.0,0.0,0.0,0.0,0.0,0.030303030303030307,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.2908366533864542,0.3333333333333333,0.2916666666666667,0.32432432432432434,0.0,0.5555555555555556,0.2727272727272727,0.20833333333333331,0.5555555555555556
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.2908366533864542,0.3333333333333333,0.2916666666666667,0.32432432432432434,0.0,0.5555555555555556,0.2727272727272727,0.20833333333333331,0.5555555555555556
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.06772908366533864,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.0,0.18725099601593626,0.3333333333333333,0.0,0.16216216216216214,0.0,0.1111111111111111,0.060606060606060615,0.125,0.2222222222222222
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.0,0.18725099601593626,0.3333333333333333,0.0,0.16216216216216214,0.0,0.1111111111111111,0.060606060606060615,0.125,0.2222222222222222
/eml:eml/dataset/coverage/temporalCoverage/@id,0.375,0.0,0.0,0.0,0.21621621621621626,0.0,0.0,0.0,0.08333333333333333,0.0
/eml:eml/dataset/coverage/temporalCoverage/@scope,0.375,0.9482071713147412,1.0,0.875,0.8918918918918919,0.2,0.0,0.18181818181818185,0.4166666666666667,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.5,0.99601593625498,1.0,1.0,0.8918918918918919,1.0,1.0,0.9696969696969696,0.9375,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.5,0.99601593625498,1.0,1.0,0.8918918918918919,1.0,1.0,0.9696969696969696,0.9375,1.0
/eml:eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,0.0,0.0,0.0,0.0,0.10810810810810813,0.0,0.0,0.030303030303030307,0.0625,0.0
/eml:eml/dataset/creator/@id,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/@scope,0.875,0.952191235059761,1.0,0.875,0.8918918918918919,0.5,0.0,0.24242424242424246,0.4166666666666667,0.0
/eml:eml/dataset/creator/address/@scope,0.875,0.952191235059761,1.0,0.875,0.8918918918918919,0.5,0.0,0.24242424242424246,0.4166666666666667,0.0
/eml:eml/dataset/creator/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
