Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,NTL_2017_EML,113.0,113.0,1.0,1.0
Resource Identifier,NTL_2017_EML,113.0,113.0,1.0,1.0
Resource Title,NTL_2017_EML,113.0,113.0,1.0,1.0
Author / Originator,NTL_2017_EML,464.0,113.0,4.11,1.0
Metadata Contact,NTL_2017_EML,53.0,53.0,0.47,0.4690265486725664
Contributor Name,NTL_2017_EML,40.0,34.0,0.35,0.3008849557522124
Publisher,NTL_2017_EML,0.0,0.0,0.0,0.0
Publication Date,NTL_2017_EML,113.0,113.0,1.0,1.0
Resource Contact,NTL_2017_EML,240.0,113.0,2.12,1.0
Abstract,NTL_2017_EML,113.0,113.0,1.0,1.0
Keyword,NTL_2017_EML,1583.0,113.0,14.01,1.0
Resource Distribution,NTL_2017_EML,113.0,113.0,1.0,1.0
Spatial Extent,NTL_2017_EML,710.0,112.0,6.28,0.991150442477876
Taxonomic Extent,NTL_2017_EML,1.0,1.0,0.01,0.008849557522123894
Temporal Extent,NTL_2017_EML,113.0,113.0,1.0,1.0
Maintenance,NTL_2017_EML,68.0,68.0,0.6,0.6017699115044248
Resource Use Constraints,NTL_2017_EML,113.0,113.0,1.0,1.0
Process Step,NTL_2017_EML,110.0,110.0,0.97,0.9734513274336284
Project Description,NTL_2017_EML,45.0,45.0,0.4,0.3982300884955752
Entity Type Definition,NTL_2017_EML,233.0,113.0,2.06,1.0
Attribute Definition,NTL_2017_EML,2775.0,113.0,24.56,1.0
Resource Access Constraints,NTL_2017_EML,113.0,113.0,1.0,1.0
Resource Format,NTL_2017_EML,233.0,113.0,2.06,1.0
Attribute List,NTL_2017_EML,233.0,113.0,2.06,1.0
Attribute Constraints,NTL_2017_EML,0.0,0.0,0.0,0.0
Resource Quality Description,NTL_2017_EML,0.0,0.0,0.0,0.0
