Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2018_EML,7,7,1.00,100.00%
Abstract,2018_EML,7,7,1.00,100.00%
Attribute Definition,2018_EML,215,7,30.71,100.00%
Attribute List,2018_EML,20,7,2.86,100.00%
Author,2018_EML,28,7,4.00,100.00%
Author / Originator,2018_EML,28,7,4.00,100.00%
Author / Originator Email Address,2018_EML,21,7,3.00,100.00%
Author / Originator World Wide Web Address,2018_EML,28,7,4.00,100.00%
Bounding Box,2018_EML,30,7,4.29,100.00%
Distribution Format,2018_EML,7,7,1.00,100.00%
Easternmost Longitude,2018_EML,30,7,4.29,100.00%
End Time,2018_EML,7,7,1.00,100.00%
Entity Type Definition,2018_EML,20,7,2.86,100.00%
Entity and Attribute Information,2018_EML,20,7,2.86,100.00%
Keyword,2018_EML,108,7,15.43,100.00%
Keyword Vocabulary,2018_EML,27,7,3.86,100.00%
Maintenance,2018_EML,6,6,0.86,85.71%
Metadata Access Constraints,2018_EML,7,7,1.00,100.00%
Metadata Contact,2018_EML,7,7,1.00,100.00%
Metadata Use Constraints,2018_EML,7,7,1.00,100.00%
Northernmost Latitude,2018_EML,30,7,4.29,100.00%
Organization Name,2018_EML,21,7,3.00,100.00%
Originating Organization,2018_EML,7,7,1.00,100.00%
Process Step,2018_EML,7,7,1.00,100.00%
Project Name,2018_EML,28,7,4.00,100.00%
Publication Date,2018_EML,7,7,1.00,100.00%
Resource Access Constraints,2018_EML,7,7,1.00,100.00%
Resource Contact,2018_EML,14,7,2.00,100.00%
Resource Creation/Revision Date,2018_EML,7,7,1.00,100.00%
Resource Distribution,2018_EML,7,7,1.00,100.00%
Resource Format,2018_EML,7,7,1.00,100.00%
Resource Identifier,2018_EML,7,7,1.00,100.00%
Resource Identifier Type,2018_EML,7,7,1.00,100.00%
Resource Language,2018_EML,7,7,1.00,100.00%
Resource Lineage,2018_EML,7,7,1.00,100.00%
Resource Long Name,2018_EML,7,7,1.00,100.00%
Resource Status,2018_EML,7,7,1.00,100.00%
Resource Title,2018_EML,7,7,1.00,100.00%
Resource Use Constraints,2018_EML,7,7,1.00,100.00%
Resource on-line Link,2018_EML,7,7,1.00,100.00%
Rights,2018_EML,7,7,1.00,100.00%
Security Constraints,2018_EML,7,7,1.00,100.00%
Southernmost Latitude,2018_EML,30,7,4.29,100.00%
Spatial Extent,2018_EML,30,7,4.29,100.00%
Start Time,2018_EML,7,7,1.00,100.00%
Temporal Extent,2018_EML,7,7,1.00,100.00%
Unknown,2018_EML,1496,7,213.71,100.00%
Vertical Maximum,2018_EML,27,5,3.86,71.43%
Vertical Minimum,2018_EML,27,5,3.86,71.43%
Vertical Resolution,2018_EML,5,5,0.71,71.43%
Westernmost Longitude,2018_EML,30,7,4.29,100.00%
