Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,NTL_2005_EML,142.0,142.0,1.0,1.0
Resource Identifier,NTL_2005_EML,142.0,142.0,1.0,1.0
Resource Title,NTL_2005_EML,142.0,142.0,1.0,1.0
Author / Originator,NTL_2005_EML,323.0,142.0,2.27,1.0
Metadata Contact,NTL_2005_EML,50.0,50.0,0.35,0.35211267605633795
Contributor Name,NTL_2005_EML,0.0,0.0,0.0,0.0
Publisher,NTL_2005_EML,139.0,139.0,0.98,0.9788732394366196
Publication Date,NTL_2005_EML,50.0,50.0,0.35,0.35211267605633795
Resource Contact,NTL_2005_EML,278.0,142.0,1.96,1.0
Abstract,NTL_2005_EML,142.0,142.0,1.0,1.0
Keyword,NTL_2005_EML,821.0,135.0,5.78,0.9507042253521126
Resource Distribution,NTL_2005_EML,50.0,50.0,0.35,0.35211267605633795
Spatial Extent,NTL_2005_EML,142.0,142.0,1.0,1.0
Taxonomic Extent,NTL_2005_EML,27.0,27.0,0.19,0.19014084507042253
Temporal Extent,NTL_2005_EML,142.0,142.0,1.0,1.0
Maintenance,NTL_2005_EML,48.0,48.0,0.34,0.3380281690140845
Resource Use Constraints,NTL_2005_EML,50.0,50.0,0.35,0.35211267605633795
Process Step,NTL_2005_EML,48.0,48.0,0.34,0.3380281690140845
Project Description,NTL_2005_EML,49.0,49.0,0.35,0.34507042253521125
Entity Type Definition,NTL_2005_EML,193.0,142.0,1.36,1.0
Attribute Definition,NTL_2005_EML,3938.0,142.0,27.73,1.0
Resource Access Constraints,NTL_2005_EML,50.0,50.0,0.35,0.35211267605633795
Resource Format,NTL_2005_EML,194.0,142.0,1.37,1.0
Attribute List,NTL_2005_EML,194.0,142.0,1.37,1.0
Attribute Constraints,NTL_2005_EML,0.0,0.0,0.0,0.0
Resource Quality Description,NTL_2005_EML,0.0,0.0,0.0,0.0
