Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,NTL_2008_EML,100.0,100.0,1.0,1.0
Resource Identifier,NTL_2008_EML,100.0,100.0,1.0,1.0
Resource Title,NTL_2008_EML,100.0,100.0,1.0,1.0
Author / Originator,NTL_2008_EML,317.0,100.0,3.17,1.0
Metadata Contact,NTL_2008_EML,57.0,57.0,0.57,0.57
Contributor Name,NTL_2008_EML,0.0,0.0,0.0,0.0
Publisher,NTL_2008_EML,100.0,100.0,1.0,1.0
Publication Date,NTL_2008_EML,57.0,57.0,0.57,0.57
Resource Contact,NTL_2008_EML,192.0,100.0,1.92,1.0
Abstract,NTL_2008_EML,100.0,100.0,1.0,1.0
Keyword,NTL_2008_EML,1182.0,98.0,11.82,0.98
Resource Distribution,NTL_2008_EML,57.0,57.0,0.57,0.57
Spatial Extent,NTL_2008_EML,100.0,100.0,1.0,1.0
Taxonomic Extent,NTL_2008_EML,12.0,12.0,0.12,0.12
Temporal Extent,NTL_2008_EML,100.0,100.0,1.0,1.0
Maintenance,NTL_2008_EML,56.0,56.0,0.56,0.56
Resource Use Constraints,NTL_2008_EML,57.0,57.0,0.57,0.57
Process Step,NTL_2008_EML,53.0,53.0,0.53,0.53
Project Description,NTL_2008_EML,50.0,50.0,0.5,0.5
Entity Type Definition,NTL_2008_EML,147.0,99.0,1.47,0.99
Attribute Definition,NTL_2008_EML,2124.0,99.0,21.24,0.99
Resource Access Constraints,NTL_2008_EML,57.0,57.0,0.57,0.57
Resource Format,NTL_2008_EML,148.0,99.0,1.48,0.99
Attribute List,NTL_2008_EML,148.0,99.0,1.48,0.99
Attribute Constraints,NTL_2008_EML,0.0,0.0,0.0,0.0
Resource Quality Description,NTL_2008_EML,0.0,0.0,0.0,0.0
