Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,NTL_2010_EML,17.0,17.0,1.0,1.0
Resource Identifier,NTL_2010_EML,17.0,17.0,1.0,1.0
Resource Title,NTL_2010_EML,17.0,17.0,1.0,1.0
Author / Originator,NTL_2010_EML,53.0,17.0,3.12,1.0
Metadata Contact,NTL_2010_EML,11.0,11.0,0.65,0.6470588235294118
Contributor Name,NTL_2010_EML,2.0,2.0,0.12,0.1176470588235294
Publisher,NTL_2010_EML,17.0,17.0,1.0,1.0
Publication Date,NTL_2010_EML,11.0,11.0,0.65,0.6470588235294118
Resource Contact,NTL_2010_EML,28.0,17.0,1.65,1.0
Abstract,NTL_2010_EML,17.0,17.0,1.0,1.0
Keyword,NTL_2010_EML,105.0,16.0,6.18,0.9411764705882352
Resource Distribution,NTL_2010_EML,11.0,11.0,0.65,0.6470588235294118
Spatial Extent,NTL_2010_EML,17.0,17.0,1.0,1.0
Taxonomic Extent,NTL_2010_EML,1.0,1.0,0.06,0.05882352941176471
Temporal Extent,NTL_2010_EML,17.0,17.0,1.0,1.0
Maintenance,NTL_2010_EML,11.0,11.0,0.65,0.6470588235294118
Resource Use Constraints,NTL_2010_EML,11.0,11.0,0.65,0.6470588235294118
Process Step,NTL_2010_EML,11.0,11.0,0.65,0.6470588235294118
Project Description,NTL_2010_EML,11.0,11.0,0.65,0.6470588235294118
Entity Type Definition,NTL_2010_EML,102.0,17.0,6.0,1.0
Attribute Definition,NTL_2010_EML,1176.0,17.0,69.18,1.0
Resource Access Constraints,NTL_2010_EML,11.0,11.0,0.65,0.6470588235294118
Resource Format,NTL_2010_EML,104.0,17.0,6.12,1.0
Attribute List,NTL_2010_EML,104.0,17.0,6.12,1.0
Attribute Constraints,NTL_2010_EML,0.0,0.0,0.0,0.0
Resource Quality Description,NTL_2010_EML,0.0,0.0,0.0,0.0
