Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,NTL_2007_EML,38.0,38.0,1.0,1.0
Resource Identifier,NTL_2007_EML,38.0,38.0,1.0,1.0
Resource Title,NTL_2007_EML,38.0,38.0,1.0,1.0
Author / Originator,NTL_2007_EML,135.0,38.0,3.55,1.0
Metadata Contact,NTL_2007_EML,19.0,19.0,0.5,0.5
Contributor Name,NTL_2007_EML,0.0,0.0,0.0,0.0
Publisher,NTL_2007_EML,31.0,31.0,0.82,0.8157894736842105
Publication Date,NTL_2007_EML,18.0,18.0,0.47,0.4736842105263158
Resource Contact,NTL_2007_EML,76.0,38.0,2.0,1.0
Abstract,NTL_2007_EML,38.0,38.0,1.0,1.0
Keyword,NTL_2007_EML,162.0,28.0,4.26,0.7368421052631579
Resource Distribution,NTL_2007_EML,19.0,19.0,0.5,0.5
Spatial Extent,NTL_2007_EML,38.0,38.0,1.0,1.0
Taxonomic Extent,NTL_2007_EML,5.0,5.0,0.13,0.13157894736842105
Temporal Extent,NTL_2007_EML,37.0,37.0,0.97,0.9736842105263158
Maintenance,NTL_2007_EML,19.0,19.0,0.5,0.5
Resource Use Constraints,NTL_2007_EML,19.0,19.0,0.5,0.5
Process Step,NTL_2007_EML,19.0,19.0,0.5,0.5
Project Description,NTL_2007_EML,19.0,19.0,0.5,0.5
Entity Type Definition,NTL_2007_EML,116.0,38.0,3.05,1.0
Attribute Definition,NTL_2007_EML,1852.0,38.0,48.74,1.0
Resource Access Constraints,NTL_2007_EML,19.0,19.0,0.5,0.5
Resource Format,NTL_2007_EML,118.0,38.0,3.11,1.0
Attribute List,NTL_2007_EML,118.0,38.0,3.11,1.0
Attribute Constraints,NTL_2007_EML,0.0,0.0,0.0,0.0
Resource Quality Description,NTL_2007_EML,0.0,0.0,0.0,0.0
