Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,NTL_2006_EML,253.0,253.0,1.0,1.0
Resource Identifier,NTL_2006_EML,253.0,253.0,1.0,1.0
Resource Title,NTL_2006_EML,253.0,253.0,1.0,1.0
Author / Originator,NTL_2006_EML,475.0,253.0,1.88,1.0
Metadata Contact,NTL_2006_EML,183.0,183.0,0.72,0.7233201581027668
Contributor Name,NTL_2006_EML,0.0,0.0,0.0,0.0
Publisher,NTL_2006_EML,212.0,212.0,0.84,0.8379446640316206
Publication Date,NTL_2006_EML,231.0,231.0,0.91,0.9130434782608696
Resource Contact,NTL_2006_EML,478.0,253.0,1.89,1.0
Abstract,NTL_2006_EML,252.0,252.0,1.0,0.9960474308300395
Keyword,NTL_2006_EML,2226.0,244.0,8.8,0.9644268774703556
Resource Distribution,NTL_2006_EML,194.0,194.0,0.77,0.766798418972332
Spatial Extent,NTL_2006_EML,253.0,253.0,1.0,1.0
Taxonomic Extent,NTL_2006_EML,2.0,2.0,0.01,0.007905138339920948
Temporal Extent,NTL_2006_EML,347.0,242.0,1.37,0.9565217391304348
Maintenance,NTL_2006_EML,183.0,183.0,0.72,0.7233201581027668
Resource Use Constraints,NTL_2006_EML,183.0,183.0,0.72,0.7233201581027668
Process Step,NTL_2006_EML,183.0,183.0,0.72,0.7233201581027668
Project Description,NTL_2006_EML,7.0,7.0,0.03,0.02766798418972332
Entity Type Definition,NTL_2006_EML,71.0,29.0,0.28,0.11462450592885375
Attribute Definition,NTL_2006_EML,1077.0,29.0,4.26,0.11462450592885375
Resource Access Constraints,NTL_2006_EML,183.0,183.0,0.72,0.7233201581027668
Resource Format,NTL_2006_EML,71.0,29.0,0.28,0.11462450592885375
Attribute List,NTL_2006_EML,71.0,29.0,0.28,0.11462450592885375
Attribute Constraints,NTL_2006_EML,0.0,0.0,0.0,0.0
Resource Quality Description,NTL_2006_EML,0.0,0.0,0.0,0.0
