Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,NTL_2015_EML,392.0,392.0,1.0,1.0
Resource Identifier,NTL_2015_EML,392.0,392.0,1.0,1.0
Resource Title,NTL_2015_EML,392.0,392.0,1.0,1.0
Author / Originator,NTL_2015_EML,1209.0,392.0,3.08,1.0
Metadata Contact,NTL_2015_EML,387.0,387.0,0.99,0.9872448979591836
Contributor Name,NTL_2015_EML,90.0,22.0,0.23,0.05612244897959184
Publisher,NTL_2015_EML,387.0,387.0,0.99,0.9872448979591836
Publication Date,NTL_2015_EML,386.0,386.0,0.98,0.9846938775510204
Resource Contact,NTL_2015_EML,1143.0,392.0,2.92,1.0
Abstract,NTL_2015_EML,392.0,392.0,1.0,1.0
Keyword,NTL_2015_EML,5080.0,391.0,12.96,0.9974489795918368
Resource Distribution,NTL_2015_EML,387.0,387.0,0.99,0.9872448979591836
Spatial Extent,NTL_2015_EML,391.0,391.0,1.0,0.9974489795918368
Taxonomic Extent,NTL_2015_EML,0.0,0.0,0.0,0.0
Temporal Extent,NTL_2015_EML,443.0,391.0,1.13,0.9974489795918368
Maintenance,NTL_2015_EML,367.0,367.0,0.94,0.9362244897959184
Resource Use Constraints,NTL_2015_EML,389.0,389.0,0.99,0.9923469387755102
Process Step,NTL_2015_EML,383.0,383.0,0.98,0.9770408163265306
Project Description,NTL_2015_EML,281.0,281.0,0.72,0.7168367346938775
Entity Type Definition,NTL_2015_EML,543.0,293.0,1.39,0.7474489795918368
Attribute Definition,NTL_2015_EML,9073.0,299.0,23.15,0.7627551020408163
Resource Access Constraints,NTL_2015_EML,392.0,392.0,1.0,1.0
Resource Format,NTL_2015_EML,561.0,299.0,1.43,0.7627551020408163
Attribute List,NTL_2015_EML,561.0,299.0,1.43,0.7627551020408163
Attribute Constraints,NTL_2015_EML,0.0,0.0,0.0,0.0
Resource Quality Description,NTL_2015_EML,1.0,1.0,0.0,0.0025510204081632647
