XPath,NTL_2005_EML,NTL_2006_EML,NTL_2007_EML,NTL_2008_EML,NTL_2009_EML,NTL_2010_EML,NTL_2012_EML,NTL_2013_EML,NTL_2014_EML,NTL_2015_EML,NTL_2016_EML,NTL_2017_EML,NTL_2018_EML
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/references,1.16,0.53,0.52,0.11,0.11,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,0.03,0.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,1.79,0.79,0.89,0.42,0.6,1.06,0.0,0.0,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/@id,0.98,0.11,1.15,1.31,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.56,0.08,0.59,0.57,0.97,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,37.72,3.81,65.17,17.08,25.06,25.0,20.86,48.57,8.1,35.1,75.54,36.67,142.57
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,37.72,3.81,65.17,17.08,25.06,25.0,20.86,48.57,8.1,35.1,75.54,36.67,142.57
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/source,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/references,3.74,0.91,4.8,1.24,1.74,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,1.72,0.04,10.52,5.03,0.69,24.0,3.93,9.39,1.7,4.86,3.15,5.06,3.43
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/pattern,0.33,0.02,0.28,0.54,0.14,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/@id,0.17,0.01,0.07,0.08,0.11,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/@enforced,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/references,0.03,0.0,0.54,0.36,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,0.15,0.01,0.07,0.08,0.11,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/pattern,0.14,0.01,0.07,0.08,0.11,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/@id,2.14,0.32,1.02,0.8,2.29,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,2.9,0.35,1.5,0.84,1.31,2.39,0.84,1.18,0.3,2.08,4.61,1.94,13.14
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,2.9,0.35,1.5,0.84,1.31,2.39,0.84,1.18,0.3,2.08,4.61,1.94,13.14
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,2.96,0.37,1.57,0.88,1.43,2.44,0.84,1.18,0.3,2.08,4.61,2.27,14.86
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,2.96,0.37,1.57,0.88,1.43,2.44,0.84,1.18,0.3,2.08,4.61,2.27,14.86
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,8.73,1.17,14.0,8.18,6.14,27.5,5.32,24.36,3.0,12.16,22.61,14.42,26.29
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/references,2.69,0.56,3.37,2.59,0.31,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,0.91,0.26,1.15,0.7,0.97,0.61,1.32,8.68,0.2,1.81,2.12,1.23,4.86
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,3.31,0.36,4.78,4.66,2.26,10.28,2.02,13.93,1.7,4.8,5.85,2.68,11.29
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,8.12,1.36,12.59,6.11,4.2,21.94,3.3,10.43,1.3,7.37,16.76,11.73,15.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.44,9.17,7.13,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.44,9.17,7.13,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,25.71,4.74,47.63,21.23,14.51,72.39,11.84,45.11,5.8,22.47,25.63,10.2,25.29
/eml:eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,13.2,3.27,13.3,7.52,7.2,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.86,0.0,0.72,0.0,0.26,0.0,0.0,0.0,0.0,0.79,2.68,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.86,0.0,0.72,0.0,0.26,0.0,0.0,0.0,0.0,0.79,2.68,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.86,0.0,0.72,0.0,0.26,0.0,0.0,0.0,0.0,0.79,2.68,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2.47,0.05,4.39,1.75,0.89,4.44,1.32,2.25,0.0,2.89,3.22,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2.47,0.05,4.39,1.75,0.89,4.44,1.32,2.25,0.0,2.89,3.22,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2.47,0.05,4.39,1.75,0.89,4.44,1.32,2.25,0.0,2.89,3.22,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2.47,0.05,4.39,1.75,0.89,4.44,1.32,2.25,0.0,2.89,3.22,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/geographicDescription,2.47,0.05,4.39,1.75,0.89,4.44,1.32,2.25,0.0,2.89,3.22,0.0,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.86,0.0,0.05,0.02,0.03,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.86,0.0,0.05,0.02,0.03,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/singleDateTime/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/dataTable/entityDescription,1.33,0.34,2.98,1.44,1.03,5.78,1.14,1.93,0.7,1.39,1.98,2.06,2.86
/eml:eml/dataset/dataTable/entityName,1.33,0.34,3.02,1.45,1.03,5.89,1.16,2.32,0.7,1.43,1.98,2.06,2.86
/eml:eml/dataset/dataTable/numberOfRecords,0.66,0.21,0.3,0.42,0.49,0.5,0.0,0.0,0.0,0.02,0.0,1.29,2.86
/eml:eml/dataset/dataTable/physical/@id,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/@scope,0.66,0.21,1.04,0.51,0.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/authentication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,5.71
/eml:eml/dataset/dataTable/physical/authentication/@method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,5.71
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,1.33,0.34,3.02,1.45,1.03,5.89,1.16,2.32,0.7,1.43,1.98,2.06,2.86
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,1.33,0.34,3.02,1.45,1.03,5.89,1.16,2.32,0.7,1.43,1.98,2.06,2.86
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/physicalLineDelimiter,0.66,0.21,1.04,0.51,0.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,1.33,0.34,3.02,1.45,1.03,5.89,1.16,2.32,0.7,1.43,1.98,2.06,2.86
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,1.33,0.34,3.02,1.45,1.03,5.89,1.16,2.32,0.7,1.43,1.98,2.06,2.86
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.67,0.13,1.48,0.62,0.54,1.0,0.8,1.68,0.3,1.06,1.51,1.4,2.86
/eml:eml/dataset/dataTable/physical/distribution/@scope,0.66,0.21,1.04,0.51,0.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/offline/mediumName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,1.33,0.34,3.02,1.45,1.03,5.89,1.16,2.32,0.7,1.43,1.98,2.06,2.86
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,1.33,0.34,3.02,1.45,1.03,5.89,1.16,2.32,0.7,1.43,1.1,0.0,0.0
/eml:eml/dataset/dataTable/physical/objectName,1.33,0.34,3.02,1.45,1.03,5.89,1.16,2.32,0.7,1.43,1.98,2.06,2.86
/eml:eml/dataset/dataTable/physical/size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.88,2.06,2.86
/eml:eml/dataset/dataTable/physical/size/@unit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.0
/eml:eml/dataset/distribution/@scope,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/url,0.52,0.76,0.59,0.59,0.51,0.67,1.0,1.0,1.0,0.99,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,0.52,0.77,0.59,0.59,0.51,0.67,1.0,1.0,1.0,0.99,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/intellectualRights/section/para,4.13,5.82,4.7,4.75,4.11,5.33,8.0,8.0,8.0,7.9,5.27,0.0,0.0
/eml:eml/dataset/intellectualRights/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.99,1.0
/eml:eml/dataset/intellectualRights/section/title,0.52,0.73,0.59,0.59,0.51,0.67,1.0,1.0,1.0,0.99,1.0,0.99,1.0
/eml:eml/dataset/keywordSet/keyword,6.68,8.72,5.26,11.78,7.14,6.78,6.95,48.57,37.5,12.96,9.93,14.01,16.0
/eml:eml/dataset/keywordSet/keyword/@keywordType,0.0,1.04,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/keywordSet/keywordThesaurus,1.56,2.43,1.41,1.89,1.77,1.72,2.0,2.07,2.1,2.12,2.12,3.5,3.86
/eml:eml/dataset/language,0.52,0.91,0.59,0.59,0.51,0.67,1.0,1.0,1.0,0.99,1.0,1.0,1.0
/eml:eml/dataset/maintenance/description/para,0.49,0.73,0.59,0.58,0.51,0.67,0.91,0.75,1.0,0.93,0.63,0.0,0.0
/eml:eml/dataset/maintenance/description/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.86
/eml:eml/dataset/metadataProvider/address/administrativeArea,0.52,0.73,0.59,0.59,0.51,0.67,1.0,1.0,1.0,0.99,0.71,0.47,1.0
/eml:eml/dataset/metadataProvider/address/city,0.52,0.73,0.59,0.59,0.51,0.67,1.0,1.0,1.0,0.99,0.71,0.47,1.0
/eml:eml/dataset/metadataProvider/address/country,0.52,0.73,0.59,0.59,0.51,0.67,1.0,1.0,1.0,0.99,0.71,0.47,1.0
/eml:eml/dataset/metadataProvider/address/deliveryPoint,0.52,0.73,0.59,0.59,0.51,0.67,1.0,1.0,1.0,0.99,0.71,0.47,1.0
/eml:eml/dataset/metadataProvider/address/postalCode,0.52,0.73,0.59,0.59,0.51,0.67,1.0,1.0,1.0,0.99,0.71,0.47,1.0
/eml:eml/dataset/metadataProvider/electronicMailAddress,0.52,0.73,0.59,0.59,0.51,0.67,1.0,1.0,1.0,0.99,0.71,0.47,1.0
/eml:eml/dataset/metadataProvider/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.47,1.0
/eml:eml/dataset/metadataProvider/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.47,1.0
/eml:eml/dataset/metadataProvider/organizationName,0.52,0.73,0.59,0.59,0.51,0.67,1.0,1.0,1.0,0.99,0.71,0.47,1.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/address/administrativeArea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/address/city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/address/country,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/address/deliveryPoint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/address/postalCode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/electronicMailAddress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/organizationName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/phone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/phone/@phonetype,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/positionName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/userId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/userId/@directory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/address/administrativeArea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/address/city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/address/country,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/address/deliveryPoint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/address/postalCode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/electronicMailAddress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/organizationName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/phone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/phone/@phonetype,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/positionName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/userId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/userId/@directory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
/eml:eml/dataset/methods/methodStep/dataSource/distribution/online/onlineDescription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
/eml:eml/dataset/methods/methodStep/dataSource/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
/eml:eml/dataset/methods/methodStep/dataSource/distribution/online/url/@function,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
/eml:eml/dataset/methods/methodStep/dataSource/title,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
/eml:eml/dataset/methods/methodStep/description,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0
/eml:eml/dataset/methods/methodStep/description/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
/eml:eml/dataset/methods/methodStep/description/section/para,0.53,0.73,0.72,0.65,0.63,0.89,1.18,1.14,3.1,1.73,0.66,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.73,1.0
/eml:eml/dataset/methods/methodStep/description/section/title,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.02,0.0
/eml:eml/dataset/methods/methodStep/instrumentation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/qualityControl/description/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/entityDescription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
/eml:eml/dataset/otherEntity/entityName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
/eml:eml/dataset/otherEntity/entityType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
/eml:eml/dataset/otherEntity/physical/authentication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
/eml:eml/dataset/otherEntity/physical/authentication/@method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/textFormat/attributeOrientation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/textFormat/numHeaderLines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/textFormat/recordDelimiter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/otherEntity/physical/distribution/offline/mediumName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/otherEntity/physical/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0
/eml:eml/dataset/otherEntity/physical/distribution/online/url/@function,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/otherEntity/physical/objectName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
/eml:eml/dataset/otherEntity/physical/size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
/eml:eml/dataset/otherEntity/physical/size/@unit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/project/abstract/para,0.5,0.04,0.59,0.53,0.49,0.67,0.75,0.61,0.5,0.72,0.63,0.0,0.0
/eml:eml/dataset/project/funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
/eml:eml/dataset/project/personnel/address/administrativeArea,0.53,0.09,3.07,2.51,0.49,1.11,3.14,1.57,2.3,1.7,0.93,0.0,0.0
/eml:eml/dataset/project/personnel/address/city,0.53,0.09,3.07,2.51,0.49,1.11,3.14,1.57,2.3,1.71,0.93,0.0,0.0
/eml:eml/dataset/project/personnel/address/country,0.53,0.09,2.41,1.92,0.49,1.11,2.89,1.39,1.9,1.54,0.93,0.0,0.0
/eml:eml/dataset/project/personnel/address/deliveryPoint,0.53,0.09,2.41,1.91,0.49,1.11,2.23,1.54,2.1,1.51,0.93,0.0,0.0
/eml:eml/dataset/project/personnel/address/postalCode,0.53,0.09,3.07,2.51,0.49,1.11,3.14,1.57,2.3,1.71,0.93,0.0,0.0
/eml:eml/dataset/project/personnel/electronicMailAddress,0.53,0.09,3.07,2.52,0.49,1.22,3.86,1.57,2.3,1.77,0.93,0.0,0.0
/eml:eml/dataset/project/personnel/individualName/givenName,0.05,0.07,2.96,2.46,0.2,0.78,3.89,1.36,2.3,1.36,0.41,0.4,0.0
/eml:eml/dataset/project/personnel/individualName/surName,0.05,0.07,2.96,2.46,0.2,0.78,3.89,1.36,2.3,1.36,0.41,0.4,0.0
/eml:eml/dataset/project/personnel/organizationName,0.53,0.09,3.28,2.67,0.49,1.22,4.02,1.57,2.3,1.82,0.93,0.22,0.0
/eml:eml/dataset/project/personnel/phone,0.08,0.12,3.91,3.39,0.4,1.0,4.64,2.0,3.1,1.85,0.66,0.0,0.0
/eml:eml/dataset/project/personnel/phone/@phonetype,0.08,0.12,3.91,3.39,0.4,1.0,4.64,2.0,3.1,1.85,0.66,0.0,0.0
/eml:eml/dataset/project/personnel/positionName,0.48,0.02,0.33,0.21,0.29,0.44,0.14,0.21,0.0,0.45,0.51,0.0,0.0
/eml:eml/dataset/project/personnel/role,0.53,0.09,3.28,2.67,0.49,1.22,4.02,1.57,2.3,1.82,0.93,0.4,0.0
/eml:eml/dataset/project/personnel/userId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
/eml:eml/dataset/project/personnel/userId/@directory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
/eml:eml/dataset/project/relatedProject/funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
