XPath,NTL_2005_EML,NTL_2006_EML,NTL_2007_EML,NTL_2008_EML,NTL_2009_EML,NTL_2010_EML,NTL_2012_EML,NTL_2013_EML,NTL_2014_EML,NTL_2015_EML,NTL_2016_EML,NTL_2017_EML,NTL_2018_EML
/eml:eml/@packageId,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/@scope,0.4842105263157895,0.2723735408560311,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/@system,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/@xsi:schemaLocation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9734513274336284,1.0
/eml:eml/access/@authSystem,0.5157894736842106,0.7276264591439688,0.5869565217391305,0.5943396226415094,0.5142857142857142,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/access/@order,0.5157894736842106,0.7276264591439688,0.5869565217391305,0.5943396226415094,0.5142857142857142,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/access/@scope,0.5157894736842106,0.7276264591439688,0.5869565217391305,0.5943396226415094,0.5142857142857142,0.6666666666666666,1.0,1.0,1.0,0.9872448979591836,1.0,1.0,1.0
/eml:eml/access/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/access/allow/permission,0.5157894736842106,0.7276264591439688,0.5869565217391305,0.5943396226415094,0.5142857142857142,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/access/allow/principal,0.5157894736842106,0.7276264591439688,0.5869565217391305,0.5943396226415094,0.5142857142857142,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/additionalMetadata/metadata/stmml:unitList/@xsi:schemaLocation,0.22105263157894736,0.03891050583657588,0.39130434782608703,0.4245283018867925,0.3142857142857143,0.5,0.3636363636363637,0.7142857142857143,0.3,0.4540816326530612,0.7073170731707317,0.4867256637168141,0.7142857142857143
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@abbreviation,0.18947368421052632,0.03891050583657588,0.2826086956521739,0.4150943396226415,0.3142857142857143,0.5,0.2954545454545455,0.7142857142857143,0.1,0.4030612244897959,0.5365853658536586,0.3274336283185841,0.5714285714285714
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@constantToSI,0.1368421052631579,0.01556420233463035,0.2391304347826087,0.3207547169811321,0.2857142857142857,0.5,0.2954545454545455,0.6428571428571429,0.1,0.3035714285714285,0.3902439024390244,0.21238938053097345,0.2857142857142857
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@id,0.22105263157894736,0.03891050583657588,0.39130434782608703,0.4245283018867925,0.3142857142857143,0.5,0.3636363636363637,0.7142857142857143,0.3,0.4540816326530612,0.7073170731707317,0.4867256637168141,0.7142857142857143
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@multiplierToSI,0.1368421052631579,0.01556420233463035,0.2391304347826087,0.3207547169811321,0.2857142857142857,0.5,0.2954545454545455,0.6428571428571429,0.1,0.3035714285714285,0.3902439024390244,0.21238938053097345,0.2857142857142857
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@name,0.18947368421052632,0.03891050583657588,0.2826086956521739,0.4150943396226415,0.3142857142857143,0.5,0.2954545454545455,0.7142857142857143,0.1,0.4030612244897959,0.5365853658536586,0.3274336283185841,0.5714285714285714
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@parentSI,0.1368421052631579,0.01556420233463035,0.2391304347826087,0.3207547169811321,0.2857142857142857,0.5,0.2954545454545455,0.6428571428571429,0.1,0.3035714285714285,0.3902439024390244,0.21238938053097345,0.2857142857142857
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@unitType,0.18947368421052632,0.03891050583657588,0.2826086956521739,0.4150943396226415,0.3142857142857143,0.5,0.2954545454545455,0.7142857142857143,0.1,0.4030612244897959,0.5365853658536586,0.3274336283185841,0.5714285714285714
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/stmml:description,0.1368421052631579,0.01556420233463035,0.2608695652173913,0.37735849056603776,0.3142857142857143,0.5,0.2954545454545455,0.6428571428571429,0.1,0.3137755102040816,0.3902439024390244,0.23008849557522126,0.2857142857142857
/eml:eml/additionalMetadata/metadata/unitList/unit/@id,0.0,0.09727626459143968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04591836734693878,0.0,0.0,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@multiplierToSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632653059,0.0,0.0,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632653059,0.0,0.0,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@parentSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632653059,0.0,0.0,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/@unitType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632653059,0.0,0.0,0.0
/eml:eml/additionalMetadata/metadata/unitList/unit/description,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632653059,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/@convention,0.16842105263157894,0.03891050583657588,0.2608695652173913,0.1792452830188679,0.22857142857142854,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/@xsi:schemaLocation,0.16842105263157894,0.03891050583657588,0.2608695652173913,0.1792452830188679,0.22857142857142854,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@abbreviation,0.15789473684210525,0.03891050583657588,0.10869565217391304,0.1509433962264151,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@constantToSI,0.16842105263157894,0.03891050583657588,0.2608695652173913,0.1792452830188679,0.22857142857142854,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@id,0.16842105263157894,0.03891050583657588,0.2608695652173913,0.1792452830188679,0.22857142857142854,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@multiplierToSI,0.16842105263157894,0.03891050583657588,0.2608695652173913,0.1792452830188679,0.22857142857142854,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@name,0.16842105263157894,0.03891050583657588,0.2608695652173913,0.1792452830188679,0.22857142857142854,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@parentSI,0.14736842105263154,0.011673151750972765,0.08695652173913042,0.14150943396226415,0.11428571428571427,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@unitType,0.16842105263157894,0.03891050583657588,0.10869565217391304,0.16037735849056606,0.22857142857142854,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/stmml:description,0.16842105263157894,0.03891050583657588,0.2608695652173913,0.1792452830188679,0.22857142857142854,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unitType/@id,0.08421052631578947,0.011673151750972765,0.021739130434782608,0.09433962264150944,0.028571428571428567,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unitType/@name,0.08421052631578947,0.011673151750972765,0.021739130434782608,0.09433962264150944,0.028571428571428567,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unitType/stmml:dimension/@name,0.08421052631578947,0.011673151750972765,0.021739130434782608,0.09433962264150944,0.028571428571428567,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unitType/stmml:dimension/@power,0.08421052631578947,0.011673151750972765,0.021739130434782608,0.09433962264150944,0.028571428571428567,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@id,0.0,0.02334630350194553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/@id,0.4842105263157895,0.2723735408560311,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/@scope,0.4842105263157895,0.2723735408560311,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/@system,0.0,0.1867704280155642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/abstract/para,0.5157894736842106,0.9105058365758756,0.5869565217391305,0.5943396226415094,0.5142857142857142,0.6666666666666666,1.0,1.0,1.0,0.9974489795918368,0.6585365853658537,0.0,0.0
/eml:eml/dataset/abstract/section/para,0.4842105263157895,0.08560311284046693,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/abstract/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025510204081632647,0.3414634146341464,1.0,1.0
/eml:eml/dataset/access/@authSystem,0.4842105263157895,0.1245136186770428,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@order,0.4842105263157895,0.1245136186770428,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@scope,0.4842105263157895,0.1245136186770428,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/permission,0.4842105263157895,0.1245136186770428,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/principal,0.4842105263157895,0.1245136186770428,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/additionalInfo/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424778761061947,0.0
/eml:eml/dataset/alternateIdentifier,0.5157894736842106,0.7276264591439688,0.5869565217391305,0.5943396226415094,0.5142857142857142,0.6666666666666666,1.0,1.0,1.0,0.9974489795918368,0.6341463414634146,0.8938053097345132,1.0
/eml:eml/dataset/alternateIdentifier/@system,0.5157894736842106,0.7276264591439688,0.5869565217391305,0.5943396226415094,0.5142857142857142,0.6666666666666666,1.0,1.0,1.0,0.9974489795918368,0.6341463414634146,0.8938053097345132,1.0
/eml:eml/dataset/associatedParty/address/administrativeArea,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.10714285714285714,0.1,0.05612244897959184,0.07317073170731707,0.035398230088495575,0.0
/eml:eml/dataset/associatedParty/address/city,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.10714285714285714,0.1,0.05612244897959184,0.07317073170731707,0.035398230088495575,0.0
/eml:eml/dataset/associatedParty/address/country,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.10714285714285714,0.1,0.05612244897959184,0.07317073170731707,0.3008849557522124,0.0
/eml:eml/dataset/associatedParty/address/deliveryPoint,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.10714285714285714,0.1,0.05612244897959184,0.07317073170731707,0.035398230088495575,0.0
/eml:eml/dataset/associatedParty/address/postalCode,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.10714285714285714,0.0,0.05357142857142857,0.0,0.017699115044247787,0.0
/eml:eml/dataset/associatedParty/electronicMailAddress,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.10714285714285714,0.1,0.05612244897959184,0.07317073170731707,0.2743362831858407,0.0
/eml:eml/dataset/associatedParty/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03571428571428571,0.07317073170731707,0.3008849557522124,0.0
/eml:eml/dataset/associatedParty/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03571428571428571,0.07317073170731707,0.3008849557522124,0.0
/eml:eml/dataset/associatedParty/organizationName,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.10714285714285714,0.1,0.05612244897959184,0.04878048780487805,0.2831858407079646,0.0
/eml:eml/dataset/associatedParty/phone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.0
/eml:eml/dataset/associatedParty/phone/@phonetype,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.0
/eml:eml/dataset/associatedParty/positionName,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.10714285714285714,0.0,0.05357142857142857,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/role,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.10714285714285714,0.1,0.05612244897959184,0.07317073170731707,0.3008849557522124,0.0
/eml:eml/dataset/contact/@id,0.468421052631579,0.05447470817120623,0.4130434782608696,0.3962264150943397,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0025510204081632647,0.0,0.0,0.0
/eml:eml/dataset/contact/@scope,0.4842105263157895,0.2723735408560311,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/address/@scope,0.468421052631579,0.24124513618677046,0.4130434782608696,0.3962264150943397,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/address/administrativeArea,0.9842105263157894,0.8560311284046692,1.0,0.9905660377358492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/city,0.9842105263157894,0.9688715953307392,1.0,0.9905660377358492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
