Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2013_EML,28,28,1.00,100.00%
Abstract,2013_EML,19,19,0.68,67.86%
Attribute Definition,2013_EML,654,17,23.36,60.71%
Attribute List,2013_EML,32,17,1.14,60.71%
Author,2013_EML,55,19,1.96,67.86%
Author / Originator,2013_EML,55,19,1.96,67.86%
Author / Originator World Wide Web Address,2013_EML,55,19,1.96,67.86%
Bounding Box,2013_EML,19,19,0.68,67.86%
Contributor Name,2013_EML,2,2,0.07,7.14%
Contributor Role,2013_EML,2,2,0.07,7.14%
Distribution Format,2013_EML,20,17,0.71,60.71%
Easternmost Longitude,2013_EML,19,19,0.68,67.86%
End Time,2013_EML,19,19,0.68,67.86%
Entity Type Definition,2013_EML,21,13,0.75,46.43%
Entity and Attribute Information,2013_EML,21,13,0.75,46.43%
Instrument,2013_EML,2,2,0.07,7.14%
Keyword,2013_EML,346,19,12.36,67.86%
Keyword Vocabulary,2013_EML,40,19,1.43,67.86%
Maintenance,2013_EML,19,19,0.68,67.86%
Metadata Access Constraints,2013_EML,19,19,0.68,67.86%
Metadata Contact,2013_EML,19,19,0.68,67.86%
Metadata Use Constraints,2013_EML,19,19,0.68,67.86%
Northernmost Latitude,2013_EML,19,19,0.68,67.86%
Organization Name,2013_EML,109,19,3.89,67.86%
Originating Organization,2013_EML,38,19,1.36,67.86%
Process Step,2013_EML,19,19,0.68,67.86%
Project Description,2013_EML,16,16,0.57,57.14%
Project Name,2013_EML,55,19,1.96,67.86%
Publication Date,2013_EML,15,15,0.54,53.57%
Publisher,2013_EML,19,19,0.68,67.86%
Publisher E-Mail,2013_EML,19,19,0.68,67.86%
Publisher URL,2013_EML,19,19,0.68,67.86%
Purpose,2013_EML,2,2,0.07,7.14%
Related Resource Citation,2013_EML,16,16,0.57,57.14%
Resource Access Constraints,2013_EML,19,19,0.68,67.86%
Resource Contact,2013_EML,31,19,1.11,67.86%
Resource Creation/Revision Date,2013_EML,15,15,0.54,53.57%
Resource Distribution,2013_EML,19,19,0.68,67.86%
Resource Format,2013_EML,20,17,0.71,60.71%
Resource Identifier,2013_EML,19,19,0.68,67.86%
Resource Identifier Type,2013_EML,19,19,0.68,67.86%
Resource Language,2013_EML,19,19,0.68,67.86%
Resource Lineage,2013_EML,19,19,0.68,67.86%
Resource Long Name,2013_EML,19,19,0.68,67.86%
Resource Status,2013_EML,19,19,0.68,67.86%
Resource Title,2013_EML,19,19,0.68,67.86%
Resource Use Constraints,2013_EML,19,19,0.68,67.86%
Resource on-line Link,2013_EML,19,19,0.68,67.86%
Rights,2013_EML,19,19,0.68,67.86%
Security Constraints,2013_EML,19,19,0.68,67.86%
Southernmost Latitude,2013_EML,19,19,0.68,67.86%
Spatial Extent,2013_EML,19,19,0.68,67.86%
Start Time,2013_EML,19,19,0.68,67.86%
Temporal Extent,2013_EML,19,19,0.68,67.86%
Unknown,2013_EML,6014,28,214.79,100.00%
Westernmost Longitude,2013_EML,19,19,0.68,67.86%
