Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,ARC_2018_EML,71.0,71.0,1.0,1.0
Resource Identifier,ARC_2018_EML,71.0,71.0,1.0,1.0
Resource Title,ARC_2018_EML,71.0,71.0,1.0,1.0
Author / Originator,ARC_2018_EML,122.0,71.0,1.72,1.0
Metadata Contact,ARC_2018_EML,65.0,65.0,0.92,0.9154929577464788
Contributor Name,ARC_2018_EML,139.0,70.0,1.96,0.9859154929577464
Publisher,ARC_2018_EML,64.0,64.0,0.9,0.9014084507042254
Publication Date,ARC_2018_EML,71.0,71.0,1.0,1.0
Resource Contact,ARC_2018_EML,71.0,71.0,1.0,1.0
Abstract,ARC_2018_EML,71.0,71.0,1.0,1.0
Keyword,ARC_2018_EML,642.0,70.0,9.04,0.9859154929577464
Resource Distribution,ARC_2018_EML,71.0,71.0,1.0,1.0
Spatial Extent,ARC_2018_EML,1091.0,66.0,15.37,0.9295774647887324
Taxonomic Extent,ARC_2018_EML,23.0,23.0,0.32,0.323943661971831
Temporal Extent,ARC_2018_EML,71.0,71.0,1.0,1.0
Maintenance,ARC_2018_EML,71.0,71.0,1.0,1.0
Resource Use Constraints,ARC_2018_EML,71.0,71.0,1.0,1.0
Process Step,ARC_2018_EML,71.0,71.0,1.0,1.0
Project Description,ARC_2018_EML,70.0,70.0,0.99,0.9859154929577464
Entity Type Definition,ARC_2018_EML,76.0,71.0,1.07,1.0
Attribute Definition,ARC_2018_EML,1609.0,71.0,22.66,1.0
Resource Access Constraints,ARC_2018_EML,71.0,71.0,1.0,1.0
Resource Format,ARC_2018_EML,76.0,71.0,1.07,1.0
Attribute List,ARC_2018_EML,76.0,71.0,1.07,1.0
Attribute Constraints,ARC_2018_EML,0.0,0.0,0.0,0.0
Resource Quality Description,ARC_2018_EML,0.0,0.0,0.0,0.0
