Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,ARC_2016_EML,567.0,567.0,1.0,1.0
Resource Identifier,ARC_2016_EML,567.0,567.0,1.0,1.0
Resource Title,ARC_2016_EML,567.0,567.0,1.0,1.0
Author / Originator,ARC_2016_EML,826.0,567.0,1.46,1.0
Metadata Contact,ARC_2016_EML,141.0,141.0,0.25,0.24867724867724866
Contributor Name,ARC_2016_EML,1279.0,408.0,2.26,0.7195767195767195
Publisher,ARC_2016_EML,141.0,141.0,0.25,0.24867724867724866
Publication Date,ARC_2016_EML,567.0,567.0,1.0,1.0
Resource Contact,ARC_2016_EML,1132.0,567.0,2.0,1.0
Abstract,ARC_2016_EML,566.0,566.0,1.0,0.9982363315696648
Keyword,ARC_2016_EML,3015.0,567.0,5.32,1.0
Resource Distribution,ARC_2016_EML,567.0,567.0,1.0,1.0
Spatial Extent,ARC_2016_EML,2262.0,567.0,3.99,1.0
Taxonomic Extent,ARC_2016_EML,3.0,3.0,0.01,0.005291005291005291
Temporal Extent,ARC_2016_EML,567.0,567.0,1.0,1.0
Maintenance,ARC_2016_EML,561.0,561.0,0.99,0.9894179894179894
Resource Use Constraints,ARC_2016_EML,567.0,567.0,1.0,1.0
Process Step,ARC_2016_EML,567.0,567.0,1.0,1.0
Project Description,ARC_2016_EML,36.0,36.0,0.06,0.06349206349206349
Entity Type Definition,ARC_2016_EML,593.0,567.0,1.05,1.0
Attribute Definition,ARC_2016_EML,21353.0,567.0,37.66,1.0
Resource Access Constraints,ARC_2016_EML,567.0,567.0,1.0,1.0
Resource Format,ARC_2016_EML,593.0,567.0,1.05,1.0
Attribute List,ARC_2016_EML,593.0,567.0,1.05,1.0
Attribute Constraints,ARC_2016_EML,0.0,0.0,0.0,0.0
Resource Quality Description,ARC_2016_EML,11.0,11.0,0.02,0.019400352733686062
