Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,ARC_2006_EML,91.0,91.0,1.0,1.0
Resource Identifier,ARC_2006_EML,91.0,91.0,1.0,1.0
Resource Title,ARC_2006_EML,91.0,91.0,1.0,1.0
Author / Originator,ARC_2006_EML,94.0,91.0,1.03,1.0
Metadata Contact,ARC_2006_EML,43.0,43.0,0.47,0.4725274725274725
Contributor Name,ARC_2006_EML,708.0,87.0,7.78,0.956043956043956
Publisher,ARC_2006_EML,91.0,91.0,1.0,1.0
Publication Date,ARC_2006_EML,38.0,38.0,0.42,0.4175824175824176
Resource Contact,ARC_2006_EML,91.0,91.0,1.0,1.0
Abstract,ARC_2006_EML,91.0,91.0,1.0,1.0
Keyword,ARC_2006_EML,505.0,91.0,5.55,1.0
Resource Distribution,ARC_2006_EML,89.0,89.0,0.98,0.978021978021978
Spatial Extent,ARC_2006_EML,301.0,91.0,3.31,1.0
Taxonomic Extent,ARC_2006_EML,2.0,2.0,0.02,0.02197802197802198
Temporal Extent,ARC_2006_EML,91.0,91.0,1.0,1.0
Maintenance,ARC_2006_EML,91.0,91.0,1.0,1.0
Resource Use Constraints,ARC_2006_EML,91.0,91.0,1.0,1.0
Process Step,ARC_2006_EML,90.0,90.0,0.99,0.989010989010989
Project Description,ARC_2006_EML,43.0,43.0,0.47,0.4725274725274725
Entity Type Definition,ARC_2006_EML,57.0,57.0,0.63,0.6263736263736264
Attribute Definition,ARC_2006_EML,1466.0,57.0,16.11,0.6263736263736264
Resource Access Constraints,ARC_2006_EML,30.0,30.0,0.33,0.3296703296703297
Resource Format,ARC_2006_EML,57.0,57.0,0.63,0.6263736263736264
Attribute List,ARC_2006_EML,57.0,57.0,0.63,0.6263736263736264
Attribute Constraints,ARC_2006_EML,0.0,0.0,0.0,0.0
Resource Quality Description,ARC_2006_EML,0.0,0.0,0.0,0.0
