XPath,ARC_2005_EML,ARC_2006_EML,ARC_2007_EML,ARC_2008_EML,ARC_2009_EML,ARC_2010_EML,ARC_2011_EML,ARC_2012_EML,ARC_2013_EML,ARC_2014_EML,ARC_2015_EML,ARC_2016_EML,ARC_2017_EML,ARC_2018_EML
/eml:eml/@packageId,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/@scope,0.5570469798657718,0.6813186813186813,0.5573770491803278,0.5714285714285714,0.42857142857142855,0.2280701754385965,0.07936507936507936,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/@system,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/@xsi:schemaLocation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/access/@authSystem,0.32811334824757643,0.3296703296703297,0.459016393442623,0.42857142857142855,0.6190476190476191,0.7719298245614035,0.9206349206349206,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/access/@order,0.32811334824757643,0.3296703296703297,0.459016393442623,0.42857142857142855,0.6190476190476191,0.7719298245614035,0.9206349206349206,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/access/@scope,0.32811334824757643,0.3296703296703297,0.459016393442623,0.42857142857142855,0.6190476190476191,0.7719298245614035,0.9206349206349206,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/access/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.998206278026906,1.0,1.0,1.0
/eml:eml/access/allow/permission,0.32811334824757643,0.3296703296703297,0.459016393442623,0.42857142857142855,0.6190476190476191,0.7719298245614035,0.9206349206349206,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/access/allow/principal,0.32811334824757643,0.3296703296703297,0.459016393442623,0.42857142857142855,0.6190476190476191,0.7719298245614035,0.9206349206349206,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/additionalMetadata/VariableDescription/para/literalLayout,0.4921700223713647,0.4505494505494506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/metadata/d1v1:replicationPolicy/@numberReplicas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08450704225352113
/eml:eml/additionalMetadata/metadata/d1v1:replicationPolicy/@replicationAllowed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08450704225352113
/eml:eml/additionalMetadata/metadata/d1v1:replicationPolicy/preferredMemberNode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08450704225352113
/eml:eml/additionalMetadata/metadata/stmml:unitList/@xsi:schemaLocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.9312169312169312,0.7222222222222222,0.09859154929577464
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@abbreviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.929453262786596,0.7222222222222222,0.028169014084507043
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@constantToSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.9118165784832452,0.7222222222222222,0.028169014084507043
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@id,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.9312169312169312,0.7222222222222222,0.09859154929577464
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@multiplierToSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.9118165784832452,0.7222222222222222,0.028169014084507043
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.929453262786596,0.7222222222222222,0.028169014084507043
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@parentSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.9118165784832452,0.7222222222222222,0.028169014084507043
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@unitType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.929453262786596,0.7222222222222222,0.028169014084507043
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/stmml:description,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.9206349206349206,0.7222222222222222,0.028169014084507043
/eml:eml/additionalMetadata/metadata/unitList/unit/@id,0.2542878448918717,0.27472527472527475,0.4262295081967213,0.42857142857142855,0.35714285714285715,0.6228070175438597,0.7936507936507936,0.8723404255319149,0.7083333333333334,0.891566265060241,0.7910313901345292,0.061728395061728385,0.16666666666666666,0.5774647887323944
/eml:eml/additionalMetadata/metadata/unitList/unit/@multiplierToSI,0.2542878448918717,0.27472527472527475,0.4262295081967213,0.42857142857142855,0.35714285714285715,0.6228070175438597,0.7936507936507936,0.8723404255319149,0.7083333333333334,0.891566265060241,0.7910313901345292,0.061728395061728385,0.16666666666666666,0.5774647887323944
/eml:eml/additionalMetadata/metadata/unitList/unit/@name,0.2542878448918717,0.27472527472527475,0.4262295081967213,0.42857142857142855,0.35714285714285715,0.6228070175438597,0.7936507936507936,0.8723404255319149,0.7083333333333334,0.891566265060241,0.7910313901345292,0.061728395061728385,0.16666666666666666,0.5774647887323944
/eml:eml/additionalMetadata/metadata/unitList/unit/@parentSI,0.2542878448918717,0.27472527472527475,0.4262295081967213,0.42857142857142855,0.35714285714285715,0.6228070175438597,0.7936507936507936,0.8723404255319149,0.7083333333333334,0.891566265060241,0.7910313901345292,0.061728395061728385,0.16666666666666666,0.5774647887323944
/eml:eml/additionalMetadata/metadata/unitList/unit/@unitType,0.2542878448918717,0.27472527472527475,0.4262295081967213,0.42857142857142855,0.35714285714285715,0.6228070175438597,0.7936507936507936,0.8723404255319149,0.7083333333333334,0.891566265060241,0.7910313901345292,0.061728395061728385,0.16666666666666666,0.5774647887323944
/eml:eml/additionalMetadata/metadata/unitList/unit/description,0.2542878448918717,0.27472527472527475,0.4262295081967213,0.42857142857142855,0.35714285714285715,0.6228070175438597,0.7936507936507936,0.8723404255319149,0.7051282051282052,0.891566265060241,0.7883408071748879,0.061728395061728385,0.16666666666666666,0.5774647887323944
/eml:eml/additionalMetadata/sitetype,0.5070842654735273,0.4615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/@convention,0.0007457121551081282,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/@xsi:schemaLocation,0.0007457121551081282,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@constantToSI,0.0007457121551081282,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@id,0.0007457121551081282,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@multiplierToSI,0.0007457121551081282,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@name,0.0007457121551081282,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@parentSI,0.0007457121551081282,0.06593406593406594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@unitType,0.0007457121551081282,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/stmml:description,0.0007457121551081282,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@id,0.14317673378076062,0.1868131868131868,0.5300546448087432,0.5714285714285714,0.21428571428571427,0.14912280701754385,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@multiplierToSI,0.14317673378076062,0.1868131868131868,0.5300546448087432,0.5714285714285714,0.21428571428571427,0.14912280701754385,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@name,0.14317673378076062,0.1868131868131868,0.5300546448087432,0.5714285714285714,0.21428571428571427,0.14912280701754385,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@parentSI,0.14317673378076062,0.1868131868131868,0.5300546448087432,0.5714285714285714,0.21428571428571427,0.14912280701754385,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@unitType,0.14317673378076062,0.1868131868131868,0.5300546448087432,0.5714285714285714,0.21428571428571427,0.14912280701754385,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/description,0.14317673378076062,0.1868131868131868,0.5027322404371585,0.5714285714285714,0.21428571428571427,0.14912280701754385,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/@scope,0.5570469798657718,0.6813186813186813,0.5573770491803278,0.5714285714285714,0.42857142857142855,0.2280701754385965,0.07936507936507936,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/abstract/para,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998397435897436,1.0,1.0,0.06349206349206349,0.2777777777777778,0.9014084507042254
/eml:eml/dataset/abstract/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.9347442680776014,0.7222222222222222,0.09859154929577464
/eml:eml/dataset/access/@authSystem,0.6718866517524236,0.6703296703296703,0.5409836065573771,0.5714285714285714,0.3809523809523809,0.2280701754385965,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@order,0.6718866517524236,0.6703296703296703,0.5409836065573771,0.5714285714285714,0.3809523809523809,0.2280701754385965,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@scope,0.6718866517524236,0.6703296703296703,0.5409836065573771,0.5714285714285714,0.3809523809523809,0.2280701754385965,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/permission,0.6718866517524236,0.6703296703296703,0.5409836065573771,0.5714285714285714,0.3809523809523809,0.2280701754385965,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/principal,0.6718866517524236,0.6703296703296703,0.5409836065573771,0.5714285714285714,0.3809523809523809,0.2280701754385965,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/additionalInfo/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001763668430335097,0.0,0.0
/eml:eml/dataset/alternateIdentifier,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998397435897436,1.0,1.0,0.06349206349206349,0.9444444444444444,1.0
/eml:eml/dataset/alternateIdentifier/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.0
/eml:eml/dataset/associatedParty/@scope,0.5413870246085011,0.6483516483516484,0.5573770491803278,0.5714285714285714,0.42857142857142855,0.2280701754385965,0.0,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/address/@scope,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/address/administrativeArea,0.15510812826249068,0.054945054945054944,0.1366120218579235,0.42857142857142855,0.30952380952380953,0.07017543859649122,0.12698412698412698,0.8404255319148937,0.3926282051282051,0.8313253012048193,0.4125560538116592,0.654320987654321,0.7222222222222222,0.08450704225352113
/eml:eml/dataset/associatedParty/address/city,0.15510812826249068,0.054945054945054944,0.1366120218579235,0.42857142857142855,0.30952380952380953,0.07017543859649122,0.12698412698412698,0.8404255319148937,0.3926282051282051,0.8313253012048193,0.4125560538116592,0.6578483245149912,0.7222222222222222,0.08450704225352113
/eml:eml/dataset/associatedParty/address/country,0.15436241610738255,0.054945054945054944,0.1366120218579235,0.42857142857142855,0.30952380952380953,0.07017543859649122,0.12698412698412698,0.8404255319148937,0.3926282051282051,0.8313253012048193,0.410762331838565,0.673721340388007,0.7777777777777778,0.08450704225352113
/eml:eml/dataset/associatedParty/address/deliveryPoint,0.15436241610738255,0.054945054945054944,0.1366120218579235,0.42857142857142855,0.30952380952380953,0.07017543859649122,0.12698412698412698,0.8404255319148937,0.3990384615384616,0.8313253012048193,0.4170403587443946,0.6578483245149912,0.7222222222222222,0.08450704225352113
/eml:eml/dataset/associatedParty/address/postalCode,0.15436241610738255,0.054945054945054944,0.1366120218579235,0.42857142857142855,0.30952380952380953,0.07017543859649122,0.12698412698412698,0.8404255319148937,0.3926282051282051,0.7951807228915663,0.410762331838565,0.6578483245149912,0.7222222222222222,0.08450704225352113
/eml:eml/dataset/associatedParty/electronicMailAddress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54673721340388,0.5555555555555556,0.0
/eml:eml/dataset/associatedParty/individualName/givenName,0.9567486950037286,0.956043956043956,0.9508196721311476,1.0,1.0,0.8684210526315791,0.15873015873015872,1.0,0.8108974358974359,0.8554216867469879,0.8484304932735426,0.7195767195767195,0.8333333333333334,0.9859154929577464
