XPath,ARC_2005_EML,ARC_2006_EML,ARC_2007_EML,ARC_2008_EML,ARC_2009_EML,ARC_2010_EML,ARC_2011_EML,ARC_2012_EML,ARC_2013_EML,ARC_2014_EML,ARC_2015_EML,ARC_2016_EML,ARC_2017_EML,ARC_2018_EML
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.56,0.1
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,0.49,0.63,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.05,1.0,1.07
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,0.33,0.33,0.46,0.43,0.62,0.77,0.92,1.0,1.01,1.0,1.01,1.05,1.0,1.07
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,0.49,0.63,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.05,1.0,1.07
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.32,0.32,0.43,0.43,0.57,0.77,0.92,0.95,1.01,1.0,1.01,1.05,1.0,0.99
/eml:eml/dataset/dataTable/physical/distribution/@scope,0.17,0.31,0.56,0.57,0.43,0.23,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,0.49,0.63,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.05,1.0,1.07
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.17,0.31,0.56,0.57,0.43,0.23,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/objectName,0.49,0.63,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.05,1.0,1.07
/eml:eml/dataset/dataTable/physical/size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.72,0.17
/eml:eml/dataset/distribution/@scope,0.56,0.66,0.56,0.57,0.43,0.23,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/url,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,0.56,0.66,0.56,0.57,0.43,0.23,0.08,0.05,0.0,0.0,0.0,0.94,0.72,0.1
/eml:eml/dataset/intellectualRights/para,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.07,0.67,2.7
/eml:eml/dataset/intellectualRights/para/itemizedlist/listitem/para,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.98,0.2,1.28,4.51
/eml:eml/dataset/intellectualRights/para/itemizedlist/listitem/para/literalLayout,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.59,0.96,0.06,0.06,0.0
/eml:eml/dataset/intellectualRights/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/intellectualRights/section/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.2
/eml:eml/dataset/intellectualRights/section/para/itemizedlist/listitem/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.49
/eml:eml/dataset/intellectualRights/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.28,0.0
/eml:eml/dataset/intellectualRights/section/title,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.72,0.1
/eml:eml/dataset/keywordSet/keyword,5.91,5.55,9.1,4.71,6.5,17.13,5.89,7.97,7.61,7.65,8.63,5.32,9.28,9.04
/eml:eml/dataset/keywordSet/keywordThesaurus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,2.06,0.25
/eml:eml/dataset/language,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.72,0.1
/eml:eml/dataset/maintenance/description/para,2.84,2.67,4.05,5.57,2.9,3.35,3.54,3.1,2.45,2.04,3.34,0.14,2.44,4.14
/eml:eml/dataset/maintenance/description/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.67,0.1
/eml:eml/dataset/metadataProvider/@scope,0.14,0.15,0.56,0.57,0.43,0.23,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/@scope,0.14,0.15,0.56,0.57,0.43,0.23,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/administrativeArea,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.78,0.92
/eml:eml/dataset/metadataProvider/address/city,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.78,0.92
/eml:eml/dataset/metadataProvider/address/country,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.78,0.92
/eml:eml/dataset/metadataProvider/address/deliveryPoint,1.39,1.42,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.38,1.33,2.72
/eml:eml/dataset/metadataProvider/address/postalCode,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.78,0.92
/eml:eml/dataset/metadataProvider/electronicMailAddress,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.78,0.92
/eml:eml/dataset/metadataProvider/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.5,0.01
/eml:eml/dataset/metadataProvider/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.5,0.01
/eml:eml/dataset/metadataProvider/onlineUrl,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.39,0.9
/eml:eml/dataset/metadataProvider/organizationName,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.39,0.92
/eml:eml/dataset/metadataProvider/phone,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.28,0.92
/eml:eml/dataset/metadataProvider/phone/@phonetype,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.28,0.92
/eml:eml/dataset/methods/methodStep/description/para/literalLayout,1.53,1.7,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/methods/methodStep/description/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.94,0.1
/eml:eml/dataset/methods/methodStep/protocol/@scope,0.04,0.02,0.26,0.0,0.31,0.2,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/@scope,0.04,0.02,0.26,0.0,0.31,0.2,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/references,0.37,0.34,0.7,0.43,0.88,0.97,0.98,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/methods/methodStep/protocol/creator/references/@system,0.01,0.01,0.03,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/@scope,0.04,0.0,0.23,0.0,0.0,0.18,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/url,0.11,0.0,0.5,0.0,0.0,0.68,0.0,0.39,0.27,0.72,0.42,0.02,0.06,0.38
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/url/@function,0.04,0.0,0.23,0.0,0.0,0.18,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/proceduralStep/description/para,0.01,0.26,0.06,0.0,0.1,0.28,0.62,0.45,0.08,0.04,0.14,0.01,0.0,0.15
/eml:eml/dataset/methods/methodStep/protocol/title,0.33,0.33,0.46,0.43,0.62,0.91,0.92,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/methods/qualityControl/description/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/para/literalLayout,0.51,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/@scope,0.39,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/@scope,0.39,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/references,0.51,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/@scope,0.07,0.09,0.14,0.43,0.4,0.23,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
/eml:eml/dataset/otherEntity/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
/eml:eml/dataset/otherEntity/entityDescription,0.39,0.41,0.58,0.86,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.04,1.0,1.06
/eml:eml/dataset/otherEntity/entityName,0.39,0.41,0.58,0.86,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.04,1.0,1.06
/eml:eml/dataset/otherEntity/entityType,0.39,0.41,0.58,0.86,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.04,1.0,1.06
/eml:eml/dataset/otherEntity/physical/@scope,0.39,0.41,0.58,0.86,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/otherEntity/physical/authentication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.31
/eml:eml/dataset/otherEntity/physical/authentication/@method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.31
/eml:eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,0.39,0.41,0.58,0.86,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.04,1.0,1.06
/eml:eml/dataset/otherEntity/physical/distribution/@scope,0.39,0.41,0.58,0.86,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/otherEntity/physical/distribution/online/url,0.39,0.41,0.58,0.86,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.04,1.0,1.06
/eml:eml/dataset/otherEntity/physical/distribution/online/url/@function,0.07,0.09,0.14,0.43,0.4,0.23,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/objectName,0.39,0.41,0.58,0.86,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.04,1.0,1.06
/eml:eml/dataset/otherEntity/physical/size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.72,0.15
/eml:eml/dataset/project/@scope,0.14,0.15,0.56,0.57,0.43,0.23,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/abstract/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.09,0.01,0.11,0.0
/eml:eml/dataset/project/abstract/para/literalLayout,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.59,0.96,0.06,0.89,0.99
/eml:eml/dataset/project/funding/para,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,1.39,1.24
/eml:eml/dataset/project/personnel/@scope,0.42,0.46,1.67,1.71,1.29,0.68,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/@scope,0.42,0.46,1.67,1.71,1.29,0.68,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/administrativeArea,1.34,1.38,2.91,2.86,2.98,2.84,2.63,2.71,2.51,2.71,2.43,0.12,0.67,1.97
/eml:eml/dataset/project/personnel/address/city,1.34,1.38,2.91,2.86,2.98,2.84,2.63,2.71,2.51,2.71,2.43,0.12,0.94,1.97
/eml:eml/dataset/project/personnel/address/country,1.34,1.38,2.91,2.86,2.98,2.84,2.63,2.71,2.51,2.71,2.43,0.12,0.94,1.97
/eml:eml/dataset/project/personnel/address/deliveryPoint,4.02,4.15,8.74,8.57,8.93,8.53,7.87,8.14,7.54,6.9,7.16,0.37,1.89,5.58
/eml:eml/dataset/project/personnel/address/postalCode,1.34,1.38,2.91,2.86,2.98,2.84,2.63,2.71,2.51,2.71,2.43,0.12,0.94,1.97
/eml:eml/dataset/project/personnel/electronicMailAddress,1.34,1.38,2.91,2.86,2.98,2.84,2.63,2.71,2.51,1.48,2.3,0.12,0.89,1.89
/eml:eml/dataset/project/personnel/individualName/givenName,1.34,1.38,2.91,2.86,2.98,2.84,2.63,2.71,2.51,2.71,2.43,0.12,0.94,1.97
/eml:eml/dataset/project/personnel/individualName/surName,1.34,1.38,2.91,2.86,2.98,2.84,2.63,2.71,2.51,2.71,2.43,0.12,0.94,1.97
/eml:eml/dataset/project/personnel/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
/eml:eml/dataset/project/personnel/phone,1.34,1.38,2.91,2.86,2.98,2.84,2.6,2.71,2.51,1.48,2.3,0.12,0.44,1.8
/eml:eml/dataset/project/personnel/phone/@phonetype,1.34,1.38,2.91,2.86,2.98,2.84,2.63,2.71,2.51,1.48,2.3,0.12,0.44,1.8
/eml:eml/dataset/project/personnel/role,1.34,1.38,2.91,2.86,2.98,2.84,2.63,2.71,2.51,2.71,2.43,0.12,0.94,1.97
/eml:eml/dataset/project/personnel/userId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17
/eml:eml/dataset/project/personnel/userId/@directory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17
/eml:eml/dataset/project/studyAreaDescription/coverage/@scope,0.14,0.15,0.56,0.57,0.43,0.23,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/@scope,0.14,0.15,0.56,0.57,0.43,0.23,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.46,0.47,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.46,0.47,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.46,0.47,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.46,0.47,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.46,0.47,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.46,0.47,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.46,0.47,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/geographicDescription,0.46,0.47,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/project/title,0.46,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.61,0.99
/eml:eml/dataset/pubDate,0.46,0.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/pubPlace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.72,0.1
/eml:eml/dataset/publisher/@scope,0.56,0.68,0.56,0.57,0.43,0.23,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/@scope,0.56,0.68,0.56,0.57,0.43,0.23,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.89,0.9
/eml:eml/dataset/publisher/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.89,0.9
/eml:eml/dataset/publisher/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.89,0.9
/eml:eml/dataset/publisher/address/deliveryPoint,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.38,1.44,2.7
/eml:eml/dataset/publisher/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.89,0.9
/eml:eml/dataset/publisher/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.89,0.9
/eml:eml/dataset/publisher/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.61,0.0
/eml:eml/dataset/publisher/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.61,0.0
/eml:eml/dataset/publisher/onlineUrl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/publisher/organizationName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/publisher/phone,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/publisher/phone/@phonetype,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.28,0.9
/eml:eml/dataset/purpose/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
/eml:eml/dataset/shortName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.72,0.1
/eml:eml/dataset/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Number of Records,1341.0,91.0,183.0,7.0,42.0,114.0,63.0,94.0,624.0,83.0,1115.0,567.0,18.0,71.0
