Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,ARC_2008_EML,7.0,7.0,1.0,1.0
Resource Identifier,ARC_2008_EML,7.0,7.0,1.0,1.0
Resource Title,ARC_2008_EML,7.0,7.0,1.0,1.0
Author / Originator,ARC_2008_EML,261.0,7.0,37.29,1.0
Metadata Contact,ARC_2008_EML,7.0,7.0,1.0,1.0
Contributor Name,ARC_2008_EML,7.0,7.0,1.0,1.0
Publisher,ARC_2008_EML,7.0,7.0,1.0,1.0
Publication Date,ARC_2008_EML,7.0,7.0,1.0,1.0
Resource Contact,ARC_2008_EML,7.0,7.0,1.0,1.0
Abstract,ARC_2008_EML,7.0,7.0,1.0,1.0
Keyword,ARC_2008_EML,33.0,7.0,4.71,1.0
Resource Distribution,ARC_2008_EML,7.0,7.0,1.0,1.0
Spatial Extent,ARC_2008_EML,7.0,7.0,1.0,1.0
Taxonomic Extent,ARC_2008_EML,0.0,0.0,0.0,0.0
Temporal Extent,ARC_2008_EML,7.0,7.0,1.0,1.0
Maintenance,ARC_2008_EML,7.0,7.0,1.0,1.0
Resource Use Constraints,ARC_2008_EML,7.0,7.0,1.0,1.0
Process Step,ARC_2008_EML,7.0,7.0,1.0,1.0
Project Description,ARC_2008_EML,7.0,7.0,1.0,1.0
Entity Type Definition,ARC_2008_EML,7.0,7.0,1.0,1.0
Attribute Definition,ARC_2008_EML,201.0,7.0,28.71,1.0
Resource Access Constraints,ARC_2008_EML,3.0,3.0,0.43,0.42857142857142855
Resource Format,ARC_2008_EML,7.0,7.0,1.0,1.0
Attribute List,ARC_2008_EML,7.0,7.0,1.0,1.0
Attribute Constraints,ARC_2008_EML,0.0,0.0,0.0,0.0
Resource Quality Description,ARC_2008_EML,0.0,0.0,0.0,0.0
