Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,ARC_2013_EML,624.0,624.0,1.0,1.0
Resource Identifier,ARC_2013_EML,624.0,624.0,1.0,1.0
Resource Title,ARC_2013_EML,624.0,624.0,1.0,1.0
Author / Originator,ARC_2013_EML,938.0,624.0,1.5,1.0
Metadata Contact,ARC_2013_EML,623.0,623.0,1.0,0.998397435897436
Contributor Name,ARC_2013_EML,1437.0,506.0,2.3,0.8108974358974359
Publisher,ARC_2013_EML,623.0,623.0,1.0,0.998397435897436
Publication Date,ARC_2013_EML,624.0,624.0,1.0,1.0
Resource Contact,ARC_2013_EML,627.0,624.0,1.0,1.0
Abstract,ARC_2013_EML,624.0,624.0,1.0,1.0
Keyword,ARC_2013_EML,4749.0,624.0,7.61,1.0
Resource Distribution,ARC_2013_EML,624.0,624.0,1.0,1.0
Spatial Extent,ARC_2013_EML,4404.0,624.0,7.06,1.0
Taxonomic Extent,ARC_2013_EML,87.0,87.0,0.14,0.13942307692307693
Temporal Extent,ARC_2013_EML,624.0,624.0,1.0,1.0
Maintenance,ARC_2013_EML,624.0,624.0,1.0,1.0
Resource Use Constraints,ARC_2013_EML,624.0,624.0,1.0,1.0
Process Step,ARC_2013_EML,624.0,624.0,1.0,1.0
Project Description,ARC_2013_EML,623.0,623.0,1.0,0.998397435897436
Entity Type Definition,ARC_2013_EML,630.0,624.0,1.01,1.0
Attribute Definition,ARC_2013_EML,10695.0,624.0,17.14,1.0
Resource Access Constraints,ARC_2013_EML,624.0,624.0,1.0,1.0
Resource Format,ARC_2013_EML,630.0,624.0,1.01,1.0
Attribute List,ARC_2013_EML,630.0,624.0,1.01,1.0
Attribute Constraints,ARC_2013_EML,0.0,0.0,0.0,0.0
Resource Quality Description,ARC_2013_EML,0.0,0.0,0.0,0.0
