Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,ARC_2009_EML,42.0,42.0,1.0,1.0
Resource Identifier,ARC_2009_EML,42.0,42.0,1.0,1.0
Resource Title,ARC_2009_EML,42.0,42.0,1.0,1.0
Author / Originator,ARC_2009_EML,46.0,42.0,1.1,1.0
Metadata Contact,ARC_2009_EML,42.0,42.0,1.0,1.0
Contributor Name,ARC_2009_EML,98.0,42.0,2.33,1.0
Publisher,ARC_2009_EML,42.0,42.0,1.0,1.0
Publication Date,ARC_2009_EML,42.0,42.0,1.0,1.0
Resource Contact,ARC_2009_EML,42.0,42.0,1.0,1.0
Abstract,ARC_2009_EML,42.0,42.0,1.0,1.0
Keyword,ARC_2009_EML,273.0,42.0,6.5,1.0
Resource Distribution,ARC_2009_EML,42.0,42.0,1.0,1.0
Spatial Extent,ARC_2009_EML,48.0,42.0,1.14,1.0
Taxonomic Extent,ARC_2009_EML,13.0,13.0,0.31,0.30952380952380953
Temporal Extent,ARC_2009_EML,42.0,42.0,1.0,1.0
Maintenance,ARC_2009_EML,42.0,42.0,1.0,1.0
Resource Use Constraints,ARC_2009_EML,42.0,42.0,1.0,1.0
Process Step,ARC_2009_EML,42.0,42.0,1.0,1.0
Project Description,ARC_2009_EML,42.0,42.0,1.0,1.0
Entity Type Definition,ARC_2009_EML,42.0,42.0,1.0,1.0
Attribute Definition,ARC_2009_EML,1155.0,42.0,27.5,1.0
Resource Access Constraints,ARC_2009_EML,26.0,26.0,0.62,0.6190476190476191
Resource Format,ARC_2009_EML,42.0,42.0,1.0,1.0
Attribute List,ARC_2009_EML,42.0,42.0,1.0,1.0
Attribute Constraints,ARC_2009_EML,0.0,0.0,0.0,0.0
Resource Quality Description,ARC_2009_EML,0.0,0.0,0.0,0.0
