Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,ARC_2011_EML,63.0,63.0,1.0,1.0
Resource Identifier,ARC_2011_EML,63.0,63.0,1.0,1.0
Resource Title,ARC_2011_EML,63.0,63.0,1.0,1.0
Author / Originator,ARC_2011_EML,122.0,63.0,1.94,1.0
Metadata Contact,ARC_2011_EML,63.0,63.0,1.0,1.0
Contributor Name,ARC_2011_EML,18.0,10.0,0.29,0.15873015873015872
Publisher,ARC_2011_EML,63.0,63.0,1.0,1.0
Publication Date,ARC_2011_EML,63.0,63.0,1.0,1.0
Resource Contact,ARC_2011_EML,63.0,63.0,1.0,1.0
Abstract,ARC_2011_EML,63.0,63.0,1.0,1.0
Keyword,ARC_2011_EML,371.0,63.0,5.89,1.0
Resource Distribution,ARC_2011_EML,63.0,63.0,1.0,1.0
Spatial Extent,ARC_2011_EML,83.0,63.0,1.32,1.0
Taxonomic Extent,ARC_2011_EML,8.0,8.0,0.13,0.12698412698412698
Temporal Extent,ARC_2011_EML,63.0,63.0,1.0,1.0
Maintenance,ARC_2011_EML,63.0,63.0,1.0,1.0
Resource Use Constraints,ARC_2011_EML,63.0,63.0,1.0,1.0
Process Step,ARC_2011_EML,63.0,63.0,1.0,1.0
Project Description,ARC_2011_EML,63.0,63.0,1.0,1.0
Entity Type Definition,ARC_2011_EML,63.0,63.0,1.0,1.0
Attribute Definition,ARC_2011_EML,3021.0,63.0,47.95,1.0
Resource Access Constraints,ARC_2011_EML,58.0,58.0,0.92,0.9206349206349206
Resource Format,ARC_2011_EML,63.0,63.0,1.0,1.0
Attribute List,ARC_2011_EML,63.0,63.0,1.0,1.0
Attribute Constraints,ARC_2011_EML,0.0,0.0,0.0,0.0
Resource Quality Description,ARC_2011_EML,0.0,0.0,0.0,0.0
